STNNBR,SAMPNOfull,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,PH_SWS,PH_SWS_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,CCL4,CCL4_FLAG_W,DELO18,DELO18_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CTDRAW,14C-DOC,14C-DOC_FLAG_W,THETA,SIG0,SALTREF,SALTREF_FLAG_W,BLACKC,BLACKC_FLAG_W,PIGMENTS,PIGMENTS_FLAG_W,14C-DOCERR,13C-DOC,13C-DOC_FLAG_W,13C-DOCERR,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
24,105,544,33RO20110926,        A10,1,5,11704,2,20111004,729,-29.3538,2.8394,4256.0,2950.9,2.3551,34.8578,2,34.8589,2,231.2,2,231.0,2,52.6,2,24.6,2,0.0,2,1.601,4,0.009,2,0.004,2,0.0,2,,9,2345.5,2,,9,,7.6995,2,25.0,,9,,9,,9,,9,,0.026,3,,9,,9,,9,2950.9,,9,2.1236,27.849,35.0233,2,,9,,9,,,9,,14.211,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
24,104,545,33RO20110926,        A10,1,4,11030,2,20111004,729,-29.3538,2.8394,4256.0,3249.7,2.2895,34.8629,2,34.8632,2,231.1,2,231.9,2,54.3,2,24.5,2,0.01,2,1.599,4,,9,,9,,9,,9,2351.3,2,,9,,7.7045,2,25.0,,9,,9,,9,,9,,,9,,9,,9,,9,3249.7,,9,2.0289,27.86,35.0276,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
24,103,546,33RO20110926,        A10,1,3,11703,2,20111004,729,-29.3538,2.8394,4256.0,3599.5,2.1498,34.8499,2,34.8498,2,229.2,2,230.0,2,60.1,2,25.2,2,0.01,2,1.662,4,0.011,2,0.007,2,0.0,2,2214.9,2,2355.2,2,,9,,7.6965,2,25.0,,9,,9,,9,,9,,0.022,3,,9,,9,,9,3599.5,,9,1.8557,27.863,35.0141,2,,9,,9,,,9,,14.302,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
24,102,547,33RO20110926,        A10,1,2,11702,2,20111004,729,-29.3538,2.8394,4256.0,3901.1,1.6579,34.7926,2,34.7928,2,221.9,2,221.9,2,81.8,2,27.9,2,0.0,2,1.902,4,0.03,2,0.015,2,0.0,2,,9,2345.1,4,,9,,7.6653,2,25.0,,9,,9,,9,,9,,0.069,3,,9,,9,,9,3901.1,,9,1.3446,27.855,34.9569,2,,9,,9,,,9,,15.306,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
24,101,548,33RO20110926,        A10,1,1,11701,2,20111004,729,-29.3538,2.8394,4256.0,4335.5,1.1803,34.7428,2,34.7424,2,218.1,2,217.9,2,101.1,6,30.3,6,0.0,6,2.113,4,0.06,6,0.029,6,0.0,2,2250.3,6,2362.4,6,,9,,7.6483,6,25.0,,9,,9,,9,,9,,0.135,3,,9,,9,,9,4335.5,,9,0.8333,27.849,34.9063,2,,9,,9,,,9,,16.228,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
25,124,549,33RO20110926,        A10,1,24,11714,2,20111004,1144,-29.3839,2.6999,2859.0,4.7,17.7808,35.7925,2,,9,241.5,2,,9,1.6,2,0.0,2,0.0,2,0.134,4,,9,,9,,9,,9,,9,,9,,,9,,,9,,9,,9,,9,,,9,,9,58.7707,2,3.98,2,4.7,,9,17.78,25.933,,9,,9,,1,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
25,123,550,33RO20110926,        A10,1,23,11713,2,20111004,1144,-29.3839,2.6999,2859.0,4.6,17.7672,35.7929,2,35.7918,2,241.5,2,242.4,2,1.6,2,0.0,2,0.0,2,0.136,4,2.455,2,1.462,2,1.452,2,2081.0,6,2337.5,6,,9,,7.9849,2,25.0,,9,,9,,9,,9,,2.977,3,,9,61.8341,2,3.9,2,4.6,,9,17.7665,25.934,35.9606,2,,9,,9,,,9,,7.514,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
25,122,551,33RO20110926,        A10,1,22,11712,2,20111004,1144,-29.3839,2.6999,2859.0,24.8,17.373,35.7879,2,35.7851,2,243.1,2,243.0,2,1.5,2,0.0,2,0.0,2,0.138,4,,9,,9,,9,2076.7,2,2338.8,2,,9,,7.9839,2,25.0,,9,,9,,9,,9,,,9,,9,60.4195,2,4.62,2,24.8,,9,17.3689,26.027,35.9538,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
25,121,552,33RO20110926,        A10,1,21,11010,2,20111004,1144,-29.3839,2.6999,2859.0,79.5,16.5563,35.7104,2,35.7083,2,238.2,2,239.2,2,1.8,2,0.7,2,0.19,2,0.203,4,,9,,9,,9,2081.1,2,2333.1,2,,9,,7.9669,2,25.0,,9,,9,,9,,9,,,9,,9,58.1756,2,6.29,2,79.5,,9,16.5434,26.166,35.8767,2,,9,,1,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
25,120,553,33RO20110926,        A10,1,20,11715,2,20111004,1144,-29.3839,2.6999,2859.0,121.2,16.3848,35.6886,2,35.6875,2,233.4,2,233.9,2,2.1,2,1.2,2,0.56,2,0.239,4,2.506,2,1.494,2,1.475,2,2088.9,3,2344.1,2,,9,,7.9589,2,25.0,,9,,9,,9,,9,,1.954,3,,9,58.6341,2,4.36,3,121.2,,9,16.3652,26.192,35.8558,2,,9,,1,,,9,,7.928,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
25,119,554,33RO20110926,        A10,1,19,11007,2,20111004,1144,-29.3839,2.6999,2859.0,169.8,15.3039,35.478,2,35.4766,2,221.3,2,221.3,2,2.6,2,4.6,2,0.03,2,0.396,4,,9,,9,,9,2100.3,2,2332.4,2,,9,,,5,,,9,,9,,9,,9,,,9,,9,50.9463,2,7.5,2,169.8,,9,15.2778,26.277,35.6439,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
25,118,555,33RO20110926,        A10,1,18,11710,2,20111004,1144,-29.3839,2.6999,2859.0,214.1,14.089,35.2722,2,35.2738,2,219.2,2,218.7,2,2.9,6,6.7,6,0.02,6,0.504,4,2.823,2,1.648,2,1.446,2,2110.1,2,2320.6,2,,9,,,5,,,9,,9,,9,,9,,0.87,3,,9,49.5707,2,,9,214.1,,9,14.0578,26.388,35.4401,2,,9,,9,,,9,,10.334,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
25,117,556,33RO20110926,        A10,1,17,11023,2,20111004,1144,-29.3839,2.6999,2859.0,275.8,13.0221,35.1367,2,35.134,2,219.1,2,217.6,2,3.5,2,9.3,2,0.01,2,0.647,4,,9,,9,,9,2118.9,2,2312.0,2,,9,,7.8447,2,25.0,,9,,9,,9,,9,,,9,,9,49.0439,2,,9,275.8,,9,12.9839,26.5,35.2996,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
25,116,557,33RO20110926,        A10,1,16,11709,2,20111004,1144,-29.3839,2.6999,2859.0,325.4,12.0511,35.0443,2,35.0413,2,212.9,2,212.7,2,4.6,2,12.4,2,0.01,2,0.807,4,3.113,2,1.753,2,1.277,2,2128.3,2,2308.4,2,,9,,7.8097,2,25.0,,9,,9,,9,,9,,0.988,3,,9,47.1805,2,,9,325.4,,9,12.0083,26.626,35.2065,2,,9,,9,,,9,,12.183,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
25,115,558,33RO20110926,        A10,1,15,11006,2,20111004,1144,-29.3839,2.6999,2859.0,374.2,11.1894,34.9404,2,34.9395,2,208.8,2,209.4,2,5.5,2,14.6,2,0.01,2,0.932,4,,9,,9,,9,2137.5,2,2303.9,2,,9,,,5,,,9,,9,,9,,9,,,9,,9,46.4,2,,9,374.2,,9,11.1424,26.698,35.1043,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
25,114,559,33RO20110926,        A10,1,14,11708,2,20111004,1144,-29.3839,2.6999,2859.0,430.3,10.2933,34.8285,2,34.8245,2,207.7,2,208.3,2,6.8,6,16.9,6,0.01,6,1.057,4,3.185,2,1.749,2,1.123,2,2140.5,2,,5,,9,,,5,,,9,,9,,9,,9,,1.214,3,,9,45.3854,2,,9,430.3,,9,10.242,26.772,34.9887,2,,9,,9,,,9,,13.646,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
25,113,560,33RO20110926,        A10,1,13,11031,2,20111004,1144,-29.3839,2.6999,2859.0,528.8,8.3043,34.5975,2,34.5973,2,206.1,2,205.4,2,11.0,2,22.1,2,0.0,2,1.367,4,3.199,2,1.689,2,0.972,2,2155.2,2,2291.6,3,,9,,,5,,,9,,9,,9,,9,,1.549,3,,9,43.4049,2,,9,528.8,,9,8.2488,26.919,34.7604,2,,9,,9,,,9,,14.944,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
25,112,561,33RO20110926,        A10,1,12,11027,2,20111004,1144,-29.3839,2.6999,2859.0,630.8,6.7119,34.4488,2,34.4476,2,203.1,2,203.5,2,15.7,2,26.6,2,0.01,2,1.62,4,3.061,2,1.586,2,0.842,2,2173.7,6,2276.2,3,,9,,,5,,,9,,9,,9,,9,,2.046,3,,9,,5,,9,630.8,,9,6.6528,27.032,34.61,2,,9,,9,,,9,,16.653,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
25,111,562,33RO20110926,        A10,1,11,11707,2,20111004,1144,-29.3839,2.6999,2859.0,738.8,5.3589,34.3699,2,34.3696,2,199.2,2,200.0,2,22.4,2,29.4,2,0.01,2,1.837,4,2.668,2,1.34,2,0.661,2,2185.2,2,2279.5,3,,9,,7.6735,4,25.0,,9,,9,,9,,9,,2.114,3,,9,42.8,2,,9,738.8,,9,5.2969,27.141,34.5316,2,,9,,9,,,9,,18.202,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
25,110,563,33RO20110926,        A10,1,10,11003,2,20111004,1144,-29.3839,2.6999,2859.0,859.4,4.5314,34.3643,2,34.3633,2,195.5,2,195.0,2,30.1,2,31.5,2,0.0,2,1.982,4,2.062,2,1.018,2,0.477,2,2199.1,2,2288.5,4,,9,,,5,,,9,,9,,9,,9,,1.858,3,,9,42.9463,2,,9,859.4,,9,4.464,27.229,34.5253,2,,9,,9,,,9,,19.457,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
25,109,564,33RO20110926,        A10,1,9,11706,2,20111004,1144,-29.3839,2.6999,2859.0,978.6,3.9934,34.3903,2,34.3892,2,190.1,2,190.3,2,38.3,6,32.4,6,0.01,6,2.072,4,1.543,2,0.755,2,0.316,2,2209.8,2,2290.8,2,,9,,,5,,,9,,9,,9,,9,,1.426,3,,9,39.7561,2,,9,978.6,,9,3.9198,27.308,34.5514,2,,9,,9,,,9,,20.046,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
25,108,565,33RO20110926,        A10,1,8,11033,2,20111004,1144,-29.3839,2.6999,2859.0,1105.8,3.482,34.4767,2,34.4757,2,180.0,2,179.2,2,48.3,2,33.3,2,0.0,2,2.147,4,0.784,2,0.372,2,0.118,2,2224.7,2,2305.6,2,,9,,,5,,,9,,9,,9,,9,,0.875,3,,9,38.8976,2,,9,1105.8,,9,3.4019,27.429,34.6382,6,,9,,9,,,9,,20.923,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
25,107,566,33RO20110926,        A10,1,7,11705,2,20111004,1144,-29.3839,2.6999,2859.0,1279.2,3.243,34.5801,2,34.5791,2,179.4,2,179.9,2,51.6,2,32.3,2,0.0,2,2.097,4,0.347,2,0.162,2,0.075,2,2227.5,2,2323.4,6,,9,,,5,,,9,,9,,9,,9,,0.461,3,,9,40.0683,2,,9,1279.2,,9,3.1508,27.535,34.7421,2,,9,,9,,,9,,20.06,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
25,106,567,33RO20110926,        A10,1,6,11029,2,20111004,1144,-29.3839,2.6999,2859.0,1480.1,3.0702,34.6801,2,34.6808,2,187.3,2,188.7,2,52.2,2,30.6,2,0.0,2,1.976,4,,9,,9,,9,2222.8,2,2326.7,2,,9,,,5,,,9,,9,,9,,9,,,9,,9,43.7268,2,,9,1480.1,,9,2.9629,27.634,34.8443,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
25,105,568,33RO20110926,        A10,1,5,11704,2,20111004,1144,-29.3839,2.6999,2859.0,1680.4,3.0323,34.7608,2,34.7603,2,200.5,2,200.6,2,48.3,2,28.3,2,0.0,2,1.821,4,0.068,2,0.032,2,0.013,2,2212.8,2,2326.1,2,,9,,7.6404,2,25.0,,9,,9,,9,,9,,0.133,3,,9,42.5268,2,,9,1680.4,,9,2.9082,27.702,34.9242,2,,9,,9,,,9,,17.435,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
25,104,569,33RO20110926,        A10,1,4,11030,2,20111004,1144,-29.3839,2.6999,2859.0,1930.3,2.9387,34.8128,2,34.8124,2,212.8,2,213.3,2,45.9,2,26.5,2,0.0,2,1.701,4,,9,,9,,9,2205.2,2,2328.1,2,,9,,7.6635,2,25.0,,9,,9,,9,,9,,,9,,9,41.3366,2,,9,1930.3,,9,2.7937,27.754,34.9765,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
25,103,570,33RO20110926,        A10,1,3,11703,2,20111004,1144,-29.3839,2.6999,2859.0,2180.8,2.736,34.8352,2,34.8351,2,222.0,2,223.1,2,47.4,6,25.4,6,0.0,6,1.635,4,0.017,2,0.009,2,0.0,2,2201.4,2,2316.4,4,,9,,7.6914,2,25.0,,9,,9,,9,,9,,0.057,3,,9,42.5561,2,,9,2180.8,,9,2.5714,27.792,34.9994,2,,9,,9,,,9,,15.425,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
25,102,571,33RO20110926,        A10,1,2,11702,2,20111004,1144,-29.3839,2.6999,2859.0,2519.2,2.5082,34.8414,2,34.8418,2,226.8,2,226.1,2,51.7,2,25.2,2,0.0,2,1.637,4,,9,,9,,9,2202.2,2,2322.3,4,,9,,7.6954,2,25.0,,9,,9,,9,,9,,,9,,9,43.8341,2,,9,2519.2,,9,2.3159,27.819,35.0061,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
25,101,572,33RO20110926,        A10,1,1,11701,2,20111004,1144,-29.3839,2.6999,2859.0,2916.9,2.341,34.8582,2,34.8584,2,231.8,2,231.2,2,53.4,2,24.6,2,0.0,2,1.604,4,0.009,2,0.004,2,0.0,2,2207.9,6,2344.4,2,,9,,7.7055,6,25.0,,9,,9,,9,,9,,0.038,3,,9,,5,,9,2916.9,,9,2.1132,27.849,35.0227,2,,9,,9,,,9,,14.009,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
26,124,573,33RO20110926,        A10,1,24,11714,2,20111004,1504,-29.4002,2.6163,1795.0,4.4,17.851,35.8084,2,35.8079,2,241.1,2,241.4,2,1.6,2,0.0,2,0.0,2,0.116,4,2.441,2,1.458,2,1.485,2,2084.0,6,2352.3,6,,9,,7.9824,6,25.0,,9,,9,,9,,9,,2.943,3,,9,,9,,9,4.4,,9,17.8503,25.928,35.9768,2,,9,,9,,,9,,7.476,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
26,123,574,33RO20110926,        A10,1,23,11713,2,20111004,1504,-29.4002,2.6163,1795.0,4.4,17.8488,35.8082,2,,9,241.1,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,4.4,,9,17.8481,25.928,,9,,9,,1,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
26,122,575,33RO20110926,        A10,1,22,11712,2,20111004,1504,-29.4002,2.6163,1795.0,34.3,17.2054,35.7593,2,35.7548,2,244.4,2,244.7,2,1.5,2,0.0,2,0.0,2,0.116,4,,9,,9,,9,2083.6,2,2348.0,2,,9,,7.9819,2,25.0,,9,,9,,9,,9,,,9,,9,,9,,9,34.3,,9,17.1997,26.046,35.9234,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
26,120,576,33RO20110926,        A10,1,20,11715,2,20111004,1504,-29.4002,2.6163,1795.0,79.8,16.7876,35.7189,2,,9,248.5,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,79.8,,9,16.7745,26.119,,9,,9,,1,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
26,121,577,33RO20110926,        A10,1,21,11010,2,20111004,1504,-29.4002,2.6163,1795.0,79.8,16.7873,35.7189,2,35.7197,2,248.5,2,247.4,2,1.4,2,0.1,2,0.01,2,0.123,4,2.493,2,1.485,2,1.458,2,2081.1,2,2350.2,2,,9,,7.9779,2,25.0,,9,,9,,9,,9,,2.745,3,,9,,9,,9,79.8,,9,16.7742,26.118,35.8881,2,,9,,9,,,9,,7.686,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
26,118,578,33RO20110926,        A10,1,18,11710,2,20111004,1504,-29.4002,2.6163,1795.0,119.3,16.3792,35.6796,2,,9,236.7,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,119.3,,9,16.3599,26.187,,9,,9,,1,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
26,119,579,33RO20110926,        A10,1,19,11007,2,20111004,1504,-29.4002,2.6163,1795.0,119.3,16.3809,35.68,2,35.6838,2,236.7,2,235.5,2,2.2,2,1.1,2,0.58,2,0.202,4,,9,,9,,9,2088.4,2,2345.1,2,,9,,7.9569,2,25.0,,9,,9,,9,,9,,,9,,9,,9,,9,119.3,,9,16.3616,26.191,35.8521,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
26,117,580,33RO20110926,        A10,1,17,11023,2,20111004,1504,-29.4002,2.6163,1795.0,179.6,14.9504,35.4169,2,35.4415,4,219.7,2,220.0,2,2.8,6,5.0,6,0.02,6,0.355,4,2.708,2,1.585,2,1.481,2,2103.3,2,2330.7,2,,9,,7.9038,2,25.0,,9,,9,,9,,9,,1.028,3,,9,,9,,9,179.6,,9,14.9232,26.323,35.6086,2,,9,,9,,,9,,9.378,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
26,116,581,33RO20110926,        A10,1,16,11709,2,20111004,1504,-29.4002,2.6163,1795.0,229.2,13.7333,35.2204,2,35.2255,2,218.7,2,217.5,2,3.3,2,7.5,2,0.01,2,0.483,4,,9,,9,,9,,9,,9,,9,,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,229.2,,9,13.7005,26.422,35.3916,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
26,115,582,33RO20110926,        A10,1,15,11006,2,20111004,1504,-29.4002,2.6163,1795.0,280.5,12.6679,35.0976,2,35.0977,2,216.7,2,216.2,2,4.0,2,10.2,2,0.01,2,0.604,4,3.051,2,1.734,2,1.351,2,2119.7,2,2310.9,2,,9,,7.8377,2,25.0,,9,,9,,9,,9,,0.919,3,,9,,9,,9,280.5,,9,12.6298,26.543,35.2632,2,,9,,9,,,9,,11.525,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
26,114,583,33RO20110926,        A10,1,14,11708,2,20111004,1504,-29.4002,2.6163,1795.0,324.3,11.8351,35.0205,2,35.016,2,210.5,2,210.8,2,5.0,2,13.0,2,0.01,2,0.742,4,,9,,9,,9,,9,,9,,9,,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,324.3,,9,11.7929,26.642,35.1811,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
26,113,584,33RO20110926,        A10,1,13,11031,2,20111004,1504,-29.4002,2.6163,1795.0,389.5,10.784,34.8897,2,34.8858,2,211.5,2,211.6,2,6.2,2,15.2,2,0.01,2,0.858,4,3.237,2,1.766,2,1.172,2,2136.8,2,2300.8,2,,9,,7.7815,2,25.0,,9,,9,,9,,9,,1.148,3,,9,,9,,9,389.5,,9,10.7362,26.735,35.0503,2,,9,,9,,,9,,12.918,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
26,112,585,33RO20110926,        A10,1,12,11027,2,20111004,1504,-29.4002,2.6163,1795.0,455.3,9.7933,34.7692,2,34.7645,2,198.9,2,200.2,2,8.6,6,18.9,6,0.01,6,1.042,4,,9,,9,,9,,9,,9,,9,,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,455.3,,9,9.7406,26.81,34.9284,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
26,111,586,33RO20110926,        A10,1,11,11707,2,20111004,1504,-29.4002,2.6163,1795.0,518.9,8.4986,34.622,2,34.6234,2,200.3,2,200.2,2,11.1,2,21.8,2,0.01,2,1.201,4,3.167,2,1.673,2,0.979,2,2160.5,2,2292.7,2,,9,,7.7134,2,25.0,,9,,9,,9,,9,,1.602,3,,9,,9,,9,518.9,,9,8.4433,26.91,34.7867,2,,9,,9,,,9,,15.483,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
26,110,587,33RO20110926,        A10,1,10,11003,2,20111004,1504,-29.4002,2.6163,1795.0,619.2,6.9073,34.4746,2,34.4753,2,197.2,2,196.5,2,16.3,2,26.3,2,0.01,2,1.453,4,,9,,9,,9,2176.3,2,2290.8,2,,9,,7.6525,2,25.0,,9,,9,,9,,9,,,9,,9,,9,,9,619.2,,9,6.8485,27.027,34.6379,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
26,109,588,33RO20110926,        A10,1,9,11706,2,20111004,1504,-29.4002,2.6163,1795.0,720.2,5.71,34.3838,2,34.3851,2,202.5,2,203.0,2,20.3,2,28.4,2,0.0,2,1.587,4,2.839,2,1.44,2,0.7,2,2183.6,2,2290.8,2,,9,,7.6384,2,25.0,,9,,9,,9,,9,,2.138,3,,9,,9,,9,720.2,,9,5.6477,27.111,34.5472,2,,9,,9,,,9,,17.408,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
26,108,589,33RO20110926,        A10,1,8,11033,2,20111004,1504,-29.4002,2.6163,1795.0,838.4,4.6463,34.3626,2,34.3625,2,195.2,2,194.7,2,29.4,2,31.3,2,0.0,2,1.79,4,,9,,9,,9,,9,,9,,9,,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,838.4,,9,4.5799,27.217,34.5245,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
26,107,590,33RO20110926,        A10,1,7,11705,2,20111004,1504,-29.4002,2.6163,1795.0,959.1,3.9185,34.3967,2,34.3949,2,190.2,2,190.3,2,39.7,6,32.6,6,0.0,6,1.921,4,1.474,6,0.715,6,0.264,6,2216.1,2,2305.3,2,,9,,7.5912,2,25.0,,9,,9,,9,,9,,1.474,3,,9,,9,,9,959.1,,9,3.847,27.32,34.5571,2,,9,,9,,,9,,19.9765,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
26,106,591,33RO20110926,        A10,1,6,11029,2,20111004,1504,-29.4002,2.6163,1795.0,1079.4,3.5373,34.4615,2,34.4579,2,182.1,2,181.3,2,47.3,2,33.2,2,0.0,2,2.003,4,0.901,2,0.43,2,0.162,2,,9,,9,,9,,,9,,,9,,9,,9,,9,,1.023,3,,9,,9,,9,1079.4,,9,3.4589,27.409,34.6204,2,,9,,9,,,9,,20.467,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
26,105,592,33RO20110926,        A10,1,5,11704,2,20111004,1504,-29.4002,2.6163,1795.0,1229.8,3.3001,34.5592,2,34.5626,2,178.9,2,178.5,2,51.2,2,32.5,2,0.0,2,1.979,4,0.395,2,0.183,2,0.061,2,2231.1,2,,5,,9,,,5,,,9,,9,,9,,9,,0.527,3,,9,,9,,9,1229.8,,9,3.2114,27.516,34.7256,2,,9,,9,,,9,,20.201,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
26,104,593,33RO20110926,        A10,1,4,11030,2,20111004,1504,-29.4002,2.6163,1795.0,1404.9,3.1684,34.6553,2,34.6545,2,185.2,2,185.6,2,51.2,2,30.8,2,0.0,2,1.893,4,,9,,9,,9,,9,,9,,9,,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,1404.9,,9,3.0664,27.603,34.8179,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
26,103,594,33RO20110926,        A10,1,3,11703,2,20111004,1504,-29.4002,2.6163,1795.0,1580.0,3.0915,34.7229,2,34.7234,2,193.2,2,194.7,2,49.7,2,29.2,2,0.0,2,1.795,4,0.101,2,0.047,2,0.0,2,2221.5,2,2331.9,4,,9,,7.6394,2,25.0,,9,,9,,9,,9,,0.179,3,,9,,9,,9,1580.0,,9,2.9754,27.666,34.8871,2,,9,,9,,,9,,18.176,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
26,102,595,33RO20110926,        A10,1,2,11702,2,20111004,1504,-29.4002,2.6163,1795.0,1740.7,3.0819,34.7855,2,34.7851,2,205.9,2,205.8,2,45.4,2,27.3,2,0.01,2,1.663,4,,9,,9,,9,,9,,9,,9,,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,1740.7,,9,2.9518,27.718,34.9491,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
26,101,596,33RO20110926,        A10,1,1,11701,2,20111004,1504,-29.4002,2.6163,1795.0,1802.4,3.0543,34.803,2,34.804,2,210.4,2,210.1,2,44.5,6,26.7,6,0.01,6,1.62,4,0.036,2,0.018,2,0.0,2,2210.0,6,2328.7,6,,9,,7.66,6,25.0,,9,,9,,9,,9,,0.084,3,,9,,9,,9,1802.4,,9,2.9191,27.736,34.9681,2,,9,,9,,,9,,16.472,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
27,124,597,33RO20110926,        A10,1,24,11714,2,20111004,1737,-29.4342,2.4338,,4.5,17.6565,35.7978,2,35.7972,2,242.0,2,242.4,2,1.4,2,0.0,2,0.0,2,0.143,2,2.433,2,1.465,2,1.505,2,2077.1,2,2354.3,6,,9,,7.9795,6,25.0,,9,,9,1.12,2,43.1,2,3.1,3.064,3,,9,61.2878,2,5.65,2,4.5,,9,17.6557,25.968,35.966,2,,9,,1,,,9,,7.475,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
27,123,598,33RO20110926,        A10,1,23,11713,2,20111004,1737,-29.4342,2.4338,,46.0,17.5376,35.8169,2,35.814,2,242.2,2,243.4,2,1.3,2,0.0,2,0.0,2,0.151,2,,9,,9,,9,2077.5,2,2354.2,2,,9,,7.985,2,25.0,,9,,9,,9,,9,,,9,,9,61.0146,2,4.49,2,46.0,,9,17.5298,26.012,35.9829,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
