,STNNBR,CASTNO,BTLNBR,Unnamed: 0,EXPOCODE,SECT_ID,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,N2O,N2O_FLAG_W,N2O ERROR,SD_N2O_%,woce_lines,startDate,endDate,source
2358,89.0,2.0,18.0,2359,  29HE20130320,   A17,2.0,20130507.0,2010.0,21.296,-28.447,5104,1009.9,6.3464,35.031,2.0,150.3,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2359,89.0,2.0,19.0,2360,  29HE20130320,   A17,2.0,20130507.0,2010.0,21.296,-28.447,5104,807.5,7.9204,35.1354,2.0,127.7,2.0,127.1,2.0,18.67,2.0,28.56,2.0,1.76,2.0,,9.0,7.6345,2.0,25.0,21.338869547544544,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2360,89.0,2.0,20.0,2361,  29HE20130320,   A17,2.0,20130507.0,2010.0,21.296,-28.447,5104,706.6,9.0896,35.2686,2.0,121.8,2.0,122.5,2.0,15.65,2.0,27.24,2.0,1.63,2.0,,9.0,7.6449,2.0,25.0,21.49264352682395,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2361,89.0,2.0,21.0,2362,  29HE20130320,   A17,2.0,20130507.0,2010.0,21.296,-28.447,5104,706.5,9.092,35.2686,2.0,121.7,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,21.68314643570793,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2362,89.0,2.0,22.0,2363,  29HE20130320,   A17,2.0,20130507.0,2010.0,21.296,-28.447,5104,605.4,10.4915,35.435,2.0,129.4,2.0,128.2,2.0,11.95,2.0,24.19,2.0,1.37,2.0,,9.0,7.6793,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2363,89.0,2.0,23.0,2364,  29HE20130320,   A17,2.0,20130507.0,2010.0,21.296,-28.447,5104,503.7,11.8096,35.6035,2.0,148.1,2.0,148.1,2.0,8.17,2.0,19.83,2.0,1.05,2.0,,9.0,7.7325,2.0,25.0,17.874307143994816,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2364,89.0,2.0,24.0,2365,  29HE20130320,   A17,2.0,20130507.0,2010.0,21.296,-28.447,5104,403.9,13.4105,35.8244,2.0,162.3,2.0,162.2,2.0,5.38,2.0,15.37,2.0,0.76,2.0,,9.0,7.7856,2.0,25.0,15.480963110728872,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2365,90.0,1.0,1.0,2366,  29HE20130320,   A17,2.0,20130508.0,1218.0,22.896,-28.429,5598,5679.6,2.4827,34.8838,2.0,242.2,2.0,243.7,2.0,48.29,2.0,22.98,2.0,1.49,2.0,2354.4,2.0,7.7327,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2366,90.0,1.0,2.0,2367,  29HE20130320,   A17,2.0,20130508.0,1218.0,22.896,-28.429,5598,5091.4,2.4133,34.885,2.0,242.2,2.0,243.8,2.0,48.12,2.0,23.04,2.0,1.49,2.0,2357.0,2.0,7.7348,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2367,90.0,1.0,3.0,2368,  29HE20130320,   A17,2.0,20130508.0,1218.0,22.896,-28.429,5598,4576.9,2.3737,34.8881,2.0,241.9,2.0,243.3,2.0,47.88,2.0,22.95,2.0,1.48,2.0,2355.4,2.0,7.7344,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2368,90.0,1.0,4.0,2369,  29HE20130320,   A17,2.0,20130508.0,1218.0,22.896,-28.429,5598,4064.4,2.3904,34.896,2.0,241.7,2.0,243.4,2.0,45.24,2.0,22.9,2.0,1.47,2.0,2353.7,2.0,7.7348,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2369,90.0,1.0,5.0,2370,  29HE20130320,   A17,2.0,20130508.0,1218.0,22.896,-28.429,5598,3552.3,2.4768,34.909,2.0,241.7,2.0,243.7,2.0,42.04,2.0,22.53,2.0,1.43,2.0,2349.9,2.0,7.7353,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2370,90.0,1.0,6.0,2371,  29HE20130320,   A17,2.0,20130508.0,1218.0,22.896,-28.429,5598,3041.5,2.7147,34.9349,2.0,240.7,2.0,242.3,2.0,36.33,2.0,21.83,2.0,1.4,2.0,2343.1,2.0,7.736,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2371,90.0,1.0,7.0,2372,  29HE20130320,   A17,2.0,20130508.0,1218.0,22.896,-28.429,5598,2531.1,3.1799,34.9759,2.0,236.3,2.0,237.7,2.0,30.55,2.0,21.79,2.0,1.38,2.0,2337.8,2.0,7.7335,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2372,90.0,1.0,8.0,2373,  29HE20130320,   A17,2.0,20130508.0,1218.0,22.896,-28.429,5598,2277.7,3.4442,34.9941,2.0,233.4,2.0,234.7,2.0,27.95,2.0,21.6,2.0,1.39,2.0,2333.6,2.0,7.7308,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2373,90.0,1.0,9.0,2374,  29HE20130320,   A17,2.0,20130508.0,1218.0,22.896,-28.429,5598,2022.2,3.8219,35.02,2.0,227.8,2.0,228.9,2.0,25.01,2.0,22.0,2.0,1.39,2.0,2331.0,2.0,7.7258,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2374,90.0,1.0,10.0,2375,  29HE20130320,   A17,2.0,20130508.0,1218.0,22.896,-28.429,5598,1818.3,4.2548,35.056,2.0,220.4,2.0,221.2,2.0,22.9,2.0,22.55,2.0,1.41,2.0,2329.7,2.0,7.7204,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2375,90.0,1.0,11.0,2376,  29HE20130320,   A17,2.0,20130508.0,1218.0,22.896,-28.429,5598,1615.7,4.747,35.0922,2.0,211.3,2.0,212.2,2.0,21.23,2.0,22.76,2.0,1.44,2.0,2329.6,2.0,7.7158,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2376,90.0,1.0,12.0,2377,  29HE20130320,   A17,2.0,20130508.0,1218.0,22.896,-28.429,5598,1414.2,5.3984,35.1221,2.0,197.3,2.0,197.5,2.0,19.72,2.0,23.59,2.0,1.48,2.0,2328.4,2.0,7.7026,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2377,90.0,1.0,13.0,2378,  29HE20130320,   A17,2.0,20130508.0,1218.0,22.896,-28.429,5598,1211.2,6.047,35.1127,2.0,176.2,2.0,175.7,2.0,19.54,2.0,25.18,2.0,1.59,2.0,2328.5,2.0,7.679,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2378,90.0,1.0,14.0,2379,  29HE20130320,   A17,2.0,20130508.0,1218.0,22.896,-28.429,5598,1007.5,6.8351,35.094,2.0,149.0,2.0,149.1,2.0,20.07,2.0,27.84,2.0,1.71,2.0,2327.0,2.0,7.6482,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2379,90.0,1.0,15.0,2380,  29HE20130320,   A17,2.0,20130508.0,1218.0,22.896,-28.429,5598,807.2,8.5843,35.2188,2.0,125.2,2.0,125.1,2.0,16.84,2.0,27.68,2.0,1.66,2.0,2326.8,2.0,7.6433,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2380,90.0,1.0,16.0,2381,  29HE20130320,   A17,2.0,20130508.0,1218.0,22.896,-28.429,5598,705.5,9.8248,35.3588,2.0,125.9,2.0,125.2,2.0,13.41,2.0,25.62,2.0,1.42,2.0,2329.9,2.0,7.6666,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2381,90.0,1.0,17.0,2382,  29HE20130320,   A17,2.0,20130508.0,1218.0,22.896,-28.429,5598,607.1,11.4004,35.5513,2.0,144.5,2.0,144.6,2.0,9.05,2.0,20.93,2.0,1.1,2.0,2335.8,2.0,7.7247,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2382,90.0,1.0,18.0,2383,  29HE20130320,   A17,2.0,20130508.0,1218.0,22.896,-28.429,5598,503.3,13.2587,35.7967,2.0,165.4,2.0,165.1,2.0,5.34,2.0,15.37,2.0,0.7,2.0,2349.1,2.0,7.7946,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2383,90.0,1.0,19.0,2384,  29HE20130320,   A17,2.0,20130508.0,1218.0,22.896,-28.429,5598,403.0,15.0304,36.0668,2.0,178.5,2.0,179.3,2.0,3.43,2.0,10.96,2.0,0.27,2.0,2363.9,2.0,7.8547,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2384,90.0,1.0,20.0,2385,  29HE20130320,   A17,2.0,20130508.0,1218.0,22.896,-28.429,5598,302.2,17.1958,36.4783,2.0,188.9,2.0,187.7,2.0,1.82,2.0,6.34,2.0,0.03,2.0,2389.9,2.0,7.9184,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2385,90.0,1.0,21.0,2386,  29HE20130320,   A17,2.0,20130508.0,1218.0,22.896,-28.429,5598,202.3,20.3193,37.1189,2.0,196.2,2.0,196.3,2.0,0.82,2.0,2.0,2.0,-0.02,2.0,2425.8,2.0,7.9714,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2386,90.0,1.0,22.0,2387,  29HE20130320,   A17,2.0,20130508.0,1218.0,22.896,-28.429,5598,126.5,22.1864,37.4287,2.0,212.8,2.0,213.1,2.0,0.46,2.0,-0.01,2.0,-0.02,2.0,2449.9,2.0,8.0365,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2387,90.0,1.0,23.0,2388,  29HE20130320,   A17,2.0,20130508.0,1218.0,22.896,-28.429,5598,92.8,22.4374,37.3291,2.0,217.1,2.0,217.3,2.0,0.53,2.0,-0.03,2.0,-0.03,2.0,2440.5,2.0,8.0416,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2388,90.0,1.0,24.0,2389,  29HE20130320,   A17,2.0,20130508.0,1218.0,22.896,-28.429,5598,5.6,23.8452,36.9937,2.0,215.6,2.0,217.6,2.0,0.64,2.0,0.0,2.0,-0.01,2.0,2421.3,2.0,8.0383,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2389,91.0,1.0,1.0,2390,  29HE20130320,   A17,2.0,20130509.0,559.0,24.5,-28.419,5631,5756.8,2.496,34.884,2.0,242.1,2.0,244.3,2.0,48.91,2.0,22.91,2.0,1.49,2.0,,9.0,7.7348,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2390,91.0,1.0,2.0,2391,  29HE20130320,   A17,2.0,20130509.0,559.0,24.5,-28.419,5631,5093.2,2.4153,34.8854,2.0,242.5,2.0,244.3,2.0,48.35,2.0,22.8,2.0,1.47,2.0,,9.0,7.736,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2391,91.0,1.0,3.0,2392,  29HE20130320,   A17,2.0,20130509.0,559.0,24.5,-28.419,5631,4577.3,2.3818,34.889,2.0,242.2,2.0,243.9,2.0,47.21,2.0,22.54,2.0,1.48,2.0,,9.0,7.7394,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2392,91.0,1.0,4.0,2393,  29HE20130320,   A17,2.0,20130509.0,559.0,24.5,-28.419,5631,4065.4,2.4074,34.8974,2.0,241.6,2.0,244.2,2.0,45.17,2.0,22.51,2.0,1.47,2.0,,9.0,7.738,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2393,91.0,1.0,5.0,2394,  29HE20130320,   A17,2.0,20130509.0,559.0,24.5,-28.419,5631,3552.7,2.5003,34.9114,2.0,241.7,2.0,244.3,2.0,41.51,2.0,22.14,2.0,1.42,2.0,,9.0,7.7394,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2394,91.0,1.0,6.0,2395,  29HE20130320,   A17,2.0,20130509.0,559.0,24.5,-28.419,5631,3042.1,2.7048,34.934,2.0,241.1,2.0,243.6,2.0,36.16,2.0,21.49,2.0,1.4,2.0,,9.0,7.7392,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2395,91.0,1.0,7.0,2396,  29HE20130320,   A17,2.0,20130509.0,559.0,24.5,-28.419,5631,2530.5,3.1854,34.9793,2.0,239.0,2.0,240.9,2.0,30.14,2.0,21.19,2.0,1.37,2.0,,9.0,7.7407,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2396,91.0,1.0,8.0,2397,  29HE20130320,   A17,2.0,20130509.0,559.0,24.5,-28.419,5631,2277.2,3.4739,35.0024,2.0,234.3,2.0,236.2,2.0,27.66,2.0,21.22,2.0,1.37,2.0,,9.0,7.7364,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2397,91.0,1.0,9.0,2398,  29HE20130320,   A17,2.0,20130509.0,559.0,24.5,-28.419,5631,2022.3,3.8236,35.0313,2.0,230.8,2.0,232.5,2.0,24.76,2.0,21.46,2.0,1.36,2.0,,9.0,7.7342,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2398,91.0,1.0,10.0,2399,  29HE20130320,   A17,2.0,20130509.0,559.0,24.5,-28.419,5631,1820.7,4.2723,35.0672,2.0,224.9,2.0,225.7,2.0,22.48,2.0,21.31,2.0,1.37,2.0,,9.0,7.7308,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2399,91.0,1.0,11.0,2400,  29HE20130320,   A17,2.0,20130509.0,559.0,24.5,-28.419,5631,1616.5,4.9761,35.1371,2.0,212.7,2.0,213.7,2.0,20.52,2.0,22.01,2.0,1.37,2.0,,9.0,7.7265,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2400,91.0,1.0,12.0,2401,  29HE20130320,   A17,2.0,20130509.0,559.0,24.5,-28.419,5631,1414.0,5.6895,35.181,2.0,197.1,2.0,197.4,2.0,19.24,2.0,22.52,2.0,1.44,2.0,,9.0,7.7132,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2401,91.0,1.0,13.0,2402,  29HE20130320,   A17,2.0,20130509.0,559.0,24.5,-28.419,5631,1212.4,6.4385,35.1924,2.0,175.6,2.0,175.9,2.0,18.95,2.0,24.51,2.0,1.54,2.0,,9.0,7.6925,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2402,91.0,1.0,14.0,2403,  29HE20130320,   A17,2.0,20130509.0,559.0,24.5,-28.419,5631,1009.6,7.083,35.154,2.0,151.4,2.0,151.5,2.0,19.48,2.0,26.7,2.0,1.67,2.0,,9.0,7.6615,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2403,91.0,1.0,15.0,2404,  29HE20130320,   A17,2.0,20130509.0,559.0,24.5,-28.419,5631,807.6,9.0722,35.2988,2.0,135.9,2.0,135.9,2.0,14.92,2.0,25.49,2.0,1.52,2.0,,9.0,7.6739,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2404,91.0,1.0,16.0,2405,  29HE20130320,   A17,2.0,20130509.0,559.0,24.5,-28.419,5631,706.3,10.5692,35.4726,2.0,151.0,2.0,151.2,2.0,10.71,2.0,21.37,2.0,1.23,2.0,,9.0,7.7217,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2405,91.0,1.0,17.0,2406,  29HE20130320,   A17,2.0,20130509.0,559.0,24.5,-28.419,5631,606.2,11.7917,35.6039,2.0,156.8,2.0,156.8,2.0,7.96,2.0,18.86,2.0,1.04,2.0,,9.0,7.7514,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2406,91.0,1.0,18.0,2407,  29HE20130320,   A17,2.0,20130509.0,559.0,24.5,-28.419,5631,503.1,13.2014,35.7874,2.0,160.8,2.0,161.1,2.0,5.84,2.0,15.84,2.0,0.84,2.0,,9.0,7.7869,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2407,91.0,1.0,19.0,2408,  29HE20130320,   A17,2.0,20130509.0,559.0,24.5,-28.419,5631,402.3,14.7058,36.0098,2.0,170.5,2.0,171.3,2.0,4.1,2.0,12.32,2.0,0.59,2.0,,9.0,7.8373,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2408,91.0,1.0,20.0,2409,  29HE20130320,   A17,2.0,20130509.0,559.0,24.5,-28.419,5631,304.3,16.2636,36.2758,2.0,169.6,2.0,167.9,2.0,3.13,2.0,10.22,2.0,0.4,2.0,,9.0,7.8679,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2409,91.0,1.0,21.0,2410,  29HE20130320,   A17,2.0,20130509.0,559.0,24.5,-28.419,5631,202.4,18.3056,36.6999,2.0,178.2,2.0,178.3,2.0,1.86,2.0,6.48,2.0,0.09,2.0,,9.0,7.9082,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2410,91.0,1.0,22.0,2411,  29HE20130320,   A17,2.0,20130509.0,559.0,24.5,-28.419,5631,104.7,21.6486,37.336,2.0,211.8,2.0,211.6,2.0,0.51,2.0,0.09,2.0,0.0,2.0,,9.0,8.0192,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2411,91.0,1.0,23.0,2412,  29HE20130320,   A17,2.0,20130509.0,559.0,24.5,-28.419,5631,50.6,22.154,37.2309,2.0,222.0,2.0,220.8,2.0,0.58,2.0,-0.01,2.0,0.01,2.0,,9.0,8.0253,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2412,91.0,1.0,24.0,2413,  29HE20130320,   A17,2.0,20130509.0,559.0,24.5,-28.419,5631,5.8,23.4696,37.2336,2.0,216.2,2.0,216.2,2.0,0.63,2.0,0.06,2.0,0.02,2.0,,9.0,8.0303,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2413,92.0,1.0,1.0,2414,  29HE20130320,   A17,2.0,20130509.0,2353.0,26.103,-28.407,5193,5266.7,2.4433,34.8855,2.0,243.3,2.0,244.0,2.0,48.21,2.0,22.77,2.0,1.49,2.0,2351.2,2.0,7.7365,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2414,92.0,1.0,2.0,2415,  29HE20130320,   A17,2.0,20130509.0,2353.0,26.103,-28.407,5193,5093.4,2.4211,34.8857,2.0,243.2,2.0,244.6,2.0,47.76,2.0,22.75,2.0,1.5,2.0,2351.7,2.0,7.736,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2415,92.0,1.0,3.0,2416,  29HE20130320,   A17,2.0,20130509.0,2353.0,26.103,-28.407,5193,4578.8,2.3962,34.8898,2.0,243.4,2.0,243.8,2.0,47.19,2.0,22.84,2.0,1.47,2.0,2349.9,2.0,7.736,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2416,92.0,1.0,4.0,2417,  29HE20130320,   A17,2.0,20130509.0,2353.0,26.103,-28.407,5193,4065.0,2.4348,34.8994,2.0,243.4,2.0,244.8,2.0,44.94,2.0,22.36,2.0,1.46,2.0,2349.3,2.0,7.737,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2417,92.0,1.0,5.0,2418,  29HE20130320,   A17,2.0,20130509.0,2353.0,26.103,-28.407,5193,3552.4,2.5109,34.9117,2.0,242.8,2.0,244.0,2.0,41.53,2.0,22.19,2.0,1.44,2.0,2345.2,2.0,7.7377,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2418,92.0,1.0,6.0,2419,  29HE20130320,   A17,2.0,20130509.0,2353.0,26.103,-28.407,5193,3041.8,2.7248,34.9354,2.0,243.5,2.0,245.3,2.0,35.79,2.0,21.48,2.0,1.39,2.0,2337.7,2.0,7.7391,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2419,92.0,1.0,7.0,2420,  29HE20130320,   A17,2.0,20130509.0,2353.0,26.103,-28.407,5193,2532.5,3.1482,34.9771,2.0,243.8,2.0,245.7,2.0,29.26,2.0,20.86,2.0,1.33,2.0,2331.2,2.0,7.7504,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2420,92.0,1.0,8.0,2421,  29HE20130320,   A17,2.0,20130509.0,2353.0,26.103,-28.407,5193,2277.8,3.5588,35.0181,2.0,240.2,2.0,241.4,2.0,26.08,2.0,20.66,2.0,1.32,2.0,2330.4,2.0,7.7404,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2421,92.0,1.0,9.0,2422,  29HE20130320,   A17,2.0,20130509.0,2353.0,26.103,-28.407,5193,2024.4,4.0758,35.0716,2.0,233.5,2.0,234.1,2.0,23.07,2.0,20.77,2.0,1.31,2.0,2329.0,2.0,7.7383,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2422,92.0,1.0,10.0,2423,  29HE20130320,   A17,2.0,20130509.0,2353.0,26.103,-28.407,5193,1821.6,4.5966,35.1248,2.0,225.6,2.0,225.8,2.0,20.84,2.0,20.91,2.0,1.33,2.0,2328.4,2.0,7.7341,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2423,92.0,1.0,11.0,2424,  29HE20130320,   A17,2.0,20130509.0,2353.0,26.103,-28.407,5193,1617.0,5.2887,35.1939,2.0,213.8,2.0,214.3,2.0,19.36,2.0,21.4,2.0,1.33,2.0,2331.5,2.0,7.7305,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2424,92.0,1.0,12.0,2425,  29HE20130320,   A17,2.0,20130509.0,2353.0,26.103,-28.407,5193,1414.6,6.1655,35.2703,2.0,197.4,2.0,197.4,2.0,18.3,2.0,21.93,2.0,1.37,2.0,2332.8,2.0,7.7226,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2425,92.0,1.0,13.0,2426,  29HE20130320,   A17,2.0,20130509.0,2353.0,26.103,-28.407,5193,1211.7,7.0547,35.3117,2.0,176.6,2.0,176.3,2.0,17.69,2.0,23.45,2.0,1.46,2.0,2333.4,2.0,7.7063,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2426,92.0,1.0,14.0,2427,  29HE20130320,   A17,2.0,20130509.0,2353.0,26.103,-28.407,5193,1008.7,7.8604,35.2894,2.0,154.7,2.0,154.7,2.0,17.29,2.0,24.86,2.0,1.53,2.0,2330.7,2.0,7.6829,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2427,92.0,1.0,15.0,2428,  29HE20130320,   A17,2.0,20130509.0,2353.0,26.103,-28.407,5193,807.8,9.471,35.3865,2.0,143.7,2.0,144.1,2.0,13.69,2.0,24.06,2.0,1.42,2.0,2329.8,2.0,7.6923,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2428,92.0,1.0,16.0,2429,  29HE20130320,   A17,2.0,20130509.0,2353.0,26.103,-28.407,5193,706.9,10.6837,35.4938,2.0,153.1,2.0,153.2,2.0,10.24,2.0,21.03,2.0,1.19,2.0,2330.6,2.0,7.725,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2429,92.0,1.0,17.0,2430,  29HE20130320,   A17,2.0,20130509.0,2353.0,26.103,-28.407,5193,604.7,11.8251,35.6136,2.0,163.0,2.0,163.2,2.0,7.52,2.0,18.11,2.0,0.95,2.0,2334.1,2.0,7.7616,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2430,92.0,1.0,18.0,2431,  29HE20130320,   A17,2.0,20130509.0,2353.0,26.103,-28.407,5193,504.7,12.9823,35.7573,2.0,163.3,2.0,163.4,2.0,5.89,2.0,16.06,2.0,0.83,2.0,2340.9,2.0,7.7845,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2431,92.0,1.0,19.0,2432,  29HE20130320,   A17,2.0,20130509.0,2353.0,26.103,-28.407,5193,404.5,14.5887,35.9847,2.0,163.1,2.0,162.6,2.0,4.52,2.0,13.41,2.0,0.61,2.0,2355.3,2.0,7.819,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2432,92.0,1.0,20.0,2433,  29HE20130320,   A17,2.0,20130509.0,2353.0,26.103,-28.407,5193,302.7,16.2591,36.2916,2.0,181.2,2.0,180.2,2.0,2.74,2.0,8.58,2.0,0.17,2.0,2373.0,2.0,7.882,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2433,92.0,1.0,21.0,2434,  29HE20130320,   A17,2.0,20130509.0,2353.0,26.103,-28.407,5193,201.8,18.2723,36.7209,2.0,194.1,2.0,196.8,2.0,1.36,2.0,4.04,2.0,0.01,2.0,2400.2,2.0,7.9357,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2434,92.0,1.0,22.0,2435,  29HE20130320,   A17,2.0,20130509.0,2353.0,26.103,-28.407,5193,122.5,20.4734,37.1585,2.0,204.7,2.0,203.8,2.0,0.71,2.0,0.46,2.0,-0.01,2.0,2426.7,2.0,7.9729,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2435,92.0,1.0,23.0,2436,  29HE20130320,   A17,2.0,20130509.0,2353.0,26.103,-28.407,5193,51.2,22.4228,37.426,2.0,220.9,2.0,221.1,2.0,0.58,2.0,0.02,2.0,-0.01,2.0,2445.6,2.0,8.0382,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2436,92.0,1.0,24.0,2437,  29HE20130320,   A17,2.0,20130509.0,2353.0,26.103,-28.407,5193,5.7,23.5013,37.5045,2.0,214.5,2.0,214.0,2.0,0.58,2.0,0.04,2.0,-0.01,2.0,2450.1,2.0,8.0379,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2437,93.0,1.0,1.0,2438,  29HE20130320,   A17,2.0,20130510.0,1651.0,27.696,-28.392,5187,5291.9,2.4296,34.8833,2.0,243.8,2.0,244.2,2.0,47.92,2.0,22.64,2.0,1.44,2.0,,9.0,7.7331,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
2438,93.0,1.0,2.0,2439,  29HE20130320,   A17,2.0,20130510.0,1651.0,27.696,-28.392,5187,5093.5,2.4142,34.8844,2.0,244.2,2.0,244.3,2.0,47.9,2.0,22.43,2.0,1.45,2.0,,9.0,7.7325,2.0,25.0,,2.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
