,STNNBR,SAMPNO,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,REFTMP,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,ARGON,ARGON_FLAG_W,TRITER,HELIER,DELHER,ARGONER,KRYPTON,KRYPTON_FLAG_W,KRYPTONER,XENON,XENON_FLAG_W,XENONER,14C-DOC,14C-DOC_FLAG_W,14C-DOCERR,13C-DOC,13C-DOC_FLAG_W,13C-DOCERR,THETA,SALTREF,SALTREF_FLAG_W,SBE35,SBE35_FLAG_W,CHLORA,CHLORA_FLAG_W,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
30,2.0,18.0,31,33RO20150410,     P16N.1,1.0,18.0,4.0,20150411.0,1239.0,-15.9986,-149.9996,4333,174.6,22.2352,36.0766,2.0,35.0977,4.0,170.9,2.0,146.8,4.0,46.4,4.0,19.9,4.0,0.01,4.0,1.5,4.0,1.14,3.0,0.714,4.0,0.578,4.0,2188.9,4.0,2344.6,4.0,7.7403,4.0,25.0,,9.0,,9.0,,9.0,22.2302,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,22.2004,35.2632,4.0,,2.0,,9.0,19.476,4.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
31,2.0,17.0,32,33RO20150410,     P16N.1,1.0,17.0,2.0,20150411.0,1239.0,-15.9986,-149.9996,4333,250.6,18.884,35.5911,2.0,35.5892,2.0,170.2,2.0,170.0,2.0,1.7,2.0,6.1,2.0,0.01,2.0,0.36,4.0,2.07,3.0,1.339,2.0,1.227,2.0,2112.2,2.0,2341.4,2.0,7.9015,2.0,25.0,,9.0,,9.0,,9.0,18.8522,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,18.8393,35.757,2.0,,2.0,,9.0,10.717,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
32,2.0,16.0,33,33RO20150410,     P16N.1,1.0,16.0,3.0,20150411.0,1239.0,-15.9986,-149.9996,4333,324.6,15.2956,35.0797,2.0,35.0793,2.0,154.0,2.0,154.4,2.0,4.1,2.0,11.6,2.0,0.01,2.0,0.62,4.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,15.2649,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,15.2456,35.2447,6.0,,2.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
33,2.0,15.0,34,33RO20150410,     P16N.1,1.0,15.0,2.0,20150411.0,1239.0,-15.9986,-149.9996,4333,400.4,11.0817,34.6481,2.0,34.6519,2.0,123.5,2.0,122.2,2.0,11.9,2.0,21.6,2.0,0.01,2.0,1.07,4.0,,9.0,,9.0,,9.0,2180.8,2.0,2290.1,2.0,7.6399,2.0,25.01,,9.0,,9.0,,9.0,11.0857,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,11.0318,34.8153,2.0,,2.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
34,2.0,14.0,35,33RO20150410,     P16N.1,1.0,14.0,2.0,20150411.0,1239.0,-15.9986,-149.9996,4333,500.4,8.5528,34.5103,2.0,34.5115,2.0,120.9,2.0,119.5,2.0,19.7,2.0,28.0,2.0,0.01,2.0,1.36,4.0,1.113,3.0,0.616,2.0,0.319,2.0,2205.3,2.0,2287.3,2.0,7.5727,2.0,25.0,,9.0,,9.0,,9.0,8.5604,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,8.4995,34.6742,2.0,,2.0,,9.0,32.388,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
35,2.0,13.0,36,33RO20150410,     P16N.1,1.0,13.0,2.0,20150411.0,1239.0,-15.9986,-149.9996,4333,649.3,6.1506,34.4618,2.0,34.4616,2.0,133.0,2.0,133.7,2.0,35.8,2.0,32.8,2.0,0.01,2.0,1.73,4.0,,9.0,,9.0,,9.0,2222.2,2.0,2301.5,2.0,7.5606,2.0,25.0,,9.0,,9.0,,9.0,6.1449,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,6.0925,34.6241,2.0,,2.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
36,2.0,12.0,37,33RO20150410,     P16N.1,1.0,12.0,2.0,20150411.0,1239.0,-15.9986,-149.9996,4333,799.8,5.1314,34.47,2.0,34.4711,2.0,138.5,2.0,139.2,2.0,49.7,2.0,34.1,2.0,0.01,2.0,1.97,4.0,0.172,3.0,0.1,2.0,0.0,2.0,2240.0,2.0,2316.1,2.0,7.5587,6.0,25.0,,9.0,,9.0,,9.0,5.1328,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,5.0652,34.6336,2.0,,2.0,,9.0,27.085,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
37,2.0,11.0,38,33RO20150410,     P16N.1,1.0,11.0,2.0,20150411.0,1239.0,-15.9986,-149.9996,4333,950.5,4.3526,34.4928,2.0,34.494,2.0,139.4,2.0,140.1,2.0,63.7,2.0,34.8,2.0,0.01,2.0,2.22,4.0,,9.0,,9.0,,9.0,2260.6,3.0,2331.9,2.0,7.5569,2.0,25.0,,9.0,,9.0,,9.0,4.3505,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,4.2785,34.6567,2.0,,2.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
38,2.0,10.0,39,33RO20150410,     P16N.1,1.0,10.0,2.0,20150411.0,1239.0,-15.9986,-149.9996,4333,1099.6,3.8671,34.5188,2.0,34.5175,2.0,136.8,2.0,137.5,2.0,74.3,2.0,35.4,2.0,0.0,2.0,2.4,4.0,0.03,3.0,0.016,2.0,0.0,2.0,2269.3,3.0,2342.2,2.0,7.5509,2.0,25.0,,9.0,,9.0,,9.0,3.8665,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,3.7842,34.6803,2.0,,2.0,,9.0,25.267,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
39,2.0,9.0,40,33RO20150410,     P16N.1,1.0,9.0,2.0,20150411.0,1239.0,-15.9986,-149.9996,4333,1300.7,3.2362,34.5489,2.0,34.5494,2.0,139.8,2.0,141.3,2.0,87.4,2.0,35.7,2.0,0.01,2.0,2.6,4.0,,9.0,,9.0,,9.0,2281.5,2.0,2355.5,2.0,7.5543,6.0,25.01,,9.0,,9.0,,9.0,3.2383,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,3.1424,34.7123,2.0,,2.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
40,2.0,8.0,41,33RO20150410,     P16N.1,1.0,8.0,2.0,20150411.0,1239.0,-15.9986,-149.9996,4333,1600.4,2.6586,34.5926,2.0,34.5883,2.0,143.1,2.0,144.3,2.0,102.0,2.0,35.7,2.0,0.01,2.0,2.84,4.0,0.001,3.0,0.002,2.0,0.0,2.0,2290.9,2.0,2372.4,2.0,7.5583,2.0,25.0,,9.0,,9.0,,9.0,2.6582,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,2.5464,34.7514,3.0,,2.0,,9.0,23.025,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
41,2.0,7.0,42,33RO20150410,     P16N.1,1.0,7.0,2.0,20150411.0,1239.0,-15.9986,-149.9996,4333,2000.3,2.1765,34.6329,2.0,34.6329,2.0,148.2,2.0,148.7,2.0,115.7,2.0,35.5,2.0,0.0,2.0,3.02,4.0,,9.0,,9.0,,9.0,2303.3,2.0,2387.4,2.0,7.5666,2.0,25.0,,9.0,,9.0,,9.0,2.177,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,2.0373,34.7962,2.0,,2.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
42,2.0,6.0,43,33RO20150410,     P16N.1,1.0,6.0,2.0,20150411.0,1239.0,-15.9986,-149.9996,4333,2399.8,1.9164,34.6566,2.0,34.6561,2.0,150.2,2.0,151.0,2.0,123.6,2.0,35.5,2.0,0.01,2.0,3.15,4.0,,9.0,,9.0,,9.0,2310.7,2.0,2396.9,2.0,7.5728,2.0,25.0,,9.0,,9.0,,9.0,1.9161,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,1.7466,34.8195,2.0,,2.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
43,2.0,5.0,44,33RO20150410,     P16N.1,1.0,5.0,2.0,20150411.0,1239.0,-15.9986,-149.9996,4333,2800.6,1.7671,34.6706,2.0,34.6681,2.0,155.4,2.0,154.9,2.0,127.6,2.0,35.3,2.0,0.0,2.0,3.19,4.0,,9.0,,9.0,,9.0,2313.9,2.0,2400.6,2.0,7.579,2.0,25.0,,9.0,,9.0,,9.0,1.7671,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,1.5635,34.8316,2.0,,2.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
44,2.0,4.0,45,33RO20150410,     P16N.1,1.0,4.0,2.0,20150411.0,1239.0,-15.9986,-149.9996,4333,3200.9,1.6102,34.6801,2.0,34.6787,2.0,166.1,2.0,166.4,2.0,125.0,6.0,34.5,6.0,0.0,6.0,3.11,4.0,,9.0,,9.0,,9.0,2301.0,2.0,2392.8,2.0,7.5881,2.0,25.01,,9.0,,9.0,,9.0,1.6103,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,1.3714,34.8422,2.0,,2.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
45,2.0,3.0,46,33RO20150410,     P16N.1,1.0,3.0,2.0,20150411.0,1239.0,-15.9986,-149.9996,4333,3603.0,1.4907,34.6895,2.0,34.6891,2.0,174.9,2.0,173.9,2.0,124.1,6.0,34.0,6.0,0.0,6.0,3.07,4.0,,9.0,,9.0,,9.0,2294.8,2.0,2388.3,6.0,7.5924,2.0,25.01,,9.0,,9.0,,9.0,1.4907,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,1.2141,34.8527,2.0,,2.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
46,2.0,2.0,47,33RO20150410,     P16N.1,1.0,2.0,2.0,20150411.0,1239.0,-15.9986,-149.9996,4333,4001.7,1.4644,34.6937,2.0,34.6923,2.0,178.9,2.0,178.3,2.0,124.0,6.0,33.7,6.0,0.01,6.0,3.06,4.0,,9.0,,9.0,,9.0,2286.4,2.0,2385.6,2.0,7.5985,6.0,25.01,,9.0,,9.0,,9.0,1.4643,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,1.1462,34.8559,2.0,,2.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
47,2.0,1.0,48,33RO20150410,     P16N.1,1.0,1.0,2.0,20150411.0,1239.0,-15.9986,-149.9996,4333,4323.5,1.4496,34.6959,2.0,34.6964,2.0,182.0,2.0,183.8,2.0,123.6,6.0,33.4,6.0,0.01,6.0,3.06,4.0,,9.0,,9.0,,9.0,2285.8,2.0,2385.1,2.0,7.5975,2.0,25.01,,9.0,,9.0,,9.0,1.4497,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,1.0962,34.86,2.0,,2.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
48,3.0,24.0,49,33RO20150410,     P16N.1,1.0,24.0,2.0,20150411.0,1918.0,-15.497,-150.1972,4375,15.4,29.1751,35.8393,2.0,35.8356,2.0,193.0,2.0,193.7,2.0,0.7,2.0,0.0,2.0,0.01,2.0,0.09,4.0,1.326,3.0,0.915,2.0,1.182,2.0,1999.3,6.0,2361.4,2.0,8.1191,6.0,25.0,,9.0,,9.0,,9.0,29.1732,,9.0,,9.0,,,9.0,,78.2,2.0,5.0,2.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,29.1714,36.0045,2.0,,2.0,0.065,2.0,5.801,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
49,3.0,23.0,50,33RO20150410,     P16N.1,1.0,23.0,2.0,20150411.0,1918.0,-15.497,-150.1972,4375,33.4,29.1078,35.8409,2.0,35.8383,2.0,193.0,2.0,193.1,2.0,0.6,2.0,0.0,2.0,0.0,2.0,0.09,4.0,1.347,3.0,0.923,6.0,1.264,6.0,1998.3,2.0,2360.8,2.0,8.1184,6.0,25.02,,9.0,,9.0,,9.0,29.1068,,9.0,,9.0,,,9.0,,76.5,2.0,5.2,2.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,29.0997,36.0073,2.0,,2.0,0.054,2.0,5.7395,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
50,3.0,22.0,51,33RO20150410,     P16N.1,1.0,22.0,2.0,20150411.0,1918.0,-15.497,-150.1972,4375,58.7,28.6853,35.9562,2.0,35.9618,2.0,198.1,2.0,200.2,2.0,0.6,2.0,0.0,2.0,0.01,2.0,0.1,4.0,1.39,3.0,0.948,2.0,1.389,2.0,2008.4,2.0,2370.0,6.0,8.114,2.0,25.01,,9.0,,9.0,,9.0,28.6735,,9.0,,9.0,,,9.0,,75.7,2.0,5.2,2.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,28.6712,36.1314,2.0,,2.0,0.083,2.0,5.966,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
51,3.0,21.0,52,33RO20150410,     P16N.1,1.0,21.0,2.0,20150411.0,1918.0,-15.497,-150.1972,4375,84.0,26.9585,36.204,2.0,36.1982,2.0,201.9,2.0,202.7,2.0,0.6,2.0,0.0,2.0,0.01,2.0,0.11,4.0,1.592,3.0,1.019,2.0,1.291,2.0,2034.0,2.0,2385.5,2.0,8.0915,2.0,25.01,,9.0,,9.0,,9.0,26.9538,,9.0,,9.0,,,9.0,,76.2,2.0,5.4,2.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,26.9392,36.3689,2.0,,2.0,0.149,2.0,6.297,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
52,3.0,20.0,53,33RO20150410,     P16N.1,1.0,20.0,2.0,20150411.0,1918.0,-15.497,-150.1972,4375,108.0,25.8082,36.2507,2.0,36.2496,2.0,193.5,2.0,193.9,2.0,0.6,2.0,0.0,2.0,0.02,2.0,0.13,4.0,1.541,3.0,1.059,2.0,1.389,2.0,2052.1,2.0,2389.5,2.0,8.0686,6.0,25.0,,9.0,,9.0,,9.0,25.7961,,9.0,,9.0,,,9.0,,69.5,2.0,4.3,2.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,25.7841,36.4206,2.0,,2.0,0.209,2.0,6.399,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
53,3.0,19.0,54,33RO20150410,     P16N.1,1.0,19.0,2.0,20150411.0,1918.0,-15.497,-150.1972,4375,133.5,25.1058,36.2929,2.0,36.2904,2.0,180.9,2.0,181.5,2.0,0.7,2.0,0.7,2.0,0.56,2.0,0.18,4.0,1.586,3.0,1.082,2.0,1.262,2.0,2073.0,2.0,2391.2,2.0,8.0406,2.0,25.01,,9.0,,9.0,,9.0,25.0963,,9.0,,9.0,,,9.0,,68.1,2.0,6.2,2.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,25.0766,36.4615,2.0,,2.0,0.23,2.0,6.694,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
54,3.0,18.0,55,33RO20150410,     P16N.1,1.0,18.0,2.0,20150411.0,1918.0,-15.497,-150.1972,4375,168.3,23.6212,36.2286,2.0,36.2273,2.0,170.5,2.0,172.5,2.0,0.7,2.0,3.1,2.0,0.06,2.0,0.23,4.0,1.701,3.0,1.145,2.0,1.549,3.0,2093.2,2.0,2385.3,2.0,8.0008,6.0,25.01,,9.0,,9.0,,9.0,23.5826,,9.0,,9.0,,,9.0,,64.4,2.0,7.8,2.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,23.586,36.3981,2.0,,3.0,0.11,2.0,6.991,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
55,3.0,17.0,56,33RO20150410,     P16N.1,1.0,17.0,3.0,20150411.0,1918.0,-15.497,-150.1972,4375,225.6,21.4832,35.9818,2.0,35.9759,2.0,172.2,2.0,173.0,2.0,0.7,2.0,4.1,2.0,0.01,2.0,0.26,4.0,1.878,3.0,1.234,2.0,1.189,2.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,21.483,,9.0,,9.0,,,9.0,,52.4,2.0,7.2,2.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,21.4391,36.1455,2.0,,3.0,0.02,2.0,8.058,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
56,3.0,16.0,57,33RO20150410,     P16N.1,1.0,16.0,2.0,20150411.0,1918.0,-15.497,-150.1972,4375,300.0,17.4955,35.3788,2.0,35.3807,2.0,166.4,2.0,166.3,2.0,2.1,2.0,8.1,2.0,0.01,2.0,0.42,4.0,2.168,3.0,1.368,2.0,1.138,2.0,2115.5,6.0,2332.4,2.0,7.8682,2.0,25.0,,9.0,,9.0,,9.0,17.4947,,9.0,,9.0,,,9.0,,50.8,2.0,10.3,2.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,17.4447,35.5475,2.0,,2.0,,9.0,12.779,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
57,3.0,15.0,58,33RO20150410,     P16N.1,1.0,15.0,2.0,20150411.0,1918.0,-15.497,-150.1972,4375,375.1,13.3515,34.8513,2.0,34.8497,2.0,135.1,2.0,133.5,2.0,7.1,2.0,16.3,2.0,0.01,2.0,0.83,4.0,2.097,3.0,1.235,2.0,0.851,2.0,2154.8,2.0,2300.9,2.0,7.7202,2.0,25.01,,9.0,,9.0,,9.0,13.3437,,9.0,,9.0,,,9.0,,50.7,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,13.2987,35.014,2.0,,2.0,,9.0,23.349,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
58,3.0,14.0,59,33RO20150410,     P16N.1,1.0,14.0,2.0,20150411.0,1918.0,-15.497,-150.1972,4375,449.6,9.7946,34.5797,2.0,34.5826,2.0,104.2,2.0,103.8,2.0,17.0,2.0,26.4,2.0,0.01,2.0,1.29,4.0,1.258,3.0,0.72,2.0,0.309,2.0,2200.3,2.0,2291.9,2.0,7.5732,6.0,25.01,,9.0,,9.0,,9.0,9.7905,,9.0,,9.0,,,9.0,,45.0,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,9.7427,34.7457,6.0,,3.0,,9.0,33.771,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
59,3.0,13.0,60,33RO20150410,     P16N.1,1.0,13.0,2.0,20150411.0,1918.0,-15.497,-150.1972,4375,550.6,7.74,34.5058,2.0,34.507,2.0,122.8,2.0,122.9,2.0,24.8,2.0,30.1,2.0,0.0,2.0,1.46,4.0,0.684,3.0,0.393,2.0,0.149,2.0,2208.1,2.0,2296.1,2.0,7.5684,2.0,25.01,,9.0,,9.0,,9.0,7.7375,,9.0,,9.0,,,9.0,,42.8,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,7.6845,34.6698,2.0,,3.0,,9.0,31.487,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
60,3.0,12.0,61,33RO20150410,     P16N.1,1.0,12.0,2.0,20150411.0,1918.0,-15.497,-150.1972,4375,700.8,5.7422,34.4646,2.0,34.4663,2.0,136.9,2.0,136.8,2.0,40.9,2.0,33.4,2.0,0.01,2.0,1.8,4.0,0.273,3.0,0.145,2.0,0.022,2.0,2225.1,2.0,2311.0,2.0,7.5625,2.0,25.01,,9.0,,9.0,,9.0,5.7404,,9.0,,9.0,,,9.0,,40.3,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,5.6814,34.6289,2.0,,2.0,,9.0,27.904,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
61,3.0,11.0,62,33RO20150410,     P16N.1,1.0,11.0,2.0,20150411.0,1918.0,-15.497,-150.1972,4375,849.4,4.7454,34.4889,2.0,34.4917,2.0,133.2,2.0,132.8,2.0,58.2,2.0,35.2,2.0,0.0,2.0,2.12,4.0,0.115,3.0,0.053,2.0,0.0,2.0,2245.7,2.0,2328.3,2.0,7.5472,2.0,25.02,,9.0,,9.0,,9.0,4.7452,,9.0,,9.0,,,9.0,,41.5,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,4.6772,34.6543,2.0,,2.0,,9.0,27.238,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
62,3.0,10.0,63,33RO20150410,     P16N.1,1.0,10.0,2.0,20150411.0,1918.0,-15.497,-150.1972,4375,1000.2,4.1859,34.5057,2.0,34.506,2.0,135.9,2.0,136.8,2.0,68.1,2.0,35.4,2.0,0.0,2.0,2.27,4.0,0.046,3.0,0.03,2.0,0.0,2.0,2254.8,2.0,2338.6,2.0,7.5523,3.0,25.0,,9.0,,9.0,,9.0,4.1856,,9.0,,9.0,,,9.0,,40.2,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,4.1088,34.6687,2.0,,3.0,,9.0,25.801,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
63,3.0,9.0,64,33RO20150410,     P16N.1,1.0,9.0,2.0,20150411.0,1918.0,-15.497,-150.1972,4375,1166.5,3.6105,34.5329,2.0,34.5335,2.0,137.5,2.0,138.3,2.0,80.1,2.0,36.0,2.0,0.01,2.0,2.46,4.0,0.023,3.0,0.012,2.0,0.0,2.0,2267.5,2.0,2351.5,2.0,7.5507,2.0,25.0,,9.0,,9.0,,9.0,3.6118,,9.0,,9.0,,,9.0,,39.4,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,3.5242,34.6963,2.0,,3.0,,9.0,24.918,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
64,3.0,8.0,65,33RO20150410,     P16N.1,1.0,8.0,2.0,20150411.0,1918.0,-15.497,-150.1972,4375,1400.0,3.0985,34.5601,2.0,34.5598,2.0,141.4,2.0,141.7,2.0,91.1,2.0,35.8,2.0,0.01,2.0,2.62,4.0,0.01,3.0,0.009,2.0,0.117,3.0,2276.1,2.0,2363.3,2.0,7.5538,2.0,25.01,,9.0,,9.0,,9.0,3.0996,,9.0,,9.0,,,9.0,,38.3,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,2.9979,34.7228,2.0,,3.0,,9.0,24.009,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
65,3.0,7.0,66,33RO20150410,     P16N.1,1.0,7.0,2.0,20150411.0,1918.0,-15.497,-150.1972,4375,1732.7,2.5346,34.6019,2.0,34.605,2.0,144.3,2.0,147.3,2.0,105.2,2.0,35.8,2.0,0.01,2.0,2.86,4.0,0.008,3.0,0.004,2.0,0.0,2.0,2288.7,2.0,2378.5,2.0,7.5609,2.0,25.01,,9.0,,9.0,,9.0,2.5351,,9.0,,9.0,,,9.0,,41.6,3.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,2.413,34.7682,2.0,,3.0,,9.0,22.915,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
66,3.0,6.0,67,33RO20150410,     P16N.1,1.0,6.0,2.0,20150411.0,1918.0,-15.497,-150.1972,4375,2133.7,2.0804,34.64,2.0,34.6412,2.0,150.0,2.0,151.2,2.0,117.5,2.0,35.5,2.0,0.0,2.0,3.02,4.0,0.002,3.0,0.001,2.0,0.0,2.0,2298.6,2.0,2391.9,2.0,7.5699,2.0,25.01,,9.0,,9.0,,9.0,2.0803,,9.0,,9.0,,,9.0,,39.0,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,1.9313,34.8045,2.0,,2.0,,9.0,21.828,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
67,3.0,5.0,68,33RO20150410,     P16N.1,1.0,5.0,2.0,20150411.0,1918.0,-15.497,-150.1972,4375,2532.7,1.8609,34.6591,2.0,34.6607,2.0,155.8,2.0,156.1,2.0,122.9,2.0,35.4,2.0,0.0,2.0,3.09,4.0,0.008,3.0,0.002,2.0,0.0,2.0,2301.4,2.0,2396.3,2.0,7.5761,2.0,25.0,,9.0,,9.0,,9.0,1.8609,,9.0,,9.0,,,9.0,,38.6,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,1.6802,34.8242,2.0,,2.0,,9.0,21.234,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
