EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,PH_TOT,PH_TOT_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,DELC13,DELC13_FLAG_W,TDN,TDN_FLAG_W,N2O,N2O_FLAG_W,BTL_DATE,BTL_TIME
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,DEG C,,,DEG C,UMOL/KG,,/MILLE,,UMOL/KG,,NMOL/KG,,,
33RO20230306  ,A16N       ,23      ,  2,230212     ,112        ,20230315,1457,   2.3333, -24.9996,     3763,    652.8,   6.0509,  34.5787,2,  34.5959,2,    118.7,2,    124.8,2,    25.10,2,    34.70,2,     0.01,2,     2.34,2,    0.741,2,    0.390,2,   0.2383,3,   2223.0,2,   2296.9,2,   1259.3,2,       20,   7.5252,2,       25,  -999.00,9,      0.5,2,  -999.00,9,     25.8,2,20230315,1607
33RO20230306  ,A16N       ,23      ,  2,230211     ,111        ,20230315,1457,   2.3333, -24.9996,     3763,    821.9,   4.9373,  34.5537,2,  34.5628,2,    139.3,2,    146.3,2,    30.20,2,    34.00,2,     0.01,2,     2.35,2,    0.430,2,    0.225,2,   0.1491,3,   2217.3,2,   2300.3,2,   1190.5,2,       20,   7.5469,2,       25,  -999.00,9,      0.6,2,  -999.00,9,     23.6,2,20230315,1603
33RO20230306  ,A16N       ,23      ,  2,230210     ,110        ,20230315,1457,   2.3333, -24.9996,     3763,    976.5,   4.7262,  34.6524,2,  34.6591,2,    141.7,2,    150.1,2,    30.40,2,    32.80,2,     0.01,2,     2.27,2,    0.112,6,    0.063,6,   0.0000,3,   2219.1,2,   2304.7,2,   1147.7,2,       20,   7.5618,2,       25,  -999.00,9,      0.7,2,  -999.00,9,     22.6,6,20230315,1600
33RO20230306  ,A16N       ,23      ,  2,230209     ,109        ,20230315,1457,   2.3333, -24.9996,     3763,   1107.3,   4.7355,  34.8033,2,  34.8105,2,    164.3,2,    177.6,2,    25.70,2,    28.50,2,     0.01,2,     1.96,2,    0.233,2,    0.124,2,   0.0000,3,     -999,9,     -999,9,   1003.8,2,       20,     -999,9,       25,  -999.00,9,      0.7,2,  -999.00,9,     19.9,2,20230315,1556
33RO20230306  ,A16N       ,23      ,  2,230208     ,108        ,20230315,1457,   2.3333, -24.9996,     3763,   1275.3,   4.7322,  34.9212,2,  34.9379,2,    189.2,2,    201.5,2,    20.70,2,    24.30,2,     0.01,2,     1.68,2,    0.585,2,    0.302,2,   0.1985,2,   2186.8,2,   2314.0,2,    889.5,2,       20,   7.6598,2,       25,  -999.00,9,      0.9,2,  -999.00,9,     17.9,2,20230315,1551
33RO20230306  ,A16N       ,23      ,  2,230207     ,107        ,20230315,1457,   2.3333, -24.9996,     3763,   1551.9,   4.2827,  34.9667,2,  34.9697,2,    215.7,2,    230.1,2,    18.10,2,    21.10,2,     0.01,2,     1.46,2,    0.733,2,    0.377,2,   0.2464,2,     -999,9,     -999,9,    805.5,2,       20,     -999,9,       25,  -999.00,9,      0.9,2,  -999.00,9,     15.3,2,20230315,1544
33RO20230306  ,A16N       ,23      ,  2,230206     ,106        ,20230315,1457,   2.3333, -24.9996,     3763,   1703.7,   4.0043,  34.9709,2,  34.9705,2,    225.3,2,    241.0,2,    18.00,2,    20.00,2,     0.01,2,     1.38,2,    0.716,2,    0.362,2,   0.1583,2,   2168.1,2,   2310.7,2,    778.2,6,       20,   7.7106,2,       25,  -999.00,9,      0.9,2,  -999.00,9,     14.8,2,20230315,1541
33RO20230306  ,A16N       ,23      ,  2,230205     ,105        ,20230315,1457,   2.3333, -24.9996,     3763,   2102.3,   3.4844,  34.9557,2,  34.9607,6,    229.1,2,    244.9,2,    22.80,2,    20.10,2,     0.01,2,     1.39,2,    0.245,2,    0.130,2,   0.1132,3,     -999,9,     -999,9,    759.5,2,       20,     -999,9,       25,  -999.00,9,      1.0,2,  -999.00,9,     14.5,2,20230315,1532
33RO20230306  ,A16N       ,23      ,  2,230204     ,104        ,20230315,1457,   2.3333, -24.9996,     3763,   2504.4,   3.0354,  34.9325,2,  34.9383,2,    227.4,2,    246.3,2,    30.00,2,    20.70,2,     0.01,2,     1.44,2,    0.119,2,    0.063,2,   0.0000,3,   2176.4,2,   2325.3,2,    764.1,2,       20,   7.7186,2,       25,  -999.00,9,      1.0,2,  -999.00,9,     14.3,2,20230315,1524
33RO20230306  ,A16N       ,23      ,  2,230203     ,103        ,20230315,1457,   2.3333, -24.9996,     3763,   2900.0,   2.7421,  34.9128,2,  34.9161,2,    224.0,2,    243.9,2,    36.80,2,    21.40,2,     0.01,2,     1.48,2,    0.058,2,    0.035,2,   0.0000,3,     -999,9,     -999,9,   -999.0,9,       20,     -999,9,       25,  -999.00,9,      1.0,2,  -999.00,9,     14.4,2,20230315,1515
33RO20230306  ,A16N       ,23      ,  2,230202     ,102        ,20230315,1457,   2.3333, -24.9996,     3763,   3405.0,   2.4929,  34.8963,2,  34.9014,2,    222.8,2,    244.8,2,    41.60,2,    21.60,2,     0.01,2,     1.51,2,    0.053,2,    0.032,2,   0.0000,3,   2189.6,2,   2336.9,2,    774.8,2,       20,   7.7148,2,       25,  -999.00,9,      0.9,2,  -999.00,9,     14.6,2,20230315,1505
33RO20230306  ,A16N       ,23      ,  2,230201     ,101        ,20230315,1457,   2.3333, -24.9996,     3763,   3801.5,   2.3684,  34.8840,2,  34.8921,2,    221.0,2,    244.2,2,    45.20,2,    21.90,2,     0.01,2,     1.53,2,    0.090,2,    0.050,2,   0.0303,2,   2198.1,2,   2341.0,2,    777.7,2,       20,   7.7160,2,       25,  -999.00,9,      0.9,6,  -999.00,9,     14.8,2,20230315,1457
33RO20230306  ,A16N       ,24      ,  1,240124     ,124        ,20230315,2030,   2.6704, -24.9987,     4087,      2.7,  28.7786,  34.0242,2,  33.7937,2,    191.8,2,    200.1,2,     1.00,2,     0.00,2,     0.02,2,     0.04,2,    1.379,2,    0.897,2,   1.6168,2,   1892.6,6,   2211.9,2,    269.3,2,       20,   8.0903,2,       25,    70.21,2,      1.3,6,     6.38,2,      5.7,2,20230315,2210
33RO20230306  ,A16N       ,24      ,  1,240123     ,123        ,20230315,2030,   2.6704, -24.9987,     4087,     20.5,  28.7764,  34.9881,2,  35.0237,2,    197.4,2,    204.7,2,     0.90,2,     0.00,2,     0.01,2,     0.05,2,    1.392,2,    0.902,2,   1.6405,2,   1956.0,2,   2271.0,2,    279.4,2,       20,   8.0888,2,       25,    70.58,2,      1.3,2,     3.71,2,      5.8,2,20230315,2209
33RO20230306  ,A16N       ,24      ,  1,240122     ,122        ,20230315,2030,   2.6704, -24.9987,     4087,     42.5,  24.6456,  36.0581,2,  36.0216,2,    168.6,2,    164.8,2,     2.00,2,     1.10,2,     0.05,2,     0.19,2,    1.765,2,    1.088,2,   1.6015,2,   2105.8,2,   2362.3,2,    440.1,2,       20,   7.9338,2,       25,    63.29,2,      0.8,2,     3.48,2,     13.1,2,20230315,2207
33RO20230306  ,A16N       ,24      ,  1,240121     ,121        ,20230315,2030,   2.6704, -24.9987,     4087,     60.7,  19.1161,  35.8052,2,  35.8014,2,    117.6,2,    115.1,2,     3.60,2,    13.00,2,     0.19,2,     0.94,2,    2.126,2,    1.290,2,   1.3950,2,   2172.7,2,   2347.0,2,    690.6,2,       20,   7.7645,2,       25,    47.74,2,      0.4,2,    13.65,2,     22.7,2,20230315,2205
33RO20230306  ,A16N       ,24      ,  1,240120     ,120        ,20230315,2030,   2.6704, -24.9987,     4087,     91.2,  15.9470,  35.6206,2,  35.6070,2,    100.4,2,    105.6,2,     6.10,2,    19.40,2,     0.05,2,     1.33,2,    2.300,2,    1.347,2,   1.3018,2,   2193.6,2,   2335.4,2,    822.7,2,       20,   7.6953,2,       25,    45.95,2,      0.3,2,    21.51,2,     24.5,2,20230315,2203
33RO20230306  ,A16N       ,24      ,  1,240119     ,119        ,20230315,2030,   2.6704, -24.9987,     4087,    126.2,  14.2988,  35.4492,2,  35.4484,2,    105.6,2,    116.2,2,     6.90,2,    19.90,2,     0.02,2,     1.35,2,    2.358,2,    1.363,2,   1.1700,2,   2187.0,2,   2327.3,2,    829.9,2,       20,   7.6897,2,       25,    43.79,2,      0.4,2,    21.93,2,     24.6,2,20230315,2202
33RO20230306  ,A16N       ,24      ,  1,240118     ,118        ,20230315,2030,   2.6704, -24.9987,     4087,    152.2,  13.5319,  35.3342,2,  35.3318,2,    142.2,2,    149.5,2,     6.70,2,    17.30,2,     0.02,2,     1.23,2,    2.485,6,    1.437,6,   1.3250,6,   2168.1,2,   2323.6,2,    747.2,6,       20,   7.7305,2,       25,    43.15,2,      0.5,2,    20.13,2,     21.4,6,20230315,2200
33RO20230306  ,A16N       ,24      ,  1,240117     ,117        ,20230315,2030,   2.6704, -24.9987,     4087,    203.8,  13.2758,  35.2959,2,  35.2989,6,    138.2,2,    145.3,2,     7.00,2,    18.00,2,     0.02,2,     1.26,2,    2.480,2,    1.441,2,   1.3522,2,   2171.3,2,   2322.2,2,    771.0,2,       20,   7.7185,2,       25,    42.06,2,      0.5,2,    23.14,2,     22.2,2,20230315,2158
33RO20230306  ,A16N       ,24      ,  1,240116     ,116        ,20230315,2030,   2.6704, -24.9987,     4087,    277.1,  12.7583,  35.2371,2,  35.2357,2,    126.6,2,    122.4,2,     8.50,2,    21.70,2,     0.01,2,     1.46,2,    2.364,2,    1.345,2,   1.1909,2,   2188.8,2,   2317.3,2,    887.0,2,       20,   7.6640,2,       25,    42.94,2,      0.4,2,    22.34,2,     26.0,2,20230315,2155
33RO20230306  ,A16N       ,24      ,  1,240115     ,115        ,20230315,2030,   2.6704, -24.9987,     4087,    353.7,  11.0105,  35.0372,2,  35.0410,2,    102.9,2,    108.9,2,    11.40,2,    26.40,2,     0.01,2,     1.73,2,    2.182,2,    1.214,2,   0.8481,2,   2206.9,2,   2307.9,2,   1045.1,2,       20,   7.5993,2,       25,    41.34,2,      0.4,2,    28.30,2,     30.1,2,20230315,2153
33RO20230306  ,A16N       ,24      ,  1,240114     ,114        ,20230315,2030,   2.6704, -24.9987,     4087,    423.6,   9.5093,  34.8619,2,  34.8643,2,    122.2,2,    126.6,2,    13.70,2,    27.40,2,     0.01,2,     1.81,2,    2.112,2,    1.167,2,   0.7313,2,   2203.1,6,   2303.6,2,   1045.4,2,       20,   7.5974,2,       25,    42.45,2,      0.6,2,    30.14,2,     27.8,2,20230315,2150
33RO20230306  ,A16N       ,24      ,  1,240113     ,113        ,20230315,2030,   2.6704, -24.9987,     4087,    503.7,   8.1609,  34.7468,2,  34.7440,2,     96.7,2,    102.9,2,    18.00,2,    32.90,2,     0.01,2,     2.14,2,    1.432,2,    0.764,2,   0.3841,2,   2221.4,2,   2298.2,2,   1261.4,2,       20,   7.5250,2,       25,    43.05,2,      0.5,2,    34.82,2,     30.1,2,20230315,2147
33RO20230306  ,A16N       ,24      ,  1,240112     ,112        ,20230315,2030,   2.6704, -24.9987,     4087,    702.7,   5.7794,  34.5653,2,  34.5688,2,    123.2,2,    129.7,2,    26.30,2,    34.90,2,     0.01,2,     2.34,2,    0.657,2,    0.346,2,   0.0710,2,   2221.5,2,   2299.1,2,   1252.7,2,       20,   7.5269,2,       25,    41.02,2,      0.6,2,    36.31,2,     26.6,2,20230315,2142
33RO20230306  ,A16N       ,24      ,  1,240111     ,111        ,20230315,2030,   2.6704, -24.9987,     4087,    803.2,   5.1232,  34.5642,2,  34.5655,2,    131.0,2,    138.7,2,    29.30,2,    34.70,2,     0.01,2,     2.35,2,    0.367,2,    0.194,2,   0.0262,2,   2222.1,2,   2300.5,2,   1220.6,2,       20,   7.5370,2,       25,    40.30,2,      0.7,2,    39.20,2,     25.4,2,20230315,2139
33RO20230306  ,A16N       ,24      ,  1,240110     ,110        ,20230315,2030,   2.6704, -24.9987,     4087,    898.8,   4.9119,  34.5911,2,  34.5946,2,    136.8,2,    143.6,2,    30.00,2,    34.10,2,     0.01,2,     2.32,2,    0.256,2,    0.136,2,   0.1600,3,   2219.9,2,   2302.3,2,   1187.9,2,       20,   7.5465,2,       25,    40.06,2,      0.7,2,    36.59,2,     24.4,2,20230315,2136
33RO20230306  ,A16N       ,24      ,  1,240109     ,109        ,20230315,2030,   2.6704, -24.9987,     4087,   1051.1,   4.7250,  34.7402,2,  34.7353,2,    154.4,2,    164.9,2,    27.50,2,    30.50,2,     0.01,2,     2.08,2,    0.168,2,    0.092,2,   0.0709,3,   2211.6,2,   2309.1,2,   1057.8,2,       20,   7.5914,2,       25,    40.87,2,      0.7,2,    32.88,2,     22.2,2,20230315,2132
33RO20230306  ,A16N       ,24      ,  1,240108     ,108        ,20230315,2030,   2.6704, -24.9987,     4087,   1349.1,   4.4975,  34.9236,2,  34.9283,2,    193.4,2,    205.5,2,    21.10,2,    24.10,2,     0.01,2,     1.66,2,    0.328,2,    0.172,2,   0.1019,3,   2187.7,2,   2311.7,2,    875.0,2,       20,   7.6641,2,       25,    40.80,2,      0.8,2,    26.27,2,     17.8,2,20230315,2126
33RO20230306  ,A16N       ,24      ,  1,240107     ,107        ,20230315,2030,   2.6704, -24.9987,     4087,   1899.1,   3.7064,  34.9636,2,  34.9672,2,    227.8,2,    243.7,2,    20.20,2,    20.10,2,     0.01,2,     1.38,2,    0.384,2,    0.196,2,   0.0000,3,   2169.8,2,   2314.2,2,    764.8,2,       20,   7.7156,2,       25,    40.33,2,      1.0,2,    18.45,2,     14.7,2,20230315,2115
33RO20230306  ,A16N       ,24      ,  1,240106     ,106        ,20230315,2030,   2.6704, -24.9987,     4087,   2299.4,   3.2101,  34.9430,2,  34.9470,2,    230.0,2,    248.8,2,    26.10,2,    20.30,2,     0.01,2,     1.39,2,    0.250,2,    0.134,2,   0.0777,3,   2173.7,2,   2319.9,2,    758.1,2,       20,   7.7181,2,       25,    40.41,2,      0.9,2,    20.01,2,     14.9,2,20230315,2107
33RO20230306  ,A16N       ,24      ,  1,240105     ,105        ,20230315,2030,   2.6704, -24.9987,     4087,   2702.3,   2.8931,  34.9229,2,  34.9382,2,    225.0,2,    244.0,2,    33.40,2,    21.20,2,     0.01,2,     1.46,2,    0.067,2,    0.042,2,   0.0000,3,   2181.0,2,   2326.9,2,    766.7,2,       20,   7.7170,2,       25,    40.39,2,      1.0,2,    21.11,2,     14.7,2,20230315,2059
33RO20230306  ,A16N       ,24      ,  1,240104     ,104        ,20230315,2030,   2.6704, -24.9987,     4087,   3100.0,   2.6036,  34.9040,2,  34.9087,2,    223.7,2,    245.8,2,    39.20,2,    21.60,2,     0.01,2,     1.49,2,    0.052,2,    0.032,2,   0.0000,3,   2188.5,2,   2333.7,2,    772.3,2,       20,   7.7153,2,       25,    40.90,2,      1.0,2,    22.87,2,     14.9,2,20230315,2051
33RO20230306  ,A16N       ,24      ,  1,240103     ,103        ,20230315,2030,   2.6704, -24.9987,     4087,   3295.3,   2.5401,  34.8999,2,  34.9078,2,    222.9,2,    243.7,2,    40.70,2,    21.70,2,     0.01,2,     1.49,2,     -999,9,     -999,9,     -999,9,   2189.0,2,   2335.3,2,    771.8,2,       20,   7.7134,2,       25,    42.67,2,      1.0,2,    21.64,2,     -999,9,20230315,2046
33RO20230306  ,A16N       ,24      ,  1,240102     ,102        ,20230315,2030,   2.6704, -24.9987,     4087,   3598.4,   2.4753,  34.8937,2,  34.8990,2,    223.4,2,    245.7,2,    41.80,2,    21.60,2,     0.01,2,     1.49,2,    0.091,2,    0.051,2,   0.0000,3,   2194.7,2,   2334.9,2,   -999.0,9,       20,   7.7155,2,       25,  -999.00,2,      0.9,2,  -999.00,2,     14.6,2,20230315,2040
33RO20230306  ,A16N       ,24      ,  1,240101     ,101        ,20230315,2030,   2.6704, -24.9987,     4087,   4146.5,   2.3410,  34.8786,2,  34.8891,2,    219.2,2,    243.0,2,    47.40,2,    22.30,2,     0.01,2,     1.53,2,    0.089,2,    0.051,2,   0.0000,3,   2198.2,6,   2327.1,2,    779.6,2,       20,   7.7105,2,       25,    43.14,2,      0.9,6,    22.78,2,     14.9,2,20230315,2030
33RO20230306  ,A16N       ,25      ,  1,250124     ,124        ,20230316,0213,   2.9985, -24.9954,     4401,      3.7,  28.9822,  34.5181,2,  34.5215,2,    190.5,2,    200.0,2,     1.00,2,     0.00,2,     0.01,2,     0.06,2,    1.374,2,    0.894,2,   1.7596,2,   1933.3,6,   2260.3,2,    274.9,2,       20,   8.0868,2,       25,    71.86,2,      1.2,2,     4.68,2,      5.7,2,20230316,0405
33RO20230306  ,A16N       ,25      ,  1,250123     ,123        ,20230316,0213,   2.9985, -24.9954,     4401,     15.5,  29.0455,  34.6751,2,  34.6918,2,    191.7,2,    200.5,2,     0.90,2,     0.00,2,     0.01,2,     0.06,2,    1.379,2,    0.893,2,   1.7440,2,   1943.3,2,   2273.5,2,    276.8,2,       20,   8.0870,2,       25,  -999.00,9,      1.2,2,  -999.00,9,      5.7,2,20230316,0403
33RO20230306  ,A16N       ,25      ,  1,250122     ,122        ,20230316,0213,   2.9985, -24.9954,     4401,     30.6,  28.2387,  35.6118,2,  35.7841,2,    203.5,2,    187.2,2,     1.50,2,     0.40,2,     0.04,2,     0.13,2,    1.610,2,    1.041,2,     -999,9,   2053.3,2,   2349.4,2,    356.1,2,       20,   8.0073,2,       25,  -999.00,9,      1.0,2,  -999.00,9,      9.7,2,20230316,0401
33RO20230306  ,A16N       ,25      ,  1,250121     ,121        ,20230316,0213,   2.9985, -24.9954,     4401,     51.9,  21.7629,  35.9588,2,  35.9406,2,    142.0,2,    143.1,2,     2.70,2,     3.00,2,     0.17,2,     0.39,2,    1.921,2,    1.170,2,   1.4881,2,   2144.4,2,   2361.9,2,    542.3,2,       20,   7.8604,2,       25,  -999.00,9,      0.5,2,  -999.00,9,     16.8,2,20230316,0359
33RO20230306  ,A16N       ,25      ,  1,250120     ,120        ,20230316,0213,   2.9985, -24.9954,     4401,     70.1,  17.1100,  35.7024,2,  35.6955,2,    100.9,2,    101.4,2,     5.00,2,    18.30,2,     0.09,2,     1.26,2,    2.247,2,    1.331,2,   1.3990,2,   2192.4,2,   2341.3,2,    801.2,2,       20,   7.7075,2,       25,  -999.00,9,      0.2,2,  -999.00,9,     24.4,2,20230316,0357
33RO20230306  ,A16N       ,25      ,  1,250119     ,119        ,20230316,0213,   2.9985, -24.9954,     4401,    103.9,  14.6909,  35.5016,2,  35.5044,2,     98.9,2,    105.6,2,     6.90,2,    20.70,2,     0.02,2,     1.39,2,    2.327,2,    1.350,2,   1.2255,2,   2197.4,2,   2329.0,2,    858.6,2,       20,   7.6780,2,       25,  -999.00,9,      0.2,2,  -999.00,9,     25.5,2,20230316,0354
33RO20230306  ,A16N       ,25      ,  1,250118     ,118        ,20230316,0213,   2.9985, -24.9954,     4401,    120.6,  14.0381,  35.4059,2,  35.3942,2,    122.0,2,    136.9,2,     6.70,2,    18.00,2,     0.02,2,     1.25,2,    2.441,2,    1.402,2,   1.3269,2,   2175.6,2,   2326.6,2,    771.9,2,       20,   7.7184,2,       25,  -999.00,9,      0.5,2,  -999.00,9,     22.4,2,20230316,0352
33RO20230306  ,A16N       ,25      ,  1,250117     ,117        ,20230316,0213,   2.9985, -24.9954,     4401,    183.5,  13.2811,  35.3000,2,  35.3084,2,    134.3,2,    140.7,2,     7.20,2,    18.50,2,     0.02,2,     1.29,2,    2.446,2,    1.400,2,   1.3503,2,   2178.4,2,   2321.9,2,    787.1,2,       20,   7.7095,2,       25,  -999.00,9,      0.4,2,  -999.00,9,     22.2,2,20230316,0350
33RO20230306  ,A16N       ,25      ,  1,250116     ,116        ,20230316,0213,   2.9985, -24.9954,     4401,    250.1,  12.8397,  35.2414,2,  35.2442,2,    135.1,2,    149.6,2,     7.50,2,    18.30,2,     0.01,2,     1.29,2,    2.511,2,    1.433,2,   1.2977,2,   2174.0,2,   2319.2,2,    779.2,2,       20,   7.7150,2,       25,  -999.00,9,      0.5,2,  -999.00,9,     21.5,2,20230316,0347
33RO20230306  ,A16N       ,25      ,  1,250115     ,115        ,20230316,0213,   2.9985, -24.9954,     4401,    322.8,  11.8409,  35.1254,2,  35.1259,2,    125.9,2,    129.1,2,     9.50,2,    22.40,2,     0.01,2,     1.51,2,    2.387,2,    1.342,2,   1.0857,2,   2188.8,2,   2311.8,2,    904.7,2,       20,   7.6585,2,       25,  -999.00,9,      0.4,2,  -999.00,9,     25.0,2,20230316,0344
33RO20230306  ,A16N       ,25      ,  1,250114     ,114        ,20230316,0213,   2.9985, -24.9954,     4401,    452.3,   8.9971,  34.8344,2,  34.8693,2,     89.6,2,     94.9,2,    15.90,2,    32.00,2,     0.01,2,     2.05,2,    1.597,2,    0.856,2,   0.4294,2,   2225.0,6,   2301.0,2,   1249.4,2,       20,   7.5315,2,       25,  -999.00,9,      0.4,6,  -999.00,9,     31.3,2,20230316,0341
33RO20230306  ,A16N       ,25      ,  1,250113     ,113        ,20230316,0213,   2.9985, -24.9954,     4401,    551.3,   7.6117,  34.6994,2,  34.7248,2,    103.0,2,    106.2,2,    19.30,2,    33.60,2,     0.01,2,     2.19,2,    1.275,2,    0.737,2,     -999,9,   2225.3,2,   2298.9,2,   1269.7,2,       20,   7.5215,2,       25,  -999.00,9,      0.4,2,  -999.00,9,     28.1,2,20230316,0337
