,STNNBR,SAMPNO,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,POC,POC_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,TON,TON_FLAG_W,N2Ohy,N2O_FLAG_Why,BTL_DATE,BTL_TIME,BTL_LAT,BTL_LON,CTDRINKO,CTDRINKO_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDBACKSCATTER,CTDBACKSCATTER_FLAG_W,HE3_HE4_RATIO,HE3_HE4_RATIO_FLAG_W,HELIUM,HELIUM_FLAG_W,NEON,NEON_FLAG_W,ARGON,ARGON_FLAG_W,KRYPTON,KRYPTON_FLAG_W,XENON,XENON_FLAG_W,Nd_143_D_EPSILON_BOTTLE,Nd_143_D_EPSILON_BOTTLE_FLAG_W,La_D_CONC_BOTTLE,La_D_CONC_BOTTLE_FLAG_W,Ce_D_CONC_BOTTLE,Ce_D_CONC_BOTTLE_FLAG_W,Pr_D_CONC_BOTTLE,Pr_D_CONC_BOTTLE_FLAG_W,Sm_D_CONC_BOTTLE,Sm_D_CONC_BOTTLE_FLAG_W,Eu_D_CONC_BOTTLE,Eu_D_CONC_BOTTLE_FLAG_W,Gd_D_CONC_BOTTLE,Gd_D_CONC_BOTTLE_FLAG_W,Tb_D_CONC_BOTTLE,Tb_D_CONC_BOTTLE_FLAG_W,Dy_D_CONC_BOTTLE,Dy_D_CONC_BOTTLE_FLAG_W,Ho_D_CONC_BOTTLE,Ho_D_CONC_BOTTLE_FLAG_W,Er_D_CONC_BOTTLE,Er_D_CONC_BOTTLE_FLAG_W,Tm_D_CONC_BOTTLE,Tm_D_CONC_BOTTLE_FLAG_W,Yb_D_CONC_BOTTLE,Yb_D_CONC_BOTTLE_FLAG_W,Lu_D_CONC_BOTTLE,Lu_D_CONC_BOTTLE_FLAG_W,HPLC,HPLC_FLAG_W,Nd_D_CONC,Nd_D_CONC_FLAG_W,Nd_143_144_D_RATIO_BOTTLE,Nd_143_144_D_RATIO_BOTTLE_FLAG_W,Nd_143_144_D_RATIO_BOTTLE_ERROR,Nd_143_D_EPSILON_BOTTLE_ERROR,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
2064,61.0,27.0,2065,320620180309,       S04P,1.0,27.0,2.0,20180412.0,1959.0,-67.0005,-159.266,4283,302.2,1.4446,34.7291,2.0,34.7263,2.0,181.796,2.0,180.5,2.0,101.4,2.0,32.88,2.0,0.0,2.0,2.24,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.4438,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180412.0,2145.0,-67.0003,-159.266,181.9988,2.0,0.064,1.0,4.659,1.0,0.146,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
2065,61.0,26.0,2066,320620180309,       S04P,1.0,26.0,2.0,20180412.0,1959.0,-67.0005,-159.266,4283,353.0,1.3983,34.7302,2.0,34.7282,2.0,182.8021,2.0,181.3,2.0,103.6,2.0,32.85,2.0,0.0,2.0,2.24,2.0,0.201,2.0,0.094,2.0,0.08,2.0,2260.6,3.0,2354.9,2.0,7.5685,2.0,24.93,1.3998,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,21.93,2.0,20180412.0,2143.0,-67.0003,-159.2659,182.7973,2.0,0.063,1.0,4.661,1.0,0.144,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,21.87,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
2066,61.0,25.0,2067,320620180309,       S04P,1.0,25.0,2.0,20180412.0,1959.0,-67.0005,-159.266,4283,403.3,1.3585,34.7305,2.0,34.7286,2.0,183.3007,2.0,182.3,2.0,105.2,2.0,32.85,2.0,0.0,2.0,2.24,2.0,,9.0,,9.0,,9.0,2264.6,2.0,2355.06,2.0,7.5682,2.0,24.93,1.3583,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180412.0,2141.0,-67.0002,-159.2658,183.4995,2.0,0.062,1.0,4.663,1.0,0.139,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
2067,61.0,24.0,2068,320620180309,       S04P,1.0,24.0,2.0,20180412.0,1959.0,-67.0005,-159.266,4283,454.8,1.3208,34.7303,2.0,34.729,2.0,184.0025,2.0,183.2,2.0,106.2,2.0,32.82,2.0,0.0,2.0,2.24,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.3205,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180412.0,2139.0,-67.0001,-159.2658,184.0,2.0,0.062,1.0,4.664,1.0,0.135,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
2068,61.0,23.0,2069,320620180309,       S04P,1.0,23.0,2.0,20180412.0,1959.0,-67.0005,-159.266,4283,505.1,1.2808,34.7299,2.0,34.7282,2.0,184.6013,2.0,184.7,2.0,107.6,2.0,32.84,2.0,0.0,2.0,2.24,2.0,0.156,2.0,0.079,2.0,0.07,2.0,2266.8,2.0,2356.38,2.0,7.5698,2.0,24.94,1.2808,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,21.52,2.0,20180412.0,2137.0,-67.0001,-159.2658,184.799,2.0,0.062,1.0,4.664,1.0,0.137,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,21.46,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
2069,61.0,22.0,2070,320620180309,       S04P,1.0,37.0,2.0,20180412.0,1959.0,-67.0005,-159.266,4283,608.2,1.1973,34.728,2.0,34.7263,2.0,186.7007,2.0,187.6,2.0,110.0,2.0,32.84,2.0,0.0,2.0,2.24,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.1982,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180412.0,2134.0,-67.0002,-159.2658,186.8023,2.0,0.062,1.0,4.664,1.0,0.142,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
2070,61.0,21.0,2071,320620180309,       S04P,1.0,21.0,2.0,20180412.0,1959.0,-67.0005,-159.266,4283,706.9,1.1248,34.7256,2.0,34.7235,2.0,189.0973,2.0,190.2,2.0,112.4,2.0,32.7,2.0,0.0,2.0,2.23,2.0,,9.0,,9.0,,9.0,2265.3,2.0,2360.62,2.0,7.5793,2.0,24.93,1.125,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180412.0,2131.0,-67.0001,-159.2658,189.1964,2.0,0.061,1.0,4.664,1.0,0.138,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
2071,61.0,20.0,2072,320620180309,       S04P,1.0,20.0,2.0,20180412.0,1959.0,-67.0005,-159.266,4283,808.6,1.0629,34.7228,2.0,34.7223,2.0,191.0959,2.0,192.5,2.0,113.7,2.0,32.64,2.0,0.0,2.0,2.22,2.0,0.114,2.0,0.061,2.0,0.04,2.0,2263.1,2.0,2358.64,2.0,7.5818,2.0,24.93,1.0609,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,21.19,2.0,20180412.0,2128.0,-67.0001,-159.2658,191.4068,2.0,0.061,1.0,4.664,1.0,0.138,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,21.14,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
2072,61.0,19.0,2073,320620180309,       S04P,1.0,19.0,2.0,20180412.0,1959.0,-67.0005,-159.266,4283,910.6,1.0015,34.7205,2.0,34.7198,2.0,193.903,2.0,195.0,2.0,115.4,2.0,32.51,2.0,0.0,2.0,2.22,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.0026,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180412.0,2125.0,-67.0001,-159.2658,193.9989,2.0,0.061,1.0,4.664,1.0,0.134,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
2073,61.0,18.0,2074,320620180309,       S04P,1.0,18.0,2.0,20180412.0,1959.0,-67.0005,-159.266,4283,1012.8,0.9458,34.7182,2.0,34.7174,2.0,196.3031,2.0,196.8,2.0,117.6,2.0,32.55,2.0,0.0,2.0,2.22,2.0,0.104,2.0,0.053,2.0,0.03,2.0,2257.8,3.0,2361.68,2.0,7.5901,2.0,24.93,0.9457,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,21.21,2.0,20180412.0,2122.0,-67.0001,-159.2658,196.2956,2.0,0.061,1.0,4.665,1.0,0.133,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,21.16,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
2074,61.0,17.0,2075,320620180309,       S04P,1.0,17.0,2.0,20180412.0,1959.0,-67.0005,-159.266,4283,1113.1,0.8928,34.7161,2.0,34.7153,2.0,197.7027,2.0,198.2,2.0,119.1,2.0,32.54,2.0,0.0,2.0,2.25,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,0.8926,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180412.0,2119.0,-67.0,-159.2657,197.8981,2.0,0.061,1.0,4.665,1.0,0.132,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
2075,61.0,16.0,2076,320620180309,       S04P,1.0,16.0,2.0,20180412.0,1959.0,-67.0005,-159.266,4283,1214.7,0.841,34.7141,2.0,34.7133,2.0,199.4984,2.0,199.5,2.0,120.6,2.0,32.59,2.0,0.0,2.0,2.24,2.0,0.105,2.0,0.053,2.0,0.14,2.0,2260.9,3.0,2365.83,2.0,7.5874,2.0,24.92,0.8409,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,20.41,2.0,20180412.0,2116.0,-67.0,-159.2657,199.5962,2.0,0.062,1.0,4.665,1.0,0.131,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,20.38,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
2076,61.0,15.0,2077,320620180309,       S04P,1.0,15.0,2.0,20180412.0,1959.0,-67.0005,-159.266,4283,1314.8,0.795,34.7122,2.0,34.7117,2.0,200.7035,2.0,200.9,2.0,121.8,2.0,32.64,2.0,0.0,2.0,2.23,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,0.7947,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180412.0,2113.0,-67.0,-159.2657,200.7985,2.0,0.061,1.0,4.666,1.0,0.129,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
2077,61.0,14.0,2078,320620180309,       S04P,1.0,14.0,2.0,20180412.0,1959.0,-67.0005,-159.266,4283,1418.4,0.7494,34.7102,2.0,34.71,2.0,201.7981,2.0,202.3,2.0,123.0,2.0,32.62,2.0,0.0,2.0,2.23,2.0,0.111,2.0,0.055,2.0,0.08,2.0,2259.6,3.0,2363.89,2.0,7.5902,2.0,24.92,0.7487,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,19.76,2.0,20180412.0,2110.0,-67.0001,-159.2658,202.0028,2.0,0.061,1.0,4.666,1.0,0.129,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,19.73,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
2078,61.0,13.0,2079,320620180309,       S04P,1.0,13.0,2.0,20180412.0,1959.0,-67.0005,-159.266,4283,1520.5,0.71,34.7087,2.0,34.7086,2.0,203.1998,2.0,203.1,2.0,124.9,2.0,32.58,2.0,0.0,2.0,2.24,2.0,,9.0,,9.0,,9.0,2263.6,2.0,2363.13,2.0,7.59,2.0,24.93,0.7097,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180412.0,2107.0,-67.0002,-159.2658,203.3019,2.0,0.061,1.0,4.666,1.0,0.128,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
2079,61.0,12.0,2080,320620180309,       S04P,1.0,12.0,2.0,20180412.0,1959.0,-67.0005,-159.266,4283,1622.2,0.6799,34.7074,2.0,34.7074,2.0,204.2053,2.0,204.1,2.0,125.6,2.0,32.6,2.0,0.0,2.0,2.22,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,0.6794,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180412.0,2103.0,-67.0001,-159.2657,204.2002,2.0,0.061,1.0,4.666,1.0,0.128,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
2080,61.0,11.0,2081,320620180309,       S04P,1.0,11.0,2.0,20180412.0,1959.0,-67.0005,-159.266,4283,1825.6,0.6093,34.7055,2.0,34.7056,2.0,206.0952,2.0,205.8,2.0,127.0,2.0,32.61,2.0,0.0,2.0,2.22,2.0,,9.0,,9.0,,9.0,2262.0,2.0,2364.38,2.0,7.5918,6.0,24.92,0.6101,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180412.0,2059.0,-67.0001,-159.2657,206.0997,2.0,0.062,1.0,4.666,1.0,0.127,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
2081,61.0,10.0,2082,320620180309,       S04P,1.0,10.0,2.0,20180412.0,1959.0,-67.0005,-159.266,4283,2027.9,0.5334,34.7037,2.0,34.7037,2.0,208.0991,2.0,207.8,2.0,128.1,2.0,32.63,2.0,0.0,2.0,2.25,2.0,0.155,2.0,0.085,2.0,0.08,2.0,2262.7,2.0,2363.59,2.0,7.5908,2.0,24.92,0.5337,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,19.96,2.0,20180412.0,2054.0,-67.0001,-159.2658,207.905,2.0,0.061,1.0,4.666,1.0,0.127,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,19.92,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
2082,61.0,9.0,2083,320620180309,       S04P,1.0,9.0,2.0,20180412.0,1959.0,-67.0005,-159.266,4283,2284.0,0.4448,34.702,2.0,34.7019,2.0,210.0965,2.0,209.9,2.0,129.9,2.0,32.69,2.0,0.0,2.0,2.23,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,0.4453,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180412.0,2048.0,-67.0002,-159.2658,210.1026,2.0,0.061,1.0,4.667,1.0,0.127,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
2083,61.0,8.0,2084,320620180309,       S04P,1.0,8.0,2.0,20180412.0,1959.0,-67.0005,-159.266,4283,2541.2,0.3763,34.7006,2.0,34.7007,2.0,212.1013,2.0,211.9,2.0,131.2,2.0,32.78,2.0,0.0,2.0,2.24,2.0,0.226,2.0,0.129,2.0,0.13,2.0,2260.5,2.0,2363.13,2.0,7.5936,2.0,24.92,0.3758,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,19.62,2.0,20180412.0,2042.0,-67.0004,-159.266,212.1997,2.0,0.061,1.0,4.667,1.0,0.126,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,19.59,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
2084,61.0,7.0,2085,320620180309,       S04P,1.0,7.0,2.0,20180412.0,1959.0,-67.0005,-159.266,4283,2795.6,0.3175,34.6989,2.0,34.6978,2.0,214.1979,2.0,214.0,2.0,131.5,2.0,32.77,2.0,0.0,2.0,2.24,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,0.3177,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180412.0,2036.0,-67.0001,-159.2658,214.0976,2.0,0.061,1.0,4.667,1.0,0.125,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
2085,61.0,6.0,2086,320620180309,       S04P,1.0,6.0,2.0,20180412.0,1959.0,-67.0005,-159.266,4283,3052.6,0.2587,34.6956,2.0,34.6962,2.0,215.9995,2.0,216.7,2.0,129.8,2.0,32.72,2.0,0.0,2.0,2.24,2.0,0.501,2.0,0.267,2.0,0.12,2.0,2260.9,2.0,2362.33,2.0,7.5913,2.0,24.92,0.2587,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,19.44,2.0,20180412.0,2030.0,-67.0,-159.2657,215.8025,2.0,0.061,1.0,4.667,1.0,0.125,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,19.41,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
2086,61.0,5.0,2087,320620180309,       S04P,1.0,5.0,2.0,20180412.0,1959.0,-67.0005,-159.266,4283,3358.6,0.2117,34.6909,2.0,34.6911,2.0,219.5969,2.0,219.1,2.0,126.6,2.0,32.7,2.0,0.0,2.0,2.25,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,0.2116,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180412.0,2023.0,-67.0001,-159.2658,219.4028,2.0,0.061,1.0,4.665,1.0,0.126,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
2087,61.0,4.0,2088,320620180309,       S04P,1.0,4.0,2.0,20180412.0,1959.0,-67.0005,-159.266,4283,3666.5,0.2161,34.6901,2.0,34.689,2.0,219.6982,2.0,219.8,2.0,126.3,2.0,32.7,2.0,0.0,2.0,2.25,2.0,0.83,2.0,0.437,2.0,0.36,2.0,2262.5,2.0,2359.28,2.0,7.5913,2.0,24.93,0.2159,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,19.64,2.0,20180412.0,2017.0,-67.0007,-159.2659,219.7988,2.0,0.06,1.0,4.664,1.0,0.127,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,19.61,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
2088,61.0,3.0,2089,320620180309,       S04P,1.0,3.0,2.0,20180412.0,1959.0,-67.0005,-159.266,4283,3871.9,0.2335,34.6903,2.0,34.689,2.0,219.8019,2.0,219.8,2.0,126.7,2.0,32.76,2.0,0.0,2.0,2.25,2.0,,9.0,,9.0,,9.0,2261.3,2.0,2361.39,2.0,7.5908,2.0,24.93,0.2334,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180412.0,2011.0,-67.0012,-159.2666,219.6963,2.0,0.061,1.0,4.664,1.0,0.128,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
2089,61.0,2.0,2090,320620180309,       S04P,1.0,2.0,2.0,20180412.0,1959.0,-67.0005,-159.266,4283,4078.3,0.2547,34.6908,2.0,34.6903,2.0,219.499,2.0,220.0,2.0,127.0,2.0,32.82,2.0,0.0,2.0,2.25,2.0,0.822,2.0,0.431,2.0,0.31,2.0,2262.2,2.0,2359.99,2.0,7.5924,2.0,24.92,0.2547,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,19.59,2.0,20180412.0,2006.0,-67.0009,-159.2662,219.6,2.0,0.061,1.0,4.664,1.0,0.128,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,19.57,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
2090,61.0,1.0,2091,320620180309,       S04P,1.0,1.0,2.0,20180412.0,1959.0,-67.0005,-159.266,4283,4358.8,0.2852,34.69,2.0,34.6913,2.0,219.4052,2.0,219.7,2.0,127.5,2.0,32.75,2.0,0.0,2.0,2.24,2.0,0.823,2.0,0.427,2.0,0.3,2.0,2261.5,6.0,2360.2,2.0,7.5913,2.0,24.93,0.285,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,19.69,2.0,20180412.0,1959.0,-67.0005,-159.266,219.6965,2.0,0.061,1.0,4.663,1.0,0.127,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,19.66,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
2091,62.0,36.0,2092,320620180309,       S04P,1.0,36.0,2.0,20180413.0,249.0,-66.9993,-157.891,3729,9.6,-1.2509,33.9656,2.0,33.9643,2.0,347.5014,2.0,348.3,2.0,59.6,2.0,26.83,2.0,0.22,2.0,1.85,2.0,5.923,2.0,3.187,2.0,3.93,2.0,2189.4,6.0,2270.09,2.0,7.6441,2.0,24.92,-1.252,2.0,,9.0,,9.0,,,9.0,44.1,2.0,30.4,2.0,,1.0,17.16,2.0,20180413.0,450.0,-67.0,-157.8921,343.7,2.0,0.109,1.0,4.639,1.0,0.148,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,17.16,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
