STNNBR,SAMPNOfull,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,CCL4,CCL4_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CTDRAW,THETA,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
2,102,47,33RO20100308,      A13.5,1,2,11702,2,20100314,1533,-53.5,0.0695,2538,2400.8,0.3791,34.6824,2,34.6837,2,213.0,2,212.0,2,130.98,6,33.04,6,0.0,6,2.3,6,0.433,2,0.203,2,0.066,2,2260.5,2,2354.7,2,1105.8,6,20.0,7.5956,2,25.0,,9,,9,,9,0.3784,2,,9,,9,,0.605,3,,9,,9,2400.8,0.2371,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
2,101,48,33RO20100308,      A13.5,1,1,11701,2,20100314,1533,-53.5,0.0695,2538,2556.4,0.3799,34.682,2,34.6823,2,211.7,2,210.6,2,134.61,2,33.06,2,0.01,2,2.3,2,0.426,2,0.205,2,0.0,2,2262.3,6,2355.2,2,1098.0,2,20.0,7.5941,2,25.0,,9,,9,,9,0.3792,2,,9,,9,,0.621,3,,9,,9,2556.4,0.2254,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
3,123,49,33RO20100308,      A13.5,1,23,11713,2,20100314,2122,-52.9995,0.1452,2548,30.6,2.5066,33.7345,2,33.7343,2,330.8,2,330.6,2,17.44,2,22.48,2,0.23,2,1.52,2,5.62,6,3.006,6,2.602,6,2141.8,6,2284.2,2,746.5,2,20.0,7.74,2,25.0,,9,,9,,9,2.5062,2,,9,,9,,7.184,3,46.64,2,24.09,2,30.6,2.5049,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
3,122,50,33RO20100308,      A13.5,1,22,11712,2,20100314,2122,-52.9995,0.1452,2548,59.9,2.4829,33.7376,2,33.7403,2,331.2,2,330.9,2,17.88,2,22.51,2,0.29,2,1.5,2,5.63,2,3.014,2,2.598,2,2143.5,2,2279.1,2,748.4,2,20.0,7.7384,2,25.0,,9,,9,,9,2.4818,2,,9,,9,,7.163,3,41.95,2,25.44,2,59.9,2.4796,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
3,121,51,33RO20100308,      A13.5,1,21,11010,2,20100314,2122,-52.9995,0.1452,2548,101.2,0.767,33.8634,2,33.8545,2,313.2,2,318.3,2,35.42,2,26.96,2,0.18,2,1.99,2,5.703,2,3.017,2,2.423,2,2173.7,2,2283.8,2,,9,,7.6638,2,25.0,,9,,9,,9,0.7504,3,,9,,9,,7.036,3,41.02,2,31.02,2,101.2,0.7628,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
3,120,52,33RO20100308,      A13.5,1,20,11715,2,20100314,2122,-52.9995,0.1452,2548,150.5,0.8671,34.236,2,34.2348,2,240.4,2,238.9,6,63.55,2,33.22,2,0.04,2,2.36,2,3.362,2,1.716,2,1.24,2,2225.3,2,2305.3,2,1159.0,2,20.0,7.5688,2,25.0,,9,,9,,9,0.863,2,,9,,9,,3.947,3,40.39,2,35.47,2,150.5,0.8606,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
3,119,53,33RO20100308,      A13.5,1,19,11007,2,20100314,2122,-52.9995,0.1452,2548,200.9,1.4266,34.4275,2,34.4282,2,200.1,2,197.9,2,75.34,2,34.8,2,0.04,2,2.42,2,2.115,2,1.075,2,0.744,2,2246.5,2,2314.0,2,,9,,7.5416,2,25.0,,9,,9,,9,1.4215,2,,9,,9,,2.48,3,39.96,2,38.05,2,200.9,1.4169,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
3,118,54,33RO20100308,      A13.5,1,18,11710,2,20100314,2122,-52.9995,0.1452,2548,250.2,1.737,34.5322,2,34.5321,2,182.4,2,180.5,2,81.31,2,34.91,2,0.03,2,2.44,2,1.311,2,0.663,2,0.376,2,2254.9,2,2326.8,2,1271.5,2,20.0,7.5379,2,25.0,,9,,9,,9,1.7363,2,,9,,9,,1.6,3,39.79,2,38.28,2,250.2,1.7241,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
3,117,55,33RO20100308,      A13.5,1,17,11023,2,20100314,2122,-52.9995,0.1452,2548,301.6,1.8444,34.58,2,34.5796,2,176.2,2,175.4,2,84.09,2,34.59,2,0.03,2,2.41,2,0.967,2,0.489,2,0.221,2,2256.9,2,2031.9,4,,9,,7.5429,2,25.0,,9,,9,,9,1.844,2,,9,,9,,1.226,3,39.1,2,37.58,2,301.6,1.8284,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
3,116,56,33RO20100308,      A13.5,1,16,11709,2,20100314,2122,-52.9995,0.1452,2548,400.2,1.8414,34.6359,2,34.6357,2,176.8,2,176.3,2,87.67,2,33.84,2,0.03,2,2.35,2,0.694,2,0.35,2,0.235,2,2258.5,6,2338.8,2,1205.1,2,20.0,7.5571,2,25.0,,9,,9,,9,1.8402,2,,9,,9,,0.906,3,38.62,2,36.41,2,400.2,1.8198,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
3,115,57,33RO20100308,      A13.5,1,15,11006,2,20100314,2122,-52.9995,0.1452,2548,500.4,1.8419,34.6769,2,34.6769,2,180.4,2,179.6,2,89.5,2,32.93,2,0.03,2,2.3,2,0.492,2,0.248,2,0.119,2,2256.4,2,2343.6,2,,9,,7.5738,2,25.0,,9,,9,,9,1.8418,2,,9,,9,,0.676,3,38.72,2,34.87,2,500.4,1.8144,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
3,114,58,33RO20100308,      A13.5,1,14,11708,2,20100314,2122,-52.9995,0.1452,2548,602.7,1.8344,34.7069,2,34.7073,2,185.2,2,185.2,2,89.65,2,31.91,2,0.02,2,2.22,2,0.358,2,0.18,2,0.077,2,2253.5,2,2348.1,2,1110.7,2,20.0,7.5911,2,25.0,,9,,9,,9,1.8337,2,,9,,9,,0.513,3,38.83,2,34.36,2,602.7,1.8008,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
3,113,59,33RO20100308,      A13.5,1,13,11031,2,20100314,2122,-52.9995,0.1452,2548,698.1,1.7439,34.7155,2,34.7154,2,188.6,2,188.5,2,91.5,2,31.8,2,0.03,2,2.21,2,0.336,2,0.168,2,0.094,2,2253.3,2,2347.0,2,,9,,7.5961,2,25.0,,9,,9,,9,1.743,2,,9,,9,,0.488,3,38.61,2,33.01,2,698.1,1.7049,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
3,112,60,33RO20100308,      A13.5,1,12,11027,2,20100314,2122,-52.9995,0.1452,2548,802.7,1.613,34.7196,2,34.7213,2,192.3,4,213.4,4,94.35,2,31.62,2,0.02,2,2.19,2,0.349,2,0.178,2,0.0,2,2252.4,2,2350.3,2,,9,,7.5995,2,25.0,,9,,9,,9,1.6127,2,,9,,9,,0.498,3,38.48,2,33.43,2,802.7,1.5683,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
3,111,61,33RO20100308,      A13.5,1,11,11707,2,20100314,2122,-52.9995,0.1452,2548,900.9,1.553,34.725,2,34.7251,2,194.9,2,194.6,2,95.64,2,31.46,2,0.03,2,2.18,2,0.319,2,0.161,2,0.0,2,2251.3,2,2348.1,2,1081.5,2,20.0,7.605,2,25.0,,9,,9,,9,1.5525,2,,9,,9,,0.465,3,38.65,2,33.21,2,900.9,1.5025,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
3,110,62,33RO20100308,      A13.5,1,10,11003,2,20100314,2122,-52.9995,0.1452,2548,1001.9,1.4847,34.7315,2,34.7318,2,197.7,2,198.0,2,96.86,2,31.08,2,0.01,2,2.15,2,0.271,2,0.137,2,0.099,2,2250.5,2,2349.3,2,,9,,7.6111,2,25.0,,9,,9,,9,1.484,2,,9,,9,,0.404,3,38.88,2,32.9,2,1001.9,1.4283,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
3,109,63,33RO20100308,      A13.5,1,9,11706,2,20100314,2122,-52.9995,0.1452,2548,1100.3,1.3605,34.726,2,34.7262,2,199.2,2,198.5,2,100.43,2,31.45,2,0.02,2,2.18,2,0.289,2,0.147,2,0.0,2,2252.4,2,2352.9,2,1067.2,2,20.0,7.6082,2,25.0,,9,,9,,9,1.3599,2,,9,,9,,0.427,3,38.45,2,33.46,2,1100.3,1.2987,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
3,108,64,33RO20100308,      A13.5,1,8,11033,2,20100314,2122,-52.9995,0.1452,2548,1201.6,1.2748,34.7234,2,34.7247,2,200.3,2,200.1,2,102.84,2,31.45,2,0.02,2,2.18,2,0.281,2,0.14,2,0.0,2,2253.2,2,2355.6,2,,9,,7.6087,2,25.0,,9,,9,,9,1.2743,2,,9,,9,,0.415,3,39.07,2,33.42,2,1201.6,1.2071,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
3,107,65,33RO20100308,      A13.5,1,7,11705,2,20100314,2122,-52.9995,0.1452,2548,1302.1,1.1188,34.7165,2,34.7173,2,200.8,2,201.3,2,106.97,2,31.78,2,0.03,2,2.19,2,,9,,9,,9,2254.7,2,2355.3,2,1079.1,2,20.0,7.6061,2,25.0,,9,,9,,9,1.1185,2,,9,,9,,,9,39.51,2,33.58,2,1302.1,1.046,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
3,106,66,33RO20100308,      A13.5,1,6,11029,2,20100314,2122,-52.9995,0.1452,2548,1500.8,0.9282,34.7069,2,34.7091,2,202.9,2,203.6,2,112.11,2,32.04,2,0.02,2,2.23,2,0.353,2,0.173,2,0.0,2,2255.2,2,2352.4,2,,9,,7.6019,2,25.0,,9,,9,,9,0.9281,2,,9,,9,,0.5,3,39.09,2,33.88,2,1500.8,0.8441,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
3,105,67,33RO20100308,      A13.5,1,5,11704,2,20100314,2122,-52.9995,0.1452,2548,1700.4,0.7847,34.7009,2,34.7018,2,205.6,2,205.7,6,116.36,2,32.2,2,0.01,2,2.23,2,0.364,2,0.179,2,0.0,2,2255.7,2,2354.0,2,1093.8,2,20.0,7.6011,2,25.0,,9,,9,,9,0.7834,2,,9,,9,,0.515,3,38.47,2,33.82,2,1700.4,0.6885,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
3,104,68,33RO20100308,      A13.5,1,4,11030,2,20100314,2122,-52.9995,0.1452,2548,1902.1,0.6432,34.6956,2,34.6959,2,207.8,2,207.7,2,121.25,2,32.53,2,0.02,2,2.25,2,0.371,2,0.181,2,0.0,2,2257.8,2,2353.8,2,,9,,7.5996,2,25.0,,9,,9,,9,0.643,2,,9,,9,,0.544,3,38.24,2,34.39,2,1902.1,0.5346,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
3,103,69,33RO20100308,      A13.5,1,3,11703,2,20100314,2122,-52.9995,0.1452,2548,2100.8,0.5512,34.6905,2,34.6909,2,209.2,2,209.2,2,124.31,2,32.57,2,0.01,2,2.25,2,,9,,9,,9,2258.9,2,2354.0,2,,9,,7.5969,2,25.0,,9,,9,,9,0.5511,2,,9,,9,,,9,38.11,2,34.21,2,2100.8,0.4293,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
3,102,70,33RO20100308,      A13.5,1,2,11702,2,20100314,2122,-52.9995,0.1452,2548,2302.2,0.5094,34.689,2,34.6892,2,210.3,2,210.3,2,128.11,2,32.75,2,0.03,2,2.27,2,0.39,6,0.187,6,0.0,6,2258.7,2,2356.7,2,,9,,7.5985,2,25.0,,9,,9,,9,0.5091,2,,9,,9,,0.579,3,38.43,2,34.62,2,2302.2,0.3727,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
3,101,71,33RO20100308,      A13.5,1,1,11701,2,20100314,2122,-52.9995,0.1452,2548,2561.1,0.4603,34.6861,2,34.6889,2,210.7,2,210.7,2,133.39,2,32.83,2,0.03,2,2.27,2,0.4,2,0.191,2,0.0,2,2260.9,6,2355.1,2,,9,,7.596,2,25.0,,9,,9,,9,0.4598,2,,9,,9,,0.585,3,38.44,2,34.49,2,2561.1,0.3039,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
4,124,72,33RO20100308,      A13.5,1,24,11714,2,20100315,252,-52.5102,0.2515,2801,5.5,3.2726,33.6892,2,33.6894,2,324.7,2,316.1,4,8.76,2,22.28,2,0.28,2,1.45,2,5.318,2,2.873,2,2.449,2,2133.6,6,2279.0,6,727.0,2,20.0,7.7501,2,25.0,,9,,9,,9,3.2721,2,1.74,2,-79.4,2,2.5,6.778,3,,9,,9,5.5,3.2723,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
4,123,73,33RO20100308,      A13.5,1,23,11713,2,20100315,252,-52.5102,0.2515,2801,39.6,3.2737,33.6894,2,33.6886,2,322.7,2,324.1,2,8.78,2,22.14,2,0.28,2,1.46,2,5.307,2,2.88,2,2.496,2,2133.7,2,2278.2,2,719.9,2,20.0,7.7509,2,25.0,,9,,9,,9,3.2731,2,1.75,2,-86.8,2,2.6,6.581,3,,9,,9,39.6,3.2713,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
4,122,74,33RO20100308,      A13.5,1,22,11712,2,20100315,252,-52.5102,0.2515,2801,73.3,3.2674,33.6903,2,33.6897,2,323.6,2,324.2,2,9.02,2,22.35,2,0.28,2,,9,5.294,2,2.88,2,2.456,2,2133.1,2,2281.1,2,731.3,6,20.0,7.7507,2,25.0,,9,,9,,9,3.2698,2,1.64,2,-82.9,2,2.6,6.393,3,,9,,9,73.3,3.2629,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
4,121,75,33RO20100308,      A13.5,1,21,11010,2,20100315,252,-52.5102,0.2515,2801,98.9,3.2194,33.6928,2,33.6949,2,324.3,2,323.3,2,9.72,2,22.43,2,0.28,2,1.49,2,5.312,2,2.868,2,2.449,2,2133.6,2,2276.9,3,742.4,2,20.0,7.747,2,25.0,,9,,9,,9,3.2318,2,1.74,2,-82.3,2,2.6,6.586,3,,9,,9,98.9,3.2134,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
4,120,76,33RO20100308,      A13.5,1,20,11715,2,20100315,252,-52.5102,0.2515,2801,132.2,1.0431,33.9736,2,33.9576,2,283.8,2,290.5,2,37.36,2,30.05,2,0.07,2,2.15,2,,5,,5,,5,2187.5,2,2290.7,2,998.0,2,20.0,7.6255,2,25.0,,9,,9,,9,1.0414,2,1.12,2,-89.2,2,2.5,,5,,9,,9,132.2,1.0373,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
4,119,77,33RO20100308,      A13.5,1,19,11007,2,20100315,252,-52.5102,0.2515,2801,160.6,1.2113,34.149,2,34.1482,2,248.7,2,248.4,2,51.0,2,32.75,2,0.02,2,2.3,2,3.878,2,2.019,2,1.531,2,2213.0,2,2301.2,2,1127.8,2,20.0,7.5811,2,25.0,,9,,9,,9,1.2124,2,0.79,2,-102.7,2,2.6,4.457,3,,9,,9,160.6,1.2039,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
4,118,78,33RO20100308,      A13.5,1,18,11710,2,20100315,252,-52.5102,0.2515,2801,193.1,1.5043,34.2953,2,34.2912,2,215.0,2,216.6,2,60.86,2,34.49,2,0.02,2,2.4,2,2.923,2,1.495,2,0.993,2,2231.8,2,2310.1,2,1219.6,2,20.0,7.551,2,25.0,,9,,9,,9,1.4988,2,0.61,2,-114.7,2,2.6,3.236,3,,9,,9,193.1,1.4949,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
4,117,79,33RO20100308,      A13.5,1,17,11023,2,20100315,252,-52.5102,0.2515,2801,222.6,1.7021,34.3754,2,34.3699,2,200.1,2,198.7,2,66.22,6,35.18,6,0.02,6,2.46,6,2.318,2,1.176,2,0.759,2,2242.0,2,2315.0,2,1269.4,2,20.0,7.5384,2,25.0,,9,,9,,9,1.703,2,0.4,2,-121.7,2,2.5,2.684,3,,9,,9,222.6,1.6908,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
4,116,80,33RO20100308,      A13.5,1,16,11709,2,20100315,252,-52.5102,0.2515,2801,253.4,1.8342,34.4321,2,34.4309,2,188.8,2,186.6,2,70.38,6,35.4,6,0.0,6,2.51,6,1.829,2,0.926,2,0.556,2,2248.1,2,2320.6,6,1279.2,2,20.0,7.5343,2,25.0,,9,,9,,9,1.8347,2,0.49,2,-134.3,2,2.5,2.111,3,,9,,9,253.4,1.8209,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
4,115,81,33RO20100308,      A13.5,1,15,11006,2,20100315,252,-52.5102,0.2515,2801,351.4,2.0238,34.5605,2,34.5606,2,173.1,2,172.2,2,79.4,6,34.87,6,0.02,6,2.44,6,0.932,2,0.468,2,0.226,2,2257.2,2,2335.0,2,1268.7,2,20.0,7.5406,2,25.0,,9,,9,,9,2.0234,2,0.34,2,-144.3,2,2.4,1.164,3,,9,,9,351.4,2.0045,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
4,114,82,33RO20100308,      A13.5,1,14,11708,2,20100315,252,-52.5102,0.2515,2801,444.6,2.0157,34.6181,2,34.6179,2,172.9,2,172.5,2,83.15,2,34.14,2,0.01,2,2.36,2,0.662,2,0.334,2,0.135,2,2258.8,2,2340.7,2,1228.0,2,20.0,7.5527,2,25.0,,9,,9,,9,2.015,2,0.54,2,-153.8,2,2.4,0.868,3,,9,,9,444.6,1.9909,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
4,113,83,33RO20100308,      A13.5,1,13,11031,2,20100315,252,-52.5102,0.2515,2801,545.0,1.9971,34.6636,2,34.6636,2,176.3,2,187.2,4,85.34,2,33.28,2,0.01,2,2.31,2,0.469,2,0.239,2,0.184,2,2256.3,2,2346.4,2,1185.0,2,20.0,7.5701,2,25.0,,9,,9,,9,1.9973,2,0.44,2,-154.9,2,2.4,0.64,3,,9,,9,545.0,1.9663,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
4,112,84,33RO20100308,      A13.5,1,12,11027,2,20100315,252,-52.5102,0.2515,2801,645.8,1.9533,34.6882,2,34.6882,2,180.7,2,180.1,2,86.74,2,32.66,2,0.01,2,2.26,2,0.394,2,0.198,2,0.109,2,2255.5,2,2344.0,2,1148.8,2,20.0,7.5815,2,25.0,,9,,9,,9,1.9525,2,0.46,2,-157.0,2,2.4,0.562,3,,9,,9,645.8,1.9164,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
4,111,85,33RO20100308,      A13.5,1,11,11707,2,20100315,252,-52.5102,0.2515,2801,751.7,1.8865,34.7081,2,34.7083,2,184.6,2,184.5,2,88.25,2,32.12,2,0.01,2,2.22,2,0.342,2,0.173,2,0.231,3,2252.0,2,2348.8,2,1122.8,2,20.0,7.5903,2,25.0,,9,,9,,9,1.8858,2,0.58,2,-152.2,2,3.8,0.489,3,,9,,9,751.7,1.8433,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
4,110,86,33RO20100308,      A13.5,1,10,11003,2,20100315,252,-52.5102,0.2515,2801,850.1,1.8398,34.7232,2,34.7233,2,187.9,2,189.4,2,88.82,2,31.6,2,0.01,2,2.17,2,0.294,2,0.151,2,0.054,2,2252.0,2,2348.4,2,1095.1,2,20.0,7.6007,2,25.0,,9,,9,,9,1.8392,2,0.49,2,-156.5,2,2.6,0.431,3,,9,,9,850.1,1.7906,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
4,109,87,33RO20100308,      A13.5,1,9,11706,2,20100315,252,-52.5102,0.2515,2801,950.9,1.7818,34.7316,2,34.7316,2,192.4,2,192.5,2,89.34,2,31.09,2,0.0,2,2.15,2,0.272,2,0.14,2,0.115,2,2250.3,2,2349.6,2,1081.3,2,20.0,7.6062,2,25.0,,9,,9,,9,1.7823,2,0.49,2,-160.0,2,2.5,0.447,3,,9,,9,950.9,1.7264,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
4,108,88,33RO20100308,      A13.5,1,8,11033,2,20100315,252,-52.5102,0.2515,2801,1150.6,1.5649,34.733,2,34.7325,2,196.0,2,196.4,2,94.66,2,31.38,2,0.01,2,2.19,2,0.272,2,0.137,2,0.086,2,2251.1,2,2353.6,2,1070.3,2,20.0,7.6109,2,25.0,,9,,9,,9,1.5647,2,0.52,2,-158.7,2,2.6,0.419,3,,9,,9,1150.6,1.4979,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
4,107,89,33RO20100308,      A13.5,1,7,11705,2,20100315,252,-52.5102,0.2515,2801,1348.2,1.3413,34.7254,2,34.7259,2,198.0,2,199.1,2,101.06,2,31.39,2,0.01,2,2.2,2,0.286,2,0.144,2,0.0,2,2253.3,2,2355.1,2,1072.5,2,20.0,7.6088,2,25.0,,9,,9,,9,1.3405,2,0.48,2,-160.6,2,2.4,0.759,3,,9,,9,1348.2,1.263,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
4,106,90,33RO20100308,      A13.5,1,6,11029,2,20100315,252,-52.5102,0.2515,2801,1552.1,1.148,34.7168,2,34.717,2,201.4,2,201.5,2,106.34,2,32.07,2,0.01,2,2.22,2,0.31,2,0.153,2,0.047,2,2256.0,2,2357.4,2,1077.5,2,20.0,7.6064,2,25.0,,9,,9,,9,1.1472,2,0.48,2,-160.4,2,2.4,0.795,3,,9,,9,1552.1,1.0577,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
4,105,91,33RO20100308,      A13.5,1,5,11704,2,20100315,252,-52.5102,0.2515,2801,1846.4,0.8635,34.7048,2,34.7051,2,205.2,2,205.1,2,113.72,2,32.04,2,0.0,2,2.24,2,0.357,2,0.175,2,0.067,2,2258.0,2,2355.6,2,1087.4,6,20.0,7.6029,2,25.0,,9,,9,,9,0.8643,2,0.47,2,-163.1,2,2.4,0.541,3,,9,,9,1846.4,0.7557,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
4,104,92,33RO20100308,      A13.5,1,4,11030,2,20100315,252,-52.5102,0.2515,2801,2153.7,0.6703,34.696,2,34.6966,2,209.1,2,208.0,2,120.01,6,32.34,6,0.0,6,2.25,6,0.374,2,0.182,2,0.098,2,2258.9,2,2352.9,2,1093.4,2,20.0,7.6007,2,25.0,,9,,9,,9,0.6699,2,0.46,2,-157.6,2,2.4,0.619,3,,9,,9,2153.7,0.5424,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
4,103,93,33RO20100308,      A13.5,1,3,11703,2,20100315,252,-52.5102,0.2515,2801,2451.6,0.5512,34.6904,2,34.691,2,209.9,2,209.8,6,126.57,6,32.64,6,0.01,6,2.28,6,0.38,2,0.184,2,0.11,2,2260.1,2,2357.8,2,1099.4,2,20.0,7.5978,2,25.0,,9,,9,,9,0.551,2,0.47,2,-160.5,2,3.0,0.855,3,,9,,9,2451.6,0.4019,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
4,102,94,33RO20100308,      A13.5,1,2,11702,2,20100315,252,-52.5102,0.2515,2801,2702.3,0.4963,34.6875,2,34.688,2,211.2,2,210.9,2,130.94,6,32.68,6,0.0,6,2.28,6,0.385,2,0.185,2,0.021,2,2260.8,2,2358.3,2,1102.6,2,20.0,7.5983,2,25.0,,9,,9,,9,0.495,2,0.45,2,-155.6,2,2.6,0.617,3,,9,,9,2702.3,0.3274,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
4,101,95,33RO20100308,      A13.5,1,1,11701,2,20100315,252,-52.5102,0.2515,2801,2819.1,0.4993,34.6871,2,34.6869,2,210.9,2,211.3,2,132.49,2,32.96,2,0.01,2,2.32,2,0.386,2,0.184,2,0.067,2,2261.6,6,2359.2,2,1097.3,2,20.0,7.5976,2,25.0,,9,,9,,9,0.4986,2,0.53,2,-154.7,2,2.3,0.702,3,,9,,9,2819.1,0.3204,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
5,124,96,33RO20100308,      A13.5,1,24,11714,2,20100315,1327,-52.0087,0.338,3071,4.9,3.2675,33.6923,2,33.6922,2,326.0,2,325.8,2,7.68,2,21.97,2,0.28,2,1.39,2,5.327,2,2.896,2,2.537,2,2132.7,6,2282.2,6,717.8,2,20.0,7.7534,2,25.0,,9,,9,,9,3.2663,2,,9,,9,,6.733,3,45.42,2,26.23,2,4.9,3.2672,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
5,123,97,33RO20100308,      A13.5,1,23,11713,2,20100315,1327,-52.0087,0.338,3071,19.8,3.2671,33.6926,2,33.6923,2,326.7,2,325.9,2,7.69,2,21.94,2,0.29,2,1.39,2,5.366,2,2.894,2,2.564,2,2132.8,2,2276.1,2,709.6,2,20.0,7.7525,2,25.0,,9,,9,,9,3.2662,2,,9,,9,,6.827,3,45.31,2,24.34,2,19.8,3.2659,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
5,122,98,33RO20100308,      A13.5,1,22,11712,2,20100315,1327,-52.0087,0.338,3071,60.5,3.2608,33.6925,2,33.6907,2,326.0,2,325.1,2,7.65,2,22.02,2,0.28,2,1.41,2,5.333,2,2.9,6,2.514,6,2133.1,2,2275.7,2,725.9,2,20.0,7.7526,2,25.0,,9,,9,,9,3.2594,2,,9,,9,,6.588,3,42.83,2,24.46,2,60.5,3.2571,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
