,STNNBR,SAMPNO,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,DELO18,DELO18_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CALCIUM,CALCIUM_FLAG_W,D15N_NO3,D15N_NO3_FLAG_W,BTL_DATE,BTL_TIME,BTL_LAT,BTL_LON,SALTREF,SALTREF_FLAG_W,D18O_NO3,D18O_NO3_FLAG_W,DSI30,DSI30_FLAG_W,CDOM_NASA,CDOM_NASA_FLAG_W,CDOM_UCSB,CDOM_UCSB_FLAG_W,D15N_NO2+NO3,D15N_NO2+NO3_FLAG_W,D18O_NO2+NO3,D18O_NO2+NO3_FLAG_W,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
609,18.0,34.0,610,320620140320,       P16S,1.0,34.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,40.4,0.9898,34.0382,2.0,34.0395,2.0,337.2,2.0,336.8,2.0,51.95,2.0,26.26,2.0,0.29,2.0,1.81,2.0,,9.0,,9.0,,9.0,2181.4,2.0,2305.0,6.0,7.7481,2.0,20.0,,1.0,,1.0,,9.0,0.9895,2.0,,9.0,,9.0,,1.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1539.0,-60.5007,-149.9985,34.2,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
610,18.0,33.0,611,320620140320,       P16S,1.0,33.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,64.2,0.9917,34.0395,2.0,34.0412,2.0,337.2,2.0,336.6,2.0,52.14,2.0,26.26,2.0,0.29,2.0,1.81,2.0,,9.0,,9.0,,9.0,2182.1,2.0,2304.3,2.0,7.7477,2.0,20.0,,1.0,,1.0,,9.0,0.9915,2.0,,9.0,,9.0,,1.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1538.0,-60.5007,-149.9985,34.2017,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
611,18.0,32.0,612,320620140320,       P16S,1.0,32.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,88.9,0.8419,34.0446,2.0,34.1245,3.0,335.7,2.0,320.9,2.0,59.57,2.0,27.52,2.0,0.27,2.0,1.94,2.0,,9.0,,9.0,,9.0,2195.6,2.0,2308.5,3.0,7.7196,2.0,20.0,,1.0,,1.0,,9.0,0.7048,3.0,,9.0,,9.0,,1.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1536.0,-60.5007,-149.9984,34.2854,3.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
612,18.0,31.0,613,320620140320,       P16S,1.0,31.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,115.2,-0.6117,34.3854,2.0,34.3843,2.0,260.9,2.0,266.2,2.0,78.88,2.0,31.22,2.0,0.23,2.0,2.19,2.0,3.597,2.0,1.865,2.0,1.75,2.0,2234.2,2.0,2323.6,2.0,7.6499,2.0,20.0,,1.0,,1.0,,9.0,-0.6123,2.0,,9.0,,9.0,,1.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1534.0,-60.5007,-149.9984,34.5464,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,19.4158,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
613,18.0,30.0,614,320620140320,       P16S,1.0,30.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,139.0,0.1769,34.5315,2.0,34.537,2.0,221.0,2.0,223.5,2.0,88.14,2.0,32.53,2.0,0.03,2.0,2.25,2.0,,9.0,,9.0,,9.0,2249.9,2.0,2333.2,2.0,7.6299,2.0,20.0,,9.0,,9.0,,9.0,0.169,2.0,,9.0,,9.0,,1.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1532.0,-60.5007,-149.9984,34.6999,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
614,18.0,29.0,615,320620140320,       P16S,1.0,29.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,166.0,0.7237,34.6174,2.0,34.6136,2.0,195.4,2.0,201.7,2.0,93.9,2.0,33.01,2.0,0.02,2.0,2.28,2.0,,9.0,,9.0,,9.0,2258.3,2.0,2339.5,2.0,7.6214,2.0,20.0,,1.0,,1.0,,9.0,0.7229,2.0,,9.0,,9.0,,1.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1531.0,-60.5007,-149.9985,34.7768,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
615,18.0,28.0,616,320620140320,       P16S,1.0,28.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,189.4,1.1975,34.6901,2.0,34.6867,2.0,183.6,2.0,182.9,2.0,99.36,2.0,33.35,2.0,0.01,2.0,2.29,2.0,,9.0,,9.0,,9.0,2265.2,2.0,2346.2,2.0,7.6175,2.0,20.0,,9.0,,9.0,,9.0,1.1952,2.0,,9.0,,9.0,,1.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1529.0,-60.5007,-149.9984,34.8502,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
616,18.0,27.0,617,320620140320,       P16S,1.0,27.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,215.7,1.3368,34.7142,2.0,34.7159,2.0,179.0,2.0,177.9,2.0,101.6,2.0,33.3,2.0,0.01,2.0,2.32,2.0,0.331,3.0,0.156,3.0,0.25,3.0,2267.3,2.0,2348.6,2.0,7.6197,2.0,20.0,,1.0,,1.0,,9.0,1.3366,2.0,,9.0,,9.0,,1.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1527.0,-60.5007,-149.9984,34.8796,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,21.9354,3,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
617,18.0,26.0,618,320620140320,       P16S,1.0,26.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,240.5,1.3733,34.7242,2.0,34.7242,2.0,178.9,2.0,178.2,2.0,103.06,2.0,33.15,2.0,0.0,2.0,2.29,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,1.3731,2.0,,9.0,,9.0,,1.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1525.0,-60.5007,-149.9985,34.8879,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
618,18.0,25.0,619,320620140320,       P16S,1.0,25.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,285.4,1.3582,34.7282,2.0,34.7279,2.0,178.9,2.0,179.8,2.0,103.84,2.0,32.94,2.0,0.0,2.0,2.26,2.0,,9.0,,9.0,,9.0,2267.0,2.0,2352.1,2.0,7.6284,2.0,20.0,,1.0,,1.0,,9.0,1.3585,2.0,,9.0,,9.0,,1.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1523.0,-60.5005,-149.9986,34.8916,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
619,18.0,24.0,620,320620140320,       P16S,1.0,24.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,335.1,1.3127,34.7286,2.0,34.7276,2.0,180.1,2.0,183.3,2.0,105.11,2.0,32.69,2.0,0.0,2.0,2.24,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,1.3124,2.0,,9.0,,9.0,,1.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1520.0,-60.5005,-149.9986,34.8914,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
620,18.0,23.0,621,320620140320,       P16S,1.0,23.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,386.1,1.2793,34.7286,2.0,34.7292,2.0,181.4,2.0,182.7,2.0,106.87,2.0,32.81,2.0,0.0,2.0,2.25,2.0,0.151,2.0,0.069,2.0,0.02,2.0,2265.7,2.0,2352.3,2.0,7.6342,2.0,20.0,,1.0,,1.0,,9.0,1.28,2.0,,9.0,,9.0,,1.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1518.0,-60.5005,-149.9987,34.893,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20.9702,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
621,18.0,22.0,622,320620140320,       P16S,1.0,22.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,433.4,1.2421,34.728,2.0,34.7276,2.0,183.1,2.0,183.7,2.0,108.43,2.0,32.81,2.0,0.0,2.0,2.26,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,1.242,2.0,,9.0,,9.0,,1.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1515.0,-60.5005,-149.9986,34.8914,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
622,18.0,21.0,623,320620140320,       P16S,1.0,21.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,464.9,1.2169,34.7276,2.0,34.7278,2.0,184.1,2.0,184.6,2.0,109.12,2.0,32.77,2.0,0.0,2.0,2.25,2.0,,9.0,,9.0,,9.0,2265.8,2.0,2354.7,2.0,7.6386,6.0,20.0,,1.0,,1.0,,9.0,1.217,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1514.0,-60.5005,-149.9987,34.8915,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
623,18.0,20.0,624,320620140320,       P16S,1.0,20.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,564.4,1.1311,34.7253,2.0,34.725,2.0,190.0,2.0,188.3,2.0,111.46,2.0,32.67,2.0,0.0,2.0,2.24,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,1.131,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1511.0,-60.5005,-149.9986,34.8887,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
624,18.0,19.0,625,320620140320,       P16S,1.0,19.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,665.2,1.0653,34.723,2.0,34.7234,2.0,192.0,2.0,191.4,2.0,113.12,2.0,32.56,2.0,0.0,2.0,2.24,2.0,0.106,2.0,0.048,2.0,0.05,2.0,2263.9,2.0,2357.7,2.0,7.6488,2.0,20.0,,1.0,,1.0,,9.0,1.0654,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1508.0,-60.5004,-149.9986,34.8871,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20.4013,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
625,18.0,18.0,626,320620140320,       P16S,1.0,18.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,764.8,0.9814,34.7203,2.0,34.7195,2.0,196.0,2.0,195.7,2.0,114.29,2.0,32.33,2.0,0.0,2.0,2.22,2.0,,9.0,,9.0,,9.0,2263.6,2.0,2357.7,2.0,7.6555,2.0,20.0,,1.0,,1.0,,9.0,0.9818,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1505.0,-60.5003,-149.9988,34.8832,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
626,18.0,17.0,627,320620140320,       P16S,1.0,17.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,864.4,0.9235,34.7172,2.0,34.7175,2.0,196.9,2.0,197.2,2.0,116.14,2.0,32.36,2.0,0.0,2.0,2.24,2.0,,9.0,,9.0,,9.0,2261.7,2.0,2359.7,2.0,7.656,2.0,20.0,,1.0,,1.0,,9.0,0.9232,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1502.0,-60.5003,-149.9987,34.8812,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
627,18.0,16.0,628,320620140320,       P16S,1.0,16.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,965.2,0.8684,34.7156,2.0,34.7155,2.0,197.6,2.0,197.7,2.0,118.97,2.0,32.48,2.0,0.0,2.0,2.23,2.0,,9.0,,9.0,,9.0,2262.4,2.0,2358.2,2.0,7.6559,2.0,20.0,,1.0,,1.0,,9.0,0.8681,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1459.0,-60.5002,-149.999,34.8792,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
628,18.0,15.0,629,320620140320,       P16S,1.0,15.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,1066.3,0.8087,34.713,2.0,34.7137,2.0,199.2,2.0,199.4,2.0,121.12,2.0,32.46,2.0,0.0,2.0,2.24,2.0,0.092,2.0,0.039,2.0,0.0,2.0,2262.1,2.0,2359.4,2.0,7.658,2.0,20.0,,1.0,,1.0,,9.0,0.8083,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1456.0,-60.5001,-149.999,34.8774,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,19.7002,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
629,18.0,14.0,630,320620140320,       P16S,1.0,14.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,1165.5,0.7614,34.7116,2.0,34.7066,3.0,200.7,2.0,200.5,2.0,121.51,2.0,32.51,2.0,0.0,2.0,2.24,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,0.7615,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1453.0,-60.5,-149.9991,34.8702,3.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
630,18.0,13.0,631,320620140320,       P16S,1.0,13.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,1266.0,0.722,34.71,2.0,34.7099,2.0,201.7,2.0,201.7,2.0,123.17,2.0,32.38,2.0,0.0,2.0,2.25,2.0,,9.0,,9.0,,9.0,2262.2,2.0,2358.8,2.0,7.6587,2.0,20.0,,1.0,,1.0,,9.0,0.7217,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1449.0,-60.5001,-149.9991,34.8736,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
631,18.0,12.0,632,320620140320,       P16S,1.0,12.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,1366.6,0.6785,34.7084,2.0,34.7086,2.0,203.0,2.0,203.1,2.0,124.15,2.0,32.47,2.0,0.0,2.0,2.24,2.0,0.111,2.0,0.057,2.0,0.01,2.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,0.6789,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1446.0,-60.5001,-149.9991,34.8723,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,19.4462,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
632,18.0,11.0,633,320620140320,       P16S,1.0,11.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,1465.0,0.64,34.7066,2.0,34.7072,2.0,204.4,2.0,204.5,2.0,124.83,2.0,32.45,2.0,0.0,2.0,2.24,2.0,,9.0,,9.0,,9.0,2261.7,2.0,2360.3,2.0,7.66,2.0,20.0,,1.0,,1.0,,9.0,0.6396,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1444.0,-60.5,-149.9992,34.8709,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
633,18.0,10.0,634,320620140320,       P16S,1.0,10.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,1563.9,0.607,34.7053,2.0,34.7047,2.0,205.6,2.0,205.8,2.0,125.42,2.0,32.36,2.0,0.0,2.0,2.23,2.0,0.194,2.0,0.086,2.0,0.04,2.0,2261.9,2.0,2360.4,2.0,7.6611,2.0,20.0,,9.0,,1.0,,9.0,0.6061,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1441.0,-60.4999,-149.9993,34.8683,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,19.6494,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
634,18.0,9.0,635,320620140320,       P16S,1.0,9.0,3.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,1663.5,0.5611,34.7038,2.0,34.7037,2.0,207.2,2.0,207.6,2.0,125.9,2.0,32.41,2.0,0.0,2.0,2.22,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,0.5611,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1438.0,-60.4998,-149.9994,34.8673,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
635,18.0,8.0,636,320620140320,       P16S,1.0,8.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,1763.8,0.5254,34.7035,2.0,34.7032,2.0,208.0,2.0,207.6,2.0,126.59,2.0,32.45,2.0,0.0,2.0,2.24,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,0.5257,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1435.0,-60.4997,-149.9997,34.8669,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
636,18.0,7.0,637,320620140320,       P16S,1.0,7.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,1864.5,0.4841,34.7021,2.0,34.7013,2.0,208.8,2.0,208.7,2.0,126.88,2.0,32.5,2.0,0.0,2.0,2.24,2.0,0.261,2.0,0.121,2.0,0.06,2.0,2261.1,2.0,2360.1,2.0,7.6599,2.0,20.0,,9.0,,1.0,,9.0,0.484,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1432.0,-60.4997,-149.9997,34.8649,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,19.5377,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
637,18.0,6.0,638,320620140320,       P16S,1.0,6.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,1965.4,0.449,34.702,2.0,29.1761,4.0,209.5,2.0,209.3,2.0,127.56,2.0,32.5,2.0,0.0,2.0,2.23,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,0.4497,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1429.0,-60.4998,-149.9995,29.3137,4.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
638,18.0,5.0,639,320620140320,       P16S,1.0,5.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,2135.9,0.4061,34.7007,2.0,34.7002,2.0,211.2,2.0,210.9,2.0,128.05,2.0,32.51,2.0,0.0,2.0,2.24,2.0,0.323,2.0,0.16,2.0,0.11,2.0,2260.7,2.0,2359.7,2.0,7.66,2.0,20.0,,9.0,,9.0,,9.0,0.407,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1425.0,-60.4999,-149.9994,34.8638,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,19.3751,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
639,18.0,4.0,640,320620140320,       P16S,1.0,4.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,2334.4,0.3466,34.6991,2.0,34.6978,2.0,212.4,2.0,212.4,2.0,127.76,2.0,32.53,2.0,0.0,2.0,2.24,2.0,,9.0,,9.0,,9.0,2260.9,2.0,2359.6,2.0,7.6589,2.0,20.0,,9.0,,1.0,,9.0,0.3471,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1420.0,-60.4999,-149.9994,34.8614,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
640,18.0,3.0,641,320620140320,       P16S,1.0,3.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,2534.3,0.3148,34.6982,2.0,34.6978,2.0,213.5,2.0,213.9,2.0,128.25,2.0,32.5,2.0,0.0,2.0,2.24,2.0,0.458,2.0,0.224,2.0,0.2,2.0,2260.8,2.0,2359.4,2.0,7.6598,2.0,20.0,,1.0,,1.0,,9.0,0.3158,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1416.0,-60.4997,-149.9996,34.8614,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,19.243,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
641,18.0,2.0,642,320620140320,       P16S,1.0,2.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,2801.3,0.2694,34.6955,2.0,34.6956,2.0,215.3,2.0,215.4,2.0,127.27,2.0,32.47,2.0,0.0,2.0,2.24,2.0,,9.0,,9.0,,9.0,2262.2,2.0,2359.7,2.0,7.6584,6.0,20.0,,9.0,,1.0,,9.0,0.2696,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1410.0,-60.4996,-149.9998,34.8592,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
642,18.0,1.0,643,320620140320,       P16S,1.0,1.0,2.0,20140407.0,1404.0,-60.4994,-150.0002,2997.0,3071.9,0.2692,34.6949,2.0,34.6942,2.0,216.0,2.0,215.9,2.0,127.76,2.0,32.47,2.0,0.0,2.0,2.24,2.0,0.668,2.0,0.33,2.0,0.26,2.0,2262.7,6.0,2359.6,2.0,7.6594,2.0,20.0,,1.0,,1.0,,9.0,0.2697,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140407.0,1404.0,-60.4994,-150.0002,34.8578,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,19.3751,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
643,19.0,36.0,644,320620140320,       P16S,1.0,36.0,2.0,20140407.0,2016.0,-60.9999,-149.9996,2688.0,5.2,0.9683,34.0206,2.0,34.0215,2.0,337.2,2.0,338.2,2.0,52.64,2.0,26.09,2.0,0.29,2.0,1.79,2.0,5.365,2.0,3.136,2.0,2.95,2.0,2180.3,2.0,2302.9,2.0,7.7505,2.0,20.0,,9.0,,9.0,,9.0,0.9715,2.0,,9.0,,9.0,,9.0,41.0,2.0,30.95,2.0,,9.0,6.68,2.0,20140407.0,2145.0,-61.0001,-149.9997,34.182,2.0,3.12,2.0,,9.0,,9.0,,9.0,5.65,2.0,3.07,2.0,15.8293,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
644,19.0,35.0,645,320620140320,       P16S,1.0,35.0,2.0,20140407.0,2016.0,-60.9999,-149.9996,2688.0,23.7,0.946,34.0208,2.0,34.0215,2.0,338.3,2.0,338.2,2.0,51.76,2.0,26.17,2.0,0.29,2.0,1.79,2.0,6.184,2.0,3.117,2.0,3.25,2.0,2180.4,2.0,2303.6,2.0,7.7506,2.0,20.0,,9.0,,9.0,,9.0,0.9463,2.0,,9.0,,9.0,,9.0,40.4,2.0,31.11,2.0,,9.0,6.66,2.0,20140407.0,2142.0,-61.0,-149.9996,34.182,2.0,3.05,2.0,,9.0,,9.0,,9.0,5.67,2.0,3.16,2.0,15.4838,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
645,19.0,34.0,646,320620140320,       P16S,1.0,34.0,2.0,20140407.0,2016.0,-60.9999,-149.9996,2688.0,23.9,0.9459,34.0206,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,0.9461,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140407.0,2142.0,-61.0,-149.9996,,9.0,,9.0,,9.0,,1.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
646,19.0,33.0,647,320620140320,       P16S,1.0,33.0,2.0,20140407.0,2016.0,-60.9999,-149.9996,2688.0,50.4,0.9494,34.02,2.0,34.0217,2.0,338.5,2.0,338.0,2.0,51.66,2.0,26.28,2.0,0.29,2.0,1.81,2.0,4.313,2.0,3.141,2.0,3.08,2.0,2180.1,6.0,2303.0,2.0,7.7506,2.0,20.0,,9.0,,9.0,,9.0,0.9493,2.0,1.01,2.0,-117.5,2.0,,9.0,42.2,2.0,29.97,2.0,,9.0,6.65,2.0,20140407.0,2141.0,-61.0,-149.9997,34.1822,2.0,3.02,2.0,,9.0,,9.0,,9.0,5.64,2.0,3.07,2.0,16.063,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
