,STNNBR,SAMPNOfull,EXPOCODE,SECT_ID,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,CCL4,CCL4_FLAG_W,DOC,DOC_FLAG_W,N2Ohy,N2O_FLAG_Why,CALCIUM,CALCIUM_FLAG_W,SAMPNO_U,DNSSAL,DNSSAL_FLAG_W,DNSSAL2,DNSSAL2_FLAG_W,SALNTY_DNSSAL,SALNTY_DNSSAL_FLAG_W,SALNTY_DNSSAL2,SALNTY_DNSSAL2_FLAG_W,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
339,15.0,105.0,33RO20180423,        I7N,1.0,5.0,11104.0,2.0,20180501.0,1650.0,-24.996,54.4993,4680.0,3225.0,1.7748,34.7343,2.0,34.7349,2.0,146.4,2.0,169.059,2.0,126.3,2.0,33.7,2.0,0.0,2.0,2.34,2.0,0.004,2.0,0.004,2.0,0.0,2.0,2294.6,2.0,2396.7,6.0,7.588,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,10.3307,2.0,5.0,,9.0,,9.0,,9.0,,9.0,20.70725,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
340,15.0,106.0,33RO20180423,        I7N,1.0,6.0,11105.0,2.0,20180501.0,1650.0,-24.996,54.4993,4680.0,2924.5,1.9364,34.7384,2.0,34.7412,2.0,142.4,2.0,163.4095,2.0,124.3,2.0,33.9,2.0,0.0,2.0,2.361,2.0,0.213,4.0,0.467,4.0,8.5667,4.0,2297.6,2.0,2393.7,2.0,7.5841,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,10.3582,2.0,6.0,,9.0,,9.0,,9.0,,9.0,21.38239,4.0,['I07N'],2018-04-23,2018-06-06,Bonnie
341,15.0,107.0,33RO20180423,        I7N,1.0,7.0,11106.0,2.0,20180501.0,1650.0,-24.996,54.4993,4680.0,2625.5,2.0876,34.7387,2.0,34.7414,2.0,142.2,2.0,162.357,2.0,118.5,2.0,33.7,2.0,0.0,2.0,2.348,2.0,0.006,2.0,0.004,2.0,0.0,2.0,2291.6,2.0,2388.6,2.0,7.582,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,10.3388,2.0,7.0,,9.0,,9.0,,9.0,,9.0,21.07356,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
342,15.0,108.0,33RO20180423,        I7N,1.0,8.0,11107.0,2.0,20180501.0,1650.0,-24.996,54.4993,4680.0,2327.3,2.265,34.7327,2.0,34.7719,2.0,145.5,2.0,165.187,2.0,109.3,2.0,33.1,2.0,0.0,2.0,2.3,2.0,0.014,2.0,0.006,2.0,0.0,2.0,2282.4,2.0,2381.7,2.0,7.5831,2.0,25.0,,9.0,,9.0,,,1.0,41.7,3.0,,1.0,10.3255,2.0,8.0,,9.0,,9.0,,9.0,,9.0,21.40211,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
343,15.0,109.0,33RO20180423,        I7N,1.0,9.0,11108.0,2.0,20180501.0,1650.0,-24.996,54.4993,4680.0,2025.3,2.4268,34.7178,2.0,34.7206,2.0,148.0,2.0,167.041,2.0,100.8,2.0,32.8,2.0,0.0,2.0,2.281,2.0,0.028,2.0,0.014,2.0,0.0,2.0,2274.6,2.0,2375.0,2.0,7.5831,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,10.3161,2.0,9.0,,9.0,,9.0,,9.0,,9.0,21.3,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
344,15.0,110.0,33RO20180423,        I7N,1.0,10.0,11109.0,2.0,20180501.0,1650.0,-24.996,54.4993,4680.0,1739.2,2.7144,34.6724,2.0,34.6752,2.0,149.1,2.0,166.779,2.0,88.5,2.0,32.9,2.0,0.0,2.0,2.282,2.0,0.063,2.0,0.032,2.0,0.0,2.0,2261.5,2.0,2357.8,2.0,7.5758,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,10.2869,2.0,10.0,,9.0,,9.0,,9.0,,9.0,21.6797,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
345,15.0,111.0,33RO20180423,        I7N,1.0,11.0,11110.0,2.0,20180501.0,1650.0,-24.996,54.4993,4680.0,1489.1,3.1839,34.6004,2.0,34.6026,2.0,142.5,2.0,159.272,2.0,79.0,2.0,33.8,2.0,0.0,2.0,2.345,2.0,0.151,2.0,0.074,2.0,0.0,2.0,2257.5,2.0,2347.1,2.0,7.5591,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,10.2592,2.0,11.0,,9.0,,9.0,,9.0,,9.0,22.96701,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
346,15.0,112.0,33RO20180423,        I7N,1.0,12.0,11111.0,2.0,20180501.0,1650.0,-24.996,54.4993,4680.0,1249.5,4.1379,34.522,2.0,34.5256,2.0,139.5,2.0,154.126,2.0,65.5,2.0,33.8,2.0,0.0,2.0,2.344,2.0,0.426,2.0,0.213,2.0,0.0461,2.0,2242.8,6.0,2334.1,2.0,7.5596,2.0,25.0,,9.0,,9.0,,,1.0,45.8,3.0,,1.0,10.2706,3.0,12.0,,9.0,,9.0,,9.0,,9.0,23.4106,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
347,15.0,113.0,33RO20180423,        I7N,1.0,13.0,11112.0,2.0,20180501.0,1650.0,-24.996,54.4993,4680.0,1050.4,5.3018,34.4849,2.0,34.4887,2.0,150.8,2.0,165.41,2.0,46.7,2.0,31.3,2.0,0.0,2.0,2.174,2.0,1.042,2.0,0.525,2.0,0.1947,2.0,2217.4,2.0,2313.0,6.0,7.5893,2.0,25.0,,9.0,,9.0,,,1.0,45.0,3.0,,1.0,10.207,2.0,13.0,,9.0,,9.0,,9.0,,9.0,22.00111,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
348,15.0,114.0,33RO20180423,        I7N,1.0,14.0,11113.0,2.0,20180501.0,1650.0,-24.996,54.4993,4680.0,862.9,7.6722,34.5502,2.0,34.5545,2.0,185.7,2.0,,9.0,16.5,2.0,23.3,2.0,0.0,2.0,1.621,2.0,2.665,2.0,1.394,2.0,0.7342,2.0,2163.2,2.0,2293.7,2.0,7.6817,6.0,25.0,,9.0,,9.0,,,1.0,49.8,3.0,,1.0,10.2162,2.0,14.0,,9.0,,9.0,,9.0,,9.0,16.22596,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
349,15.0,115.0,33RO20180423,        I7N,1.0,15.0,11114.0,2.0,20180501.0,1650.0,-24.996,54.4993,4680.0,714.8,9.5031,34.7151,2.0,34.7192,2.0,207.7,2.0,224.7195,2.0,6.2,2.0,16.5,2.0,0.0,2.0,1.208,2.0,3.388,2.0,1.871,2.0,1.3433,2.0,2136.8,2.0,2294.1,2.0,7.7489,2.0,25.0,,9.0,,9.0,,,1.0,46.3,3.0,,1.0,10.2535,2.0,15.0,,9.0,,9.0,,9.0,,9.0,13.23502,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
350,15.0,116.0,33RO20180423,        I7N,1.0,16.0,11115.0,2.0,20180501.0,1650.0,-24.996,54.4993,4680.0,564.7,11.2982,34.9664,2.0,34.9663,2.0,214.1,2.0,230.766,2.0,3.7,2.0,11.6,2.0,0.0,2.0,0.919,2.0,3.229,2.0,1.861,2.0,1.6545,2.0,2126.4,2.0,2306.7,2.0,7.7986,2.0,25.0,,9.0,,9.0,,,1.0,50.1,3.0,,1.0,10.3303,2.0,16.0,,9.0,,9.0,,9.0,,9.0,11.75012,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
351,15.0,117.0,33RO20180423,        I7N,1.0,17.0,11116.0,2.0,20180501.0,1650.0,-24.996,54.4993,4680.0,425.8,13.0325,35.2219,2.0,35.2243,2.0,206.5,2.0,221.81,2.0,3.2,2.0,8.2,2.0,0.0,2.0,0.709,2.0,2.927,2.0,1.728,2.0,1.6659,2.0,2119.6,2.0,2315.2,2.0,7.8315,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,10.3915,2.0,17.0,,9.0,,9.0,,9.0,,9.0,11.12559,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
352,15.0,118.0,33RO20180423,        I7N,1.0,18.0,11117.0,2.0,20180501.0,1650.0,-24.996,54.4993,4680.0,331.2,14.7222,35.4181,2.0,35.4119,2.0,195.8,2.0,210.253,2.0,3.2,2.0,6.0,2.0,0.0,2.0,0.574,2.0,2.68,2.0,1.6,2.0,1.6119,2.0,2114.6,2.0,2325.6,2.0,7.857,2.0,25.0,,9.0,,9.0,,,1.0,51.0,3.0,,1.0,10.5015,2.0,18.0,,9.0,,9.0,,9.0,,9.0,10.56666,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
353,15.0,119.0,33RO20180423,        I7N,1.0,19.0,11083.0,2.0,20180501.0,1650.0,-24.996,54.4993,4680.0,255.7,16.9656,35.5767,2.0,35.5971,2.0,184.9,2.0,198.237,2.0,3.3,2.0,3.8,2.0,0.01,2.0,0.445,2.0,2.341,2.0,1.435,2.0,1.6712,2.0,2102.5,2.0,2332.8,2.0,7.8946,2.0,25.0,,9.0,,9.0,,,1.0,53.6,3.0,,1.0,10.5417,2.0,19.0,,9.0,,9.0,,9.0,,9.0,9.83343,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
354,15.0,120.0,33RO20180423,        I7N,1.0,20.0,11118.0,2.0,20180501.0,1650.0,-24.996,54.4993,4680.0,189.1,19.6213,35.5433,2.0,35.5496,2.0,174.2,2.0,186.554,2.0,3.7,2.0,3.0,2.0,0.02,2.0,0.358,2.0,2.045,2.0,1.275,2.0,1.539,2.0,2081.8,2.0,2330.3,2.0,7.9304,2.0,25.0,,9.0,,9.0,,,1.0,53.4,3.0,,1.0,10.5251,2.0,20.0,,9.0,,9.0,,9.0,,9.0,9.8246,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
355,15.0,121.0,33RO20180423,        I7N,1.0,21.0,11119.0,2.0,20180501.0,1650.0,-24.996,54.4993,4680.0,138.9,21.5841,35.3337,2.0,35.3374,2.0,160.6,2.0,171.99,2.0,4.5,2.0,3.7,2.0,0.05,2.0,0.405,2.0,1.824,2.0,1.157,2.0,1.435,2.0,2059.7,2.0,2316.8,2.0,7.9493,6.0,25.0,,9.0,,9.0,,,1.0,57.0,3.0,,1.0,10.4579,2.0,21.0,,9.0,,9.0,,9.0,,9.0,9.96474,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
356,15.0,122.0,33RO20180423,        I7N,1.0,22.0,11120.0,2.0,20180501.0,1650.0,-24.996,54.4993,4680.0,88.9,25.6821,35.2132,2.0,35.2248,2.0,194.0,2.0,205.63,2.0,1.6,2.0,0.0,2.0,0.0,2.0,0.065,2.0,1.599,6.0,1.018,6.0,1.4996,6.0,1991.3,2.0,2307.2,6.0,8.0552,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,10.4151,2.0,22.0,,9.0,,9.0,,9.0,,9.0,6.49422,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
357,15.0,123.0,33RO20180423,        I7N,1.0,23.0,11121.0,2.0,20180501.0,1650.0,-24.996,54.4993,4680.0,40.0,26.5433,35.0298,2.0,35.0324,2.0,191.8,2.0,202.75,2.0,1.6,2.0,0.0,2.0,0.0,2.0,0.113,2.0,1.512,2.0,0.967,2.0,1.4312,2.0,1975.0,2.0,2294.1,2.0,8.0676,2.0,25.0,,9.0,,9.0,,,1.0,69.3,3.0,,1.0,10.3486,2.0,23.0,,9.0,,9.0,,9.0,,9.0,6.10339,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
358,15.0,124.0,33RO20180423,        I7N,1.0,24.0,11122.0,2.0,20180501.0,1650.0,-24.996,54.4993,4680.0,3.9,26.5416,35.0305,2.0,35.0318,2.0,192.0,2.0,202.916,2.0,1.6,2.0,0.0,2.0,0.0,2.0,0.118,2.0,1.521,2.0,0.97,2.0,1.4286,2.0,1976.1,6.0,2291.9,2.0,8.0675,2.0,25.0,,9.0,,9.0,,,1.0,69.6,3.0,,1.0,10.358,2.0,24.0,,9.0,,9.0,,9.0,,9.0,6.18871,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
359,16.0,101.0,33RO20180423,        I7N,1.0,1.0,11010.0,2.0,20180501.0,2255.0,-24.6612,54.5015,4080.0,4152.3,1.1767,34.713,2.0,34.7218,2.0,172.5,2.0,197.648,2.0,125.2,6.0,32.6,6.0,0.0,6.0,2.239,6.0,0.0,4.0,0.0,4.0,0.0,4.0,2274.6,6.0,2379.4,2.0,7.5978,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,1.0,,9.0,,9.0,,9.0,,9.0,0.0,4.0,['I07N'],2018-04-23,2018-06-06,Bonnie
360,16.0,102.0,33RO20180423,        I7N,1.0,2.0,11101.0,2.0,20180501.0,2255.0,-24.6612,54.5015,4080.0,3754.1,1.3847,34.7212,2.0,34.7305,6.0,162.8,2.0,186.608,2.0,126.2,6.0,33.2,6.0,0.0,6.0,2.275,6.0,,9.0,,9.0,,9.0,2281.4,2.0,2388.0,6.0,7.5946,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,2.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
361,16.0,103.0,33RO20180423,        I7N,1.0,3.0,11102.0,2.0,20180501.0,2255.0,-24.6612,54.5015,4080.0,3364.8,1.6964,34.7316,2.0,34.7459,2.0,150.2,2.0,171.679,2.0,126.5,6.0,33.8,6.0,0.0,6.0,2.327,6.0,0.01,2.0,0.005,2.0,0.0,2.0,,9.0,,9.0,7.5892,6.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,3.0,,9.0,,9.0,,9.0,,9.0,20.41858,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
362,16.0,104.0,33RO20180423,        I7N,1.0,4.0,11103.0,2.0,20180501.0,2255.0,-24.6612,54.5015,4080.0,3074.6,1.8762,34.737,2.0,34.7429,2.0,144.6,2.0,164.7255,2.0,124.9,6.0,34.1,6.0,0.0,6.0,2.356,6.0,,9.0,,9.0,,9.0,2297.3,2.0,2398.7,2.0,7.5843,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,4.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
363,16.0,105.0,33RO20180423,        I7N,1.0,5.0,11104.0,2.0,20180501.0,2255.0,-24.6612,54.5015,4080.0,2775.1,2.0103,34.7387,2.0,34.7499,2.0,143.0,2.0,,9.0,121.8,2.0,33.8,2.0,0.0,2.0,2.355,2.0,,1.0,,1.0,,1.0,,9.0,2396.8,2.0,7.5836,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,5.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
364,16.0,106.0,33RO20180423,        I7N,1.0,6.0,11105.0,2.0,20180501.0,2255.0,-24.6612,54.5015,4080.0,2476.3,2.1692,34.7364,2.0,34.7387,2.0,144.6,2.0,,9.0,114.6,2.0,33.5,2.0,0.0,2.0,2.335,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,6.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
365,16.0,107.0,33RO20180423,        I7N,1.0,7.0,11106.0,2.0,20180501.0,2255.0,-24.6612,54.5015,4080.0,2176.1,2.3338,34.7278,2.0,34.7352,2.0,147.6,2.0,165.946,2.0,105.4,2.0,33.1,2.0,0.0,2.0,2.303,2.0,,9.0,,9.0,,9.0,2277.7,2.0,,9.0,7.5837,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,7.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
366,16.0,108.0,33RO20180423,        I7N,1.0,8.0,11107.0,2.0,20180501.0,2255.0,-24.6612,54.5015,4080.0,1865.2,2.5645,34.6971,2.0,34.6992,2.0,149.2,2.0,166.716,2.0,94.9,2.0,32.9,2.0,0.0,2.0,2.295,2.0,0.039,2.0,0.018,2.0,0.0062,2.0,2268.0,2.0,2370.3,2.0,7.5801,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,8.0,,9.0,,9.0,,9.0,,9.0,21.99699,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
367,16.0,109.0,33RO20180423,        I7N,1.0,9.0,11108.0,2.0,20180501.0,2255.0,-24.6612,54.5015,4080.0,1614.8,2.9559,34.6392,2.0,,1.0,145.8,2.0,162.086,2.0,84.3,2.0,33.5,2.0,0.0,2.0,2.33,2.0,,9.0,,9.0,,9.0,2261.2,2.0,2352.3,6.0,7.5682,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
368,16.0,110.0,33RO20180423,        I7N,1.0,10.0,11109.0,2.0,20180501.0,2255.0,-24.6612,54.5015,4080.0,1351.2,3.5988,34.566,2.0,34.5771,6.0,138.8,2.0,152.872,2.0,74.7,2.0,34.3,2.0,0.0,2.0,2.375,2.0,,9.0,,9.0,,9.0,2253.3,2.0,2341.2,2.0,7.5557,6.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,10.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
369,16.0,111.0,33RO20180423,        I7N,1.0,11.0,11110.0,2.0,20180501.0,2255.0,-24.6612,54.5015,4080.0,1151.4,4.5668,34.4966,2.0,34.4972,2.0,143.7,2.0,159.1995,2.0,57.3,2.0,33.1,2.0,0.0,2.0,2.293,2.0,0.684,2.0,0.34,2.0,0.1119,2.0,2233.4,2.0,2325.1,2.0,7.571,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,11.0,,9.0,,9.0,,9.0,,9.0,23.15812,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
370,16.0,112.0,33RO20180423,        I7N,1.0,12.0,11111.0,2.0,20180501.0,2255.0,-24.6612,54.5015,4080.0,939.4,6.515,34.4997,2.0,34.5212,2.0,168.1,2.0,183.218,2.0,29.6,2.0,27.6,2.0,0.0,2.0,1.924,2.0,,9.0,,9.0,,9.0,2188.3,2.0,2300.8,2.0,7.6351,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,12.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
371,16.0,113.0,33RO20180423,        I7N,1.0,13.0,11112.0,2.0,20180501.0,2255.0,-24.6612,54.5015,4080.0,788.2,8.7033,34.6382,2.0,34.6404,2.0,196.1,2.0,212.459,2.0,10.8,2.0,19.9,2.0,0.0,2.0,1.4,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,7.7163,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,13.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
372,16.0,114.0,33RO20180423,        I7N,1.0,14.0,11113.0,2.0,20180501.0,2255.0,-24.6612,54.5015,4080.0,639.0,10.6274,34.8701,2.0,34.8881,2.0,208.8,2.0,225.079,2.0,5.1,2.0,13.8,2.0,0.0,2.0,1.04,2.0,3.318,2.0,1.864,2.0,1.4346,2.0,2132.6,2.0,2299.8,2.0,7.7782,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,14.0,,9.0,,9.0,,9.0,,9.0,12.64576,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
373,16.0,115.0,33RO20180423,        I7N,1.0,15.0,11114.0,2.0,20180501.0,2255.0,-24.6612,54.5015,4080.0,476.6,12.5944,35.1628,2.0,35.1991,2.0,207.3,2.0,222.659,2.0,3.9,2.0,9.6,2.0,0.0,2.0,0.778,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,7.8217,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,15.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
374,16.0,116.0,33RO20180423,        I7N,1.0,16.0,11115.0,2.0,20180501.0,2255.0,-24.6612,54.5015,4080.0,364.1,14.1212,35.3571,2.0,35.3619,2.0,199.4,2.0,213.348,2.0,3.6,2.0,7.0,2.0,0.0,2.0,0.624,2.0,,9.0,,9.0,,9.0,2116.8,2.0,2323.4,2.0,7.8479,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,16.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
375,16.0,117.0,33RO20180423,        I7N,1.0,17.0,11116.0,2.0,20180501.0,2255.0,-24.6612,54.5015,4080.0,313.5,15.1993,35.4681,2.0,35.4784,2.0,197.2,2.0,211.007,2.0,2.9,2.0,5.0,2.0,0.0,2.0,0.509,2.0,2.6,6.0,1.563,6.0,1.7146,6.0,2111.2,2.0,2329.2,2.0,7.871,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,17.0,,9.0,,9.0,,9.0,,9.0,10.053285,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
376,16.0,118.0,33RO20180423,        I7N,1.0,18.0,11117.0,2.0,20180501.0,2255.0,-24.6612,54.5015,4080.0,263.6,16.5054,35.5345,2.0,35.5784,2.0,183.3,2.0,193.78,2.0,3.9,2.0,5.0,2.0,0.01,2.0,0.478,2.0,,9.0,,9.0,,9.0,2109.0,2.0,2332.7,2.0,7.881,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,18.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
377,16.0,119.0,33RO20180423,        I7N,1.0,19.0,11083.0,2.0,20180501.0,2255.0,-24.6612,54.5015,4080.0,210.2,18.5169,35.5622,2.0,35.5658,2.0,173.4,2.0,185.648,2.0,4.3,2.0,3.9,2.0,0.01,2.0,0.416,2.0,2.137,2.0,1.317,2.0,1.509,2.0,2095.7,2.0,2331.2,2.0,7.9097,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,19.0,,9.0,,9.0,,9.0,,9.0,10.4545,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
378,16.0,120.0,33RO20180423,        I7N,1.0,20.0,11118.0,2.0,20180501.0,2255.0,-24.6612,54.5015,4080.0,171.1,20.5318,35.4774,2.0,35.4545,2.0,167.9,2.0,175.652,2.0,4.7,2.0,3.9,2.0,0.02,2.0,0.413,2.0,,9.0,,9.0,,9.0,2077.5,2.0,2324.1,2.0,7.9336,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,20.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
379,16.0,121.0,33RO20180423,        I7N,1.0,21.0,11119.0,2.0,20180501.0,2255.0,-24.6612,54.5015,4080.0,131.2,23.4448,35.2772,2.0,35.2669,2.0,179.9,2.0,191.275,2.0,2.6,2.0,0.5,2.0,0.34,2.0,0.209,2.0,1.752,2.0,1.11,2.0,1.477,2.0,2027.2,2.0,2311.2,6.0,8.0047,6.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,21.0,,9.0,,9.0,,9.0,,9.0,8.09947,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
380,16.0,122.0,33RO20180423,        I7N,1.0,22.0,11120.0,2.0,20180501.0,2255.0,-24.6612,54.5015,4080.0,90.6,24.9566,35.0842,2.0,35.0833,2.0,194.1,2.0,206.154,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.129,2.0,,9.0,,9.0,,9.0,1994.2,2.0,2299.3,2.0,8.0415,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,22.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
381,16.0,123.0,33RO20180423,        I7N,1.0,23.0,11121.0,2.0,20180501.0,2255.0,-24.6612,54.5015,4080.0,50.1,26.527,35.0001,2.0,35.0024,2.0,191.8,2.0,202.605,2.0,1.7,2.0,0.0,2.0,0.0,2.0,0.115,2.0,,9.0,,9.0,,9.0,1974.9,2.0,2292.5,2.0,8.0675,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,23.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
382,16.0,124.0,33RO20180423,        I7N,1.0,24.0,11122.0,2.0,20180501.0,2255.0,-24.6612,54.5015,4080.0,3.6,26.5144,34.9987,2.0,35.0008,2.0,192.3,2.0,202.689,2.0,1.6,2.0,0.0,2.0,0.0,2.0,0.087,2.0,1.524,2.0,0.972,2.0,1.4094,2.0,1972.6,2.0,2293.1,2.0,8.067,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,24.0,,9.0,,9.0,,9.0,,9.0,6.15101,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
383,17.0,101.0,33RO20180423,        I7N,1.0,1.0,11010.0,2.0,20180502.0,421.0,-24.3357,54.5195,4776.0,4862.1,1.0309,34.7053,2.0,34.7069,2.0,177.9,2.0,206.09,2.0,125.7,6.0,32.3,6.0,0.0,6.0,2.218,6.0,0.099,2.0,0.048,2.0,0.0,2.0,2265.6,6.0,2373.2,2.0,7.6009,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,1.0,,9.0,,9.0,,9.0,,9.0,18.47817,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
384,17.0,102.0,33RO20180423,        I7N,1.0,2.0,11101.0,2.0,20180502.0,421.0,-24.3357,54.5195,4776.0,4420.6,1.1323,34.7109,2.0,34.7165,2.0,172.3,2.0,199.888,2.0,125.7,6.0,32.5,6.0,0.0,6.0,2.237,6.0,0.066,2.0,0.032,2.0,0.0,2.0,2270.0,2.0,2376.5,2.0,7.5982,6.0,25.0,,9.0,,9.0,,,1.0,52.4,3.0,,1.0,,9.0,2.0,,9.0,,9.0,,9.0,,9.0,19.02116,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
385,17.0,103.0,33RO20180423,        I7N,1.0,3.0,11102.0,2.0,20180502.0,421.0,-24.3357,54.5195,4776.0,4126.4,1.187,34.7141,2.0,34.7149,2.0,169.3,2.0,196.8185,2.0,125.6,6.0,32.7,6.0,0.0,6.0,2.248,6.0,0.053,2.0,0.026,2.0,0.0,2.0,2271.8,2.0,2380.9,6.0,7.5983,2.0,25.0,,9.0,,9.0,,,1.0,52.7,3.0,,1.0,,9.0,3.0,,9.0,,9.0,,9.0,,9.0,19.02315,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
