,STNNBR,SAMPNO,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,POC,POC_FLAG_W,PON,PON_FLAG_W,CHLORA,CHLORA_FLAG_W,PPHYTN,PPHYTN_FLAG_W,THETA,DELHER,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
2031,62.0,12.0,2032,096U20160426,       P15S,1.0,2012.0,2.0,20160531.0,2149.0,-37.7601,-171.1973,5034,2333.6,2.287,34.631,2.0,34.6308,2.0,149.7,2.0,150.2,2.0,109.93,2.0,35.29,2.0,0.0,4.0,2.45,2.0,0.011,2.0,0.008,2.0,0.0,2.0,2301.6,2.0,2390.5,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,2.1167,,21.8598,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2032,62.0,11.0,2033,096U20160426,       P15S,1.0,2011.0,2.0,20160531.0,2149.0,-37.7601,-171.1973,5034,2650.7,2.135,34.646,2.0,34.6458,2.0,149.1,2.0,149.4,2.0,116.13,2.0,35.47,2.0,0.0,4.0,2.46,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.9382,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
2033,62.0,10.0,2034,096U20160426,       P15S,1.0,2010.0,2.0,20160531.0,2149.0,-37.7601,-171.1973,5034,2835.3,2.02,34.667,2.0,34.6671,2.0,156.7,2.0,157.8,2.0,113.19,2.0,34.6,2.0,0.0,4.0,2.4,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.8078,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
2034,62.0,9.0,2035,096U20160426,       P15S,1.0,2009.0,2.0,20160531.0,2149.0,-37.7601,-171.1973,5034,3100.7,1.852,34.707,2.0,34.7056,2.0,175.5,2.0,177.4,2.0,103.34,2.0,32.74,2.0,0.0,4.0,2.25,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.6174,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
2035,62.0,8.0,2036,096U20160426,       P15S,1.0,2008.0,2.0,20160531.0,2149.0,-37.7601,-171.1973,5034,3400.0,1.635,34.725,2.0,34.725,2.0,189.5,2.0,192.3,2.0,101.43,2.0,31.63,2.0,0.0,4.0,2.17,2.0,0.066,2.0,0.034,2.0,0.0,2.0,2261.9,2.0,2364.7,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.3754,,19.528,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2036,62.0,7.0,2037,096U20160426,       P15S,1.0,2007.0,2.0,20160531.0,2149.0,-37.7601,-171.1973,5034,3701.7,1.382,34.724,2.0,34.7226,2.0,196.2,2.0,198.9,2.0,106.9,2.0,31.59,2.0,0.0,4.0,2.16,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.0978,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
2037,62.0,6.0,2038,096U20160426,       P15S,1.0,2006.0,2.0,20160531.0,2149.0,-37.7601,-171.1973,5034,4001.2,1.174,34.718,2.0,34.7165,2.0,201.2,2.0,203.7,2.0,112.27,2.0,31.75,2.0,0.0,4.0,2.17,2.0,0.12,2.0,0.062,2.0,0.154,3.0,2261.3,2.0,2365.0,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.8639,,18.5646,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2038,62.0,5.0,2039,096U20160426,       P15S,1.0,2005.0,2.0,20160531.0,2149.0,-37.7601,-171.1973,5034,4299.9,1.054,34.712,2.0,34.7113,2.0,203.7,2.0,205.9,2.0,116.21,2.0,31.93,2.0,0.0,4.0,2.18,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.715,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
2039,62.0,4.0,2040,096U20160426,       P15S,1.0,2004.0,2.0,20160531.0,2149.0,-37.7601,-171.1973,5034,4602.2,1.018,34.709,2.0,34.7085,2.0,204.9,2.0,206.7,2.0,118.28,2.0,32.08,2.0,0.0,4.0,2.18,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.6462,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
2040,62.0,3.0,2041,096U20160426,       P15S,1.0,2003.0,2.0,20160531.0,2149.0,-37.7601,-171.1973,5034,4899.0,1.023,34.708,2.0,34.7066,2.0,205.9,2.0,207.0,2.0,119.24,2.0,32.1,2.0,0.0,4.0,2.19,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.6167,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
2041,62.0,2.0,2042,096U20160426,       P15S,1.0,2002.0,2.0,20160531.0,2149.0,-37.7601,-171.1973,5034,5025.0,1.024,34.707,2.0,34.7064,2.0,206.3,2.0,207.2,2.0,119.57,2.0,32.13,2.0,0.0,4.0,2.19,2.0,0.218,6.0,0.11,6.0,0.066,6.0,2263.6,2.0,2366.8,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.6027,,18.534,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2042,62.0,1.0,2043,096U20160426,       P15S,1.0,2001.0,2.0,20160531.0,2149.0,-37.7601,-171.1973,5034,5101.1,1.027,34.707,2.0,34.7067,2.0,206.6,2.0,207.3,2.0,119.8,2.0,32.12,2.0,0.0,4.0,2.19,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.5965,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
2043,63.0,8.0,2044,096U20160426,       P15S,1.0,2008.0,2.0,20160601.0,240.0,-37.3073,-170.8927,5147,3200.7,1.784,34.702,2.0,34.7012,2.0,173.4,2.0,175.2,2.0,108.07,2.0,33.06,2.0,0.0,4.0,2.27,2.0,,9.0,,9.0,,9.0,2278.3,2.0,2378.3,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.541,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
2044,63.0,7.0,2045,096U20160426,       P15S,1.0,2007.0,2.0,20160601.0,240.0,-37.3073,-170.8927,5147,3501.3,1.59,34.722,2.0,34.7207,2.0,188.1,2.0,191.1,2.0,104.08,2.0,31.87,2.0,0.0,4.0,2.18,2.0,0.056,6.0,0.027,6.0,0.046,3.0,2265.5,2.0,2366.3,6.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.3212,,18.9025,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2045,63.0,6.0,2046,096U20160426,       P15S,1.0,2006.0,2.0,20160601.0,240.0,-37.3073,-170.8927,5147,3800.9,1.391,34.724,2.0,34.7228,2.0,196.0,2.0,198.9,2.0,106.79,2.0,31.63,2.0,0.0,4.0,2.15,2.0,,9.0,,9.0,,9.0,2260.5,2.0,2364.2,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.0962,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
2046,63.0,5.0,2047,096U20160426,       P15S,1.0,2005.0,2.0,20160601.0,240.0,-37.3073,-170.8927,5147,4200.1,1.152,34.716,2.0,34.7153,2.0,201.3,2.0,203.7,2.0,113.53,2.0,31.84,2.0,0.0,4.0,2.17,2.0,0.205,3.0,0.058,2.0,0.063,2.0,2259.8,2.0,2365.6,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.821,,18.4098,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2047,63.0,4.0,2048,096U20160426,       P15S,1.0,2004.0,2.0,20160601.0,240.0,-37.3073,-170.8927,5147,4599.2,1.054,34.711,2.0,34.7102,2.0,204.0,2.0,205.8,2.0,117.63,2.0,32.01,2.0,0.0,4.0,2.18,2.0,,9.0,,9.0,,9.0,2263.6,2.0,2366.7,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.6814,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
2048,63.0,3.0,2049,096U20160426,       P15S,1.0,2003.0,2.0,20160601.0,240.0,-37.3073,-170.8927,5147,4999.1,1.041,34.708,2.0,34.7076,2.0,205.5,2.0,206.6,2.0,119.29,2.0,32.12,2.0,0.0,4.0,2.19,2.0,0.175,2.0,0.087,2.0,0.07,2.0,2263.4,6.0,2367.6,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.6222,,18.3814,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2049,63.0,2.0,2050,096U20160426,       P15S,1.0,2002.0,2.0,20160601.0,240.0,-37.3073,-170.8927,5147,5151.3,1.033,34.707,2.0,34.7066,2.0,206.3,2.0,207.0,2.0,119.98,2.0,32.13,2.0,0.0,4.0,2.19,2.0,,9.0,,9.0,,9.0,2264.6,2.0,2367.0,6.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.5962,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
2050,63.0,1.0,2051,096U20160426,       P15S,1.0,2001.0,2.0,20160601.0,240.0,-37.3073,-170.8927,5147,5222.7,1.04,34.706,2.0,34.7063,2.0,206.4,2.0,207.0,2.0,120.1,2.0,32.15,2.0,0.0,4.0,2.19,2.0,0.227,2.0,0.111,2.0,0.099,2.0,2263.8,2.0,2367.4,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.5943,,18.338,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2051,64.0,36.0,2052,096U20160426,       P15S,1.0,2036.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,6.6,16.775,35.238,2.0,35.2379,2.0,240.5,2.0,238.7,2.0,0.1,4.0,0.01,2.0,0.01,4.0,0.12,2.0,2.432,2.0,1.414,2.0,1.805,2.0,2068.4,3.0,2319.0,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,0.42,2.0,0.04,3.0,16.7739,,8.0743,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2052,64.0,35.0,2053,096U20160426,       P15S,1.0,2035.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,25.0,16.783,35.237,2.0,35.2381,2.0,240.9,2.0,238.6,2.0,0.11,4.0,0.01,2.0,0.01,4.0,0.12,2.0,,9.0,,9.0,,9.0,2069.0,6.0,2319.4,6.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,0.36,2.0,0.05,3.0,16.7789,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
2053,64.0,34.0,2054,096U20160426,       P15S,1.0,2034.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,51.1,16.787,35.238,2.0,35.2375,2.0,240.3,2.0,238.8,2.0,0.09,4.0,0.01,2.0,0.01,4.0,0.12,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,0.38,2.0,0.05,3.0,16.7787,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
2054,64.0,33.0,2055,096U20160426,       P15S,1.0,2033.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,73.9,15.633,35.194,2.0,35.1799,2.0,244.8,2.0,242.8,2.0,0.35,2.0,0.81,2.0,0.17,2.0,0.23,2.0,2.652,2.0,1.544,2.0,1.881,2.0,2080.8,3.0,2313.9,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,0.44,2.0,0.19,3.0,15.6215,,9.3342,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2055,64.0,32.0,2056,096U20160426,       P15S,1.0,2032.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,99.0,13.898,35.143,2.0,35.1339,2.0,238.3,2.0,234.9,2.0,0.8,2.0,3.6,2.0,0.12,2.0,0.39,2.0,2.751,2.0,1.623,2.0,1.877,2.0,2098.2,3.0,2308.6,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,0.24,2.0,0.13,3.0,13.8838,,10.382,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2056,64.0,31.0,2057,096U20160426,       P15S,1.0,2031.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,152.1,12.448,35.036,2.0,35.0363,2.0,232.1,2.0,230.6,2.0,1.47,2.0,7.35,2.0,0.01,4.0,0.59,2.0,2.903,2.0,1.693,2.0,1.878,2.0,2109.8,3.0,2304.2,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,12.4277,,11.5979,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2057,64.0,29.0,2058,096U20160426,       P15S,1.0,2029.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,251.2,11.72,35.002,2.0,34.9905,2.0,241.7,2.0,240.2,2.0,2.26,2.0,9.09,2.0,0.01,4.0,0.7,2.0,3.02,2.0,1.753,2.0,1.946,2.0,2117.7,3.0,2303.2,6.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,11.6877,,11.7682,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2058,64.0,30.0,2059,096U20160426,       P15S,1.0,2030.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,251.3,11.72,35.002,2.0,34.9954,2.0,242.0,2.0,240.0,2.0,2.22,2.0,9.0,2.0,0.01,4.0,0.69,2.0,3.018,2.0,1.739,2.0,1.891,2.0,2116.6,3.0,2298.6,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,11.6876,,11.7678,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2059,64.0,28.0,2060,096U20160426,       P15S,1.0,2028.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,301.0,10.417,34.768,2.0,34.7567,2.0,227.0,2.0,224.8,2.0,3.0,2.0,13.48,2.0,0.01,4.0,0.96,2.0,3.214,2.0,1.809,2.0,1.601,2.0,2130.9,3.0,2292.9,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,10.3811,,15.4006,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2060,64.0,27.0,2061,096U20160426,       P15S,1.0,2027.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,351.5,9.461,34.641,2.0,34.6361,2.0,223.9,2.0,222.5,2.0,3.79,2.0,16.4,2.0,0.01,4.0,1.14,2.0,3.341,2.0,1.845,2.0,1.546,2.0,2140.3,3.0,2287.9,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,9.4215,,16.4327,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2061,64.0,26.0,2062,096U20160426,       P15S,1.0,2026.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,401.7,8.816,34.57,2.0,34.5674,2.0,226.8,2.0,225.7,2.0,4.37,2.0,18.01,2.0,0.01,4.0,1.23,2.0,0.988,4.0,0.267,4.0,0.149,4.0,2141.3,3.0,2285.9,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,8.7726,,8.5839,3.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2062,64.0,25.0,2063,096U20160426,       P15S,1.0,2025.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,501.7,7.94,34.476,2.0,34.4796,2.0,233.4,2.0,232.2,2.0,5.32,2.0,20.0,2.0,0.01,4.0,1.36,2.0,3.573,2.0,1.925,2.0,1.311,2.0,2143.9,3.0,2282.3,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,7.8888,,15.8709,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2063,64.0,24.0,2064,096U20160426,       P15S,1.0,2024.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,601.8,7.335,34.418,2.0,34.4176,2.0,235.5,2.0,234.3,2.0,6.68,2.0,21.77,2.0,0.01,4.0,1.47,2.0,3.576,2.0,1.874,2.0,1.097,2.0,2146.8,3.0,2280.9,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,7.276,,15.3899,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2064,64.0,23.0,2065,096U20160426,       P15S,1.0,2023.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,702.4,6.882,34.382,2.0,34.3798,2.0,233.6,2.0,232.5,2.0,8.66,2.0,23.23,2.0,0.01,4.0,1.57,2.0,3.316,2.0,1.698,2.0,0.904,2.0,2151.6,3.0,2282.6,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,6.8151,,15.4506,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2065,64.0,22.0,2066,096U20160426,       P15S,1.0,2022.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,802.3,6.397,34.352,2.0,34.3516,2.0,228.9,2.0,228.1,2.0,10.9,2.0,24.64,2.0,0.01,4.0,1.66,2.0,2.775,2.0,1.388,2.0,0.605,2.0,2154.3,3.0,2283.1,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,6.323,,15.8789,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2066,64.0,21.0,2067,096U20160426,       P15S,1.0,2021.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,899.7,5.914,34.341,2.0,34.3403,2.0,218.8,2.0,218.3,2.0,15.28,2.0,26.46,2.0,0.01,4.0,1.79,2.0,2.159,2.0,1.073,2.0,0.405,2.0,2168.3,3.0,2285.6,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,5.8337,,16.683,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2067,64.0,20.0,2068,096U20160426,       P15S,1.0,2020.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,1001.6,5.233,34.33,2.0,34.3314,2.0,208.9,2.0,207.7,2.0,22.58,2.0,28.77,2.0,0.01,4.0,1.95,2.0,1.652,6.0,0.82,6.0,0.325,6.0,2182.4,6.0,2291.5,6.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,5.148,,17.8783,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2068,64.0,19.0,2069,096U20160426,       P15S,1.0,2019.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,1101.6,4.635,34.349,2.0,34.3486,2.0,198.7,2.0,197.7,2.0,31.29,2.0,30.57,2.0,0.01,4.0,2.08,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,4.5457,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
2069,64.0,18.0,2070,096U20160426,       P15S,1.0,2018.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,1203.1,4.093,34.378,2.0,34.3778,2.0,190.1,2.0,189.4,2.0,40.62,2.0,31.91,2.0,0.01,4.0,2.18,2.0,0.711,2.0,0.353,2.0,0.126,2.0,2213.0,3.0,2307.5,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,3.9995,,19.9288,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2070,64.0,17.0,2071,096U20160426,       P15S,1.0,2017.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,1302.1,3.685,34.411,2.0,34.4127,2.0,182.6,2.0,181.7,2.0,49.97,2.0,32.88,2.0,0.01,4.0,2.25,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,3.5869,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
2071,64.0,16.0,2072,096U20160426,       P15S,1.0,2016.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,1402.5,3.341,34.458,2.0,34.4593,2.0,174.8,2.0,173.6,2.0,60.58,2.0,33.56,2.0,0.0,4.0,2.31,2.0,0.227,2.0,0.117,2.0,0.065,2.0,2239.0,3.0,2328.1,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,3.2378,,21.2808,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2072,64.0,15.0,2073,096U20160426,       P15S,1.0,2015.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,1602.9,2.917,34.541,2.0,34.5412,2.0,162.5,2.0,161.5,2.0,79.85,2.0,34.33,2.0,0.0,4.0,2.37,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,2.8016,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
2073,64.0,14.0,2074,096U20160426,       P15S,1.0,2014.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,1799.3,2.634,34.585,2.0,34.5858,2.0,156.3,2.0,155.0,2.0,93.25,2.0,34.78,2.0,0.0,4.0,2.41,2.0,0.022,2.0,0.015,2.0,0.076,3.0,2282.2,3.0,2368.5,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,2.5055,,21.8077,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2074,64.0,13.0,2075,096U20160426,       P15S,1.0,2013.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,2001.3,2.43,34.613,2.0,34.6125,2.0,152.5,2.0,151.5,2.0,102.87,2.0,35.1,2.0,0.0,4.0,2.44,2.0,0.012,2.0,0.009,2.0,0.049,3.0,2293.9,3.0,2380.8,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,2.287,,21.8402,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2075,64.0,12.0,2076,096U20160426,       P15S,1.0,2012.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,2252.2,2.274,34.631,2.0,34.6304,2.0,150.8,2.0,149.7,2.0,109.87,2.0,35.3,2.0,0.0,4.0,2.46,2.0,0.008,6.0,0.008,6.0,0.042,3.0,2301.4,3.0,2389.1,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,2.1113,,21.6515,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2076,64.0,11.0,2077,096U20160426,       P15S,1.0,2011.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,2501.9,2.141,34.643,2.0,34.6432,2.0,149.7,2.0,148.2,2.0,115.53,2.0,35.48,2.0,0.0,4.0,2.48,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.9579,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
2077,64.0,10.0,2078,096U20160426,       P15S,1.0,2010.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,2751.2,2.005,34.657,2.0,34.6562,2.0,150.8,2.0,149.6,2.0,119.74,2.0,35.47,2.0,0.0,4.0,2.47,2.0,0.003,2.0,0.005,2.0,0.059,3.0,2309.0,3.0,2399.0,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.8012,,21.7476,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2078,64.0,9.0,2079,096U20160426,       P15S,1.0,2009.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,3000.9,1.864,34.685,2.0,34.6852,2.0,164.9,2.0,164.4,2.0,113.24,2.0,34.04,2.0,0.0,4.0,2.36,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.639,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
2079,64.0,8.0,2080,096U20160426,       P15S,1.0,2008.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,3300.8,1.678,34.714,2.0,34.7133,2.0,183.6,2.0,183.7,2.0,105.42,2.0,32.32,2.0,0.0,4.0,2.23,2.0,0.038,2.0,0.022,2.0,0.037,3.0,2273.2,3.0,2370.3,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.4274,,19.6057,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2080,64.0,7.0,2081,096U20160426,       P15S,1.0,2007.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,3601.6,1.433,34.722,2.0,34.7215,2.0,195.4,2.0,195.8,2.0,106.35,2.0,31.7,2.0,0.0,4.0,2.18,2.0,0.052,2.0,0.028,2.0,0.054,3.0,2264.8,3.0,2364.7,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.1579,,18.8213,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
2081,64.0,6.0,2082,096U20160426,       P15S,1.0,2006.0,2.0,20160601.0,1221.0,-36.8754,-170.5984,5301,4001.7,1.204,34.718,2.0,34.7155,2.0,201.8,2.0,202.1,2.0,111.7,2.0,31.74,2.0,0.01,4.0,2.18,2.0,0.078,2.0,0.04,2.0,0.108,3.0,2262.8,3.0,2363.8,6.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.893,,18.574,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
