,STNNBR,CASTNO,CTDPRS,Unnamed: 0,EXPOCODE,SECT_ID,SAMPNO,BTLNBR,BTLNBR_FLAG_W,BTLNBR_U,BTLNBR_U_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,CCL4,CCL4_FLAG_W,SBE35,SBE35_FLAG_W,SILUNC,NRAUNC,NRIUNC,PHPUNC,CS-137,CS-137_FLAG_W,CS137ER,PLUTO,PLUTO_FLAG_W,PLUTOER,THETA,SIG0,Cruise,N2O,d15Nbulk,d18O,SP,woce_lines,startDate,endDate,source,N2O_FLAG_W
507,14.0,1.0,2870.9,430,49NZ20070724,        P01,14.0,,2.0,14.0,2.0,20070728.0,2242.0,41.13,146.8882,5334,2.0,1.5595,2.0,34.6603,2.0,34.6603,2.0,123.43,2.0,123.41,2.0,153.81,2.0,37.75,2.0,0.01,2.0,2.672,2.0,,9.0,,9.0,,9.0,2345.1,2.0,2418.6,2.0,7.5434,6.0,25.0,,9.0,,,9.0,,,9.0,1.55942,2.0,0.46,0.14,0.01,0.017,,9.0,,,9.0,,1.3537,27.748,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
508,14.0,1.0,3080.2,431,49NZ20070724,        P01,13.0,,2.0,13.0,2.0,20070728.0,2242.0,41.13,146.8882,5334,2.0,1.5285,2.0,34.6663,2.0,34.6659,2.0,129.66,2.0,129.68,2.0,152.7,2.0,37.37,2.0,0.01,2.0,2.646,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2341.4,2.0,2418.5,2.0,7.5539,2.0,25.0,,9.0,,,9.0,,,9.0,1.52852,2.0,0.45,0.14,0.01,0.017,,9.0,,,9.0,,1.3034,27.7564,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
509,14.0,1.0,3329.0,432,49NZ20070724,        P01,12.0,,2.0,12.0,2.0,20070728.0,2242.0,41.13,146.8882,5334,2.0,1.5037,2.0,34.6717,2.0,34.6717,2.0,135.63,2.0,135.63,2.0,151.01,2.0,37.04,2.0,0.01,2.0,2.605,2.0,,9.0,,9.0,,9.0,2336.1,2.0,2418.9,2.0,7.5645,2.0,25.0,,9.0,,,9.0,,,9.0,1.50357,2.0,0.45,0.14,0.01,0.016,,9.0,,,9.0,,1.2548,27.7642,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
510,14.0,1.0,3580.6,433,49NZ20070724,        P01,11.0,,2.0,11.0,2.0,20070728.0,2242.0,41.13,146.8882,5334,2.0,1.4706,2.0,34.6778,2.0,34.6781,2.0,142.95,2.0,142.9,2.0,149.35,2.0,36.65,2.0,0.01,2.0,2.571,2.0,,9.0,,9.0,,9.0,2329.6,2.0,2418.5,2.0,7.5779,2.0,25.0,,9.0,,,9.0,,,9.0,1.47051,2.0,0.45,0.14,0.01,0.016,,9.0,,,9.0,,1.197,27.7731,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
511,14.0,1.0,3829.5,434,49NZ20070724,        P01,10.0,,2.0,10.0,2.0,20070728.0,2242.0,41.13,146.8882,5334,2.0,1.462,2.0,34.6815,2.0,34.6819,2.0,147.41,2.0,147.27,2.0,148.44,2.0,36.34,2.0,0.01,2.0,2.552,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2327.5,2.0,2417.7,2.0,7.5836,2.0,25.0,,9.0,,,9.0,,,9.0,1.46195,2.0,0.45,0.13,0.01,0.016,,9.0,,,9.0,,1.1625,27.7784,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
512,14.0,1.0,4081.8,435,49NZ20070724,        P01,9.0,,2.0,9.0,2.0,20070728.0,2242.0,41.13,146.8882,5334,2.0,1.4638,2.0,34.6839,2.0,34.6843,2.0,150.69,2.0,150.65,2.0,147.61,2.0,36.2,2.0,0.01,2.0,2.535,2.0,,9.0,,9.0,,9.0,2325.3,2.0,2417.6,2.0,7.5878,2.0,25.0,,9.0,,,9.0,,,9.0,1.46373,2.0,0.44,0.13,0.01,0.016,,9.0,,,9.0,,1.137,27.7821,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
513,14.0,1.0,4329.6,436,49NZ20070724,        P01,8.0,,2.0,8.0,2.0,20070728.0,2242.0,41.13,146.8882,5334,2.0,1.457,2.0,34.6875,2.0,34.6878,6.0,155.13,2.0,155.13,2.0,146.5,2.0,35.84,2.0,0.01,2.0,2.508,2.0,,9.0,,9.0,,9.0,2321.6,6.0,2416.7,2.0,7.5965,2.0,25.0,,9.0,,,9.0,,,9.0,1.45692,2.0,0.44,0.13,0.01,0.016,,9.0,,,9.0,,1.1028,27.7873,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
514,14.0,1.0,4582.4,437,49NZ20070724,        P01,7.0,,2.0,7.0,2.0,20070728.0,2242.0,41.13,146.8882,5334,2.0,1.4718,2.0,34.689,2.0,34.6895,2.0,157.06,2.0,157.13,2.0,146.33,2.0,35.76,2.0,0.01,2.0,2.502,2.0,0.014,3.0,0.015,3.0,0.006,3.0,2319.8,2.0,2415.6,6.0,7.5978,2.0,25.0,,9.0,,,9.0,,,9.0,1.47172,2.0,0.44,0.13,0.01,0.016,,9.0,,,9.0,,1.0882,27.7895,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
515,14.0,1.0,4829.8,438,49NZ20070724,        P01,6.0,,2.0,6.0,2.0,20070728.0,2242.0,41.13,146.8882,5334,2.0,1.4922,2.0,34.6901,2.0,34.6901,2.0,158.24,2.0,158.45,2.0,145.94,2.0,35.65,2.0,0.01,2.0,2.494,2.0,,9.0,,9.0,,9.0,2321.4,3.0,2415.1,2.0,7.6017,6.0,25.0,,9.0,,,9.0,,,9.0,1.4922,2.0,0.44,0.13,0.01,0.016,,9.0,,,9.0,,1.0787,27.7911,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
516,14.0,1.0,5079.4,439,49NZ20070724,        P01,5.0,,2.0,5.0,2.0,20070728.0,2242.0,41.13,146.8882,5334,2.0,1.5138,2.0,34.6909,2.0,34.6905,2.0,159.84,2.0,160.09,2.0,144.69,2.0,35.48,2.0,0.01,2.0,2.483,2.0,0.006,2.0,0.002,2.0,0.001,2.0,2317.7,2.0,2414.4,2.0,7.6029,2.0,25.0,,9.0,,,9.0,,,9.0,1.51373,2.0,0.44,0.13,0.01,0.016,,9.0,,,9.0,,1.0694,27.7923,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
517,14.0,1.0,5329.5,440,49NZ20070724,        P01,4.0,,2.0,4.0,2.0,20070728.0,2242.0,41.13,146.8882,5334,2.0,1.5376,2.0,34.6918,2.0,34.6921,2.0,160.58,2.0,160.87,2.0,144.77,2.0,35.42,2.0,0.01,2.0,2.488,2.0,,9.0,,9.0,,9.0,2314.7,2.0,2413.7,2.0,7.6042,2.0,25.0,,9.0,,,9.0,,,9.0,1.53755,2.0,0.44,0.13,0.01,0.016,,9.0,,,9.0,,1.0613,27.7936,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
518,14.0,1.0,5427.8,443,49NZ20070724,        P01,1.0,,2.0,1.0,2.0,20070728.0,2242.0,41.13,146.8882,5334,2.0,1.5454,2.0,34.6923,2.0,34.6925,6.0,161.57,2.0,161.89,2.0,143.5,2.0,35.31,2.0,0.01,2.0,2.482,2.0,0.003,2.0,0.002,2.0,0.0,2.0,2314.5,2.0,2414.2,2.0,7.6055,2.0,25.0,,9.0,,,9.0,,,9.0,1.54536,2.0,0.43,0.13,0.01,0.016,,9.0,,,9.0,,1.0564,27.7943,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
519,15.0,1.0,10.1,476,49NZ20070724,        P01,4.0,,9.0,4.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,14.1997,2.0,32.8014,2.0,,9.0,285.33,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,14.20708,2.0,,,,,,9.0,,,9.0,,14.1983,24.4474,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
520,15.0,1.0,10.2,444,49NZ20070724,        P01,36.0,,2.0,36.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,14.6262,2.0,32.7968,2.0,32.8192,2.0,281.03,2.0,283.92,2.0,5.72,2.0,5.13,2.0,0.12,2.0,0.786,2.0,3.193,2.0,1.804,2.0,0.278,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,14.62522,2.0,0.13,0.05,0.01,0.013,,9.0,,,9.0,,14.6247,24.3542,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
521,15.0,1.0,49.6,445,49NZ20070724,        P01,35.0,,2.0,35.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,4.9304,2.0,33.3044,2.0,33.2512,2.0,295.8,2.0,301.62,2.0,30.14,2.0,18.81,2.0,0.3,2.0,1.628,2.0,4.674,2.0,2.558,2.0,0.319,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,4.89539,2.0,0.19,0.09,0.01,0.014,,9.0,,,9.0,,4.9267,26.3393,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
522,15.0,1.0,49.6,477,49NZ20070724,        P01,3.0,,9.0,3.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,4.8776,2.0,33.2949,2.0,,9.0,294.99,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,4.87354,2.0,,,,,,9.0,,,9.0,,4.874,26.3376,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
523,15.0,1.0,100.2,478,49NZ20070724,        P01,2.0,,9.0,2.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,1.5832,2.0,33.1871,2.0,,9.0,282.09,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.58285,2.0,,,,,,9.0,,,9.0,,1.5785,26.5498,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
524,15.0,1.0,100.3,446,49NZ20070724,        P01,34.0,,2.0,34.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,1.5906,2.0,33.1877,2.0,33.1973,2.0,282.06,2.0,282.08,2.0,51.55,2.0,28.09,2.0,0.04,2.0,2.199,2.0,,5.0,,5.0,,5.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.59159,2.0,0.23,0.11,0.01,0.016,,9.0,,,9.0,,1.5859,26.5498,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
525,15.0,1.0,150.0,447,49NZ20070724,        P01,33.0,,2.0,33.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,1.7992,2.0,33.3561,2.0,33.3625,2.0,230.2,2.0,231.57,2.0,63.75,2.0,30.05,2.0,0.03,2.0,2.348,2.0,4.313,6.0,2.307,6.0,0.282,6.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.79902,2.0,0.26,0.12,0.01,0.016,,9.0,,,9.0,,1.7918,26.6701,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
526,15.0,1.0,199.4,448,49NZ20070724,        P01,32.0,,2.0,32.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,1.9243,2.0,33.4805,2.0,33.4827,2.0,196.22,2.0,198.12,2.0,74.38,2.0,32.45,2.0,0.04,2.0,2.514,2.0,3.865,2.0,2.056,2.0,0.262,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.92436,2.0,0.28,0.12,0.01,0.016,,9.0,,,9.0,,1.9141,26.7608,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
527,15.0,1.0,249.8,449,49NZ20070724,        P01,31.0,,2.0,31.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,2.1655,2.0,33.5646,2.0,33.5772,6.0,169.37,2.0,168.12,2.0,80.44,2.0,34.87,2.0,0.03,2.0,2.64,2.0,3.466,2.0,1.827,2.0,0.225,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,2.16674,2.0,0.3,0.13,0.01,0.017,,9.0,,,9.0,,2.1521,26.81,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
528,,1.0,4002.6,1623,49NZ20070724,        P01,9.0,,2.0,,9.0,20070818.0,2338.0,46.9983,-164.9857,5334,2.0,1.474,2.0,34.682,2.0,34.682,6.0,142.85,2.0,142.78,2.0,158.45,2.0,36.59,2.0,0.01,2.0,2.578,2.0,,9.0,,9.0,,9.0,2333.1,2.0,2424.1,2.0,7.5814,2.0,,0.106,2.0,0.001,-219.3,2.0,1.4,,9.0,1.47399,2.0,0.47,0.14,0.01,0.016,,9.0,,,9.0,,1.1556,27.7793,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
529,15.0,1.0,279.8,450,49NZ20070724,        P01,30.0,,2.0,30.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,2.6054,2.0,33.6708,2.0,33.6846,2.0,128.91,2.0,127.83,2.0,86.36,2.0,37.96,2.0,0.03,2.0,2.814,2.0,2.944,2.0,1.543,2.0,0.204,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,2.60474,2.0,0.31,0.14,0.01,0.017,,9.0,,,9.0,,2.5893,26.8596,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
530,15.0,1.0,369.2,451,49NZ20070724,        P01,29.0,,2.0,29.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,2.76,2.0,33.8307,2.0,33.8369,2.0,97.02,2.0,96.77,2.0,97.64,2.0,39.5,2.0,0.02,2.0,2.908,2.0,2.312,2.0,1.2,2.0,0.142,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,2.75947,2.0,0.33,0.14,0.01,0.017,,9.0,,,9.0,,2.7379,26.9747,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
531,15.0,1.0,470.3,452,49NZ20070724,        P01,28.0,,2.0,28.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,3.1739,2.0,34.0211,2.0,34.0251,6.0,54.36,2.0,53.24,2.0,110.63,2.0,42.01,2.0,0.02,2.0,3.049,2.0,1.439,2.0,0.731,2.0,0.103,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,3.17382,2.0,0.36,0.15,0.01,0.018,,9.0,,,9.0,,3.1437,27.0906,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
532,15.0,1.0,571.6,453,49NZ20070724,        P01,27.0,,2.0,27.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,3.0004,2.0,34.1327,2.0,34.1337,2.0,40.19,2.0,40.12,2.0,123.35,2.0,42.82,2.0,0.02,2.0,3.103,2.0,0.994,2.0,0.504,2.0,0.083,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,3.00036,2.0,0.39,0.15,0.01,0.018,,9.0,,,9.0,,2.9639,27.1959,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
533,15.0,1.0,671.5,454,49NZ20070724,        P01,26.0,,2.0,26.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,2.871,2.0,34.2086,2.0,34.2155,2.0,37.28,2.0,37.31,2.0,131.23,2.0,42.78,2.0,0.02,2.0,3.103,2.0,0.734,6.0,0.372,6.0,0.055,6.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,2.87079,2.0,0.41,0.15,0.01,0.018,,9.0,,,9.0,,2.8282,27.2687,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
534,15.0,1.0,770.2,455,49NZ20070724,        P01,25.0,,2.0,25.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,3.0007,2.0,34.3146,2.0,34.3185,2.0,37.08,2.0,37.23,2.0,134.41,2.0,42.54,2.0,0.02,2.0,3.077,2.0,0.393,2.0,0.198,2.0,0.032,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,3.00076,2.0,0.41,0.15,0.01,0.018,,9.0,,,9.0,,2.95,27.3425,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
535,15.0,1.0,869.0,456,49NZ20070724,        P01,24.0,,2.0,24.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,2.9036,2.0,34.3696,2.0,34.3691,2.0,37.74,2.0,37.59,2.0,139.41,2.0,42.52,2.0,0.02,2.0,3.071,2.0,0.267,2.0,0.134,2.0,0.023,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,2.90341,2.0,0.43,0.15,0.01,0.018,,9.0,,,9.0,,2.8464,27.3957,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
536,15.0,1.0,970.6,457,49NZ20070724,        P01,23.0,,2.0,23.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,2.7279,2.0,34.3994,2.0,34.3996,6.0,37.6,2.0,37.41,2.0,144.56,2.0,42.8,2.0,0.01,2.0,3.085,2.0,0.213,2.0,0.107,2.0,0.028,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,2.72776,2.0,0.44,0.15,0.01,0.018,,9.0,,,9.0,,2.6645,27.4355,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
537,15.0,1.0,1131.7,458,49NZ20070724,        P01,22.0,,2.0,22.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,2.5563,2.0,34.4519,2.0,34.4519,2.0,40.25,2.0,40.17,2.0,149.58,2.0,42.75,2.0,0.02,2.0,3.076,2.0,0.119,2.0,0.057,2.0,0.009,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,2.55626,2.0,0.45,0.15,0.01,0.018,,9.0,,,9.0,,2.4823,27.4931,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
538,15.0,1.0,1331.4,459,49NZ20070724,        P01,21.0,,2.0,21.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,2.3389,2.0,34.5067,2.0,34.5068,2.0,46.36,2.0,46.2,2.0,155.16,2.0,42.63,2.0,0.01,2.0,3.054,2.0,0.048,2.0,0.024,2.0,0.012,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,2.33885,2.0,0.46,0.15,0.01,0.018,,9.0,,,9.0,,2.2519,27.5562,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
539,15.0,1.0,1532.2,460,49NZ20070724,        P01,20.0,,2.0,20.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,2.1883,2.0,34.5431,2.0,34.5428,2.0,54.69,2.0,54.69,2.0,157.64,2.0,42.25,2.0,0.02,2.0,3.014,2.0,0.019,2.0,0.01,2.0,0.0,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,2.18818,2.0,0.47,0.15,0.01,0.017,,9.0,,,9.0,,2.0874,27.5987,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
540,15.0,1.0,1728.7,461,49NZ20070724,        P01,19.0,,2.0,19.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,2.0419,2.0,34.5733,2.0,34.5736,2.0,64.98,2.0,65.21,2.0,159.3,2.0,41.63,2.0,0.01,2.0,2.962,2.0,0.002,2.0,0.002,2.0,0.0,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,2.04178,2.0,0.47,0.15,0.01,0.017,,9.0,,,9.0,,1.9273,27.6355,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
541,15.0,1.0,1929.8,462,49NZ20070724,        P01,18.0,,2.0,18.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,1.9189,2.0,34.5993,2.0,34.5997,2.0,78.99,2.0,78.79,2.0,158.31,2.0,40.82,2.0,0.02,2.0,2.892,2.0,0.0,2.0,0.0,2.0,0.0,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.91881,2.0,0.47,0.15,0.01,0.017,,9.0,,,9.0,,1.7896,27.667,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
542,15.0,1.0,2130.8,463,49NZ20070724,        P01,17.0,,2.0,17.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,1.8167,2.0,34.6166,2.0,34.617,2.0,88.47,2.0,88.38,2.0,159.01,2.0,40.27,2.0,0.01,2.0,2.852,2.0,0.0,2.0,0.0,2.0,0.0,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.81667,2.0,0.47,0.15,0.01,0.017,,9.0,,,9.0,,1.6722,27.6897,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
543,15.0,1.0,2330.6,464,49NZ20070724,        P01,16.0,,2.0,16.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,1.7229,2.0,34.6323,2.0,34.6327,6.0,99.4,2.0,99.41,2.0,158.22,2.0,39.62,2.0,0.02,2.0,2.798,2.0,0.0,2.0,0.0,2.0,0.0,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.72288,2.0,0.47,0.14,0.01,0.017,,9.0,,,9.0,,1.5628,27.7105,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
544,15.0,1.0,2530.9,465,49NZ20070724,        P01,15.0,,2.0,15.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,1.6514,2.0,34.6447,2.0,34.644,2.0,109.29,2.0,109.13,2.0,156.86,2.0,38.89,2.0,0.02,2.0,2.748,2.0,0.0,2.0,0.0,2.0,0.0,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.65139,2.0,0.46,0.14,0.01,0.017,,9.0,,,9.0,,1.4749,27.7269,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
545,15.0,1.0,2729.5,466,49NZ20070724,        P01,14.0,,2.0,14.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,1.5976,2.0,34.654,2.0,34.6543,2.0,117.71,2.0,117.86,2.0,155.47,2.0,38.43,2.0,0.02,2.0,2.706,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.59753,2.0,0.46,0.14,0.01,0.017,,9.0,,,9.0,,1.4041,27.7394,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
546,15.0,1.0,2931.1,467,49NZ20070724,        P01,13.0,,2.0,13.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,1.5585,2.0,34.661,2.0,34.6613,2.0,124.31,2.0,124.47,2.0,154.21,2.0,38.0,2.0,0.01,2.0,2.675,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.55839,2.0,0.46,0.14,0.01,0.017,,9.0,,,9.0,,1.347,27.7491,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
547,15.0,1.0,3170.0,468,49NZ20070724,        P01,12.0,,2.0,12.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,1.5187,2.0,34.6683,2.0,34.6687,2.0,132.29,2.0,132.31,2.0,152.11,2.0,37.35,2.0,0.02,2.0,2.626,2.0,0.001,2.0,0.0,2.0,0.0,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.51862,2.0,0.45,0.14,0.01,0.017,,9.0,,,9.0,,1.2851,27.7594,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
548,15.0,1.0,3419.7,469,49NZ20070724,        P01,11.0,,2.0,11.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,1.4863,2.0,34.6745,2.0,34.6749,2.0,138.87,2.0,138.87,2.0,150.79,2.0,36.96,2.0,0.02,2.0,2.601,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.48623,2.0,0.45,0.14,0.01,0.016,,9.0,,,9.0,,1.2287,27.7682,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
549,15.0,1.0,3671.1,470,49NZ20070724,        P01,10.0,,2.0,10.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,1.4687,2.0,34.6792,2.0,34.6792,2.0,144.37,2.0,144.41,2.0,148.97,2.0,36.54,2.0,0.01,2.0,2.571,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.46868,2.0,0.45,0.14,0.01,0.016,,9.0,,,9.0,,1.1857,27.775,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
550,15.0,1.0,3918.7,471,49NZ20070724,        P01,9.0,,2.0,9.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,1.4594,2.0,34.6827,2.0,34.683,6.0,148.87,2.0,149.0,2.0,148.1,2.0,36.3,2.0,0.01,2.0,2.55,2.0,0.007,2.0,0.002,2.0,0.0,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.4593,2.0,0.44,0.13,0.01,0.016,,9.0,,,9.0,,1.1504,27.7802,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
551,15.0,1.0,4171.6,472,49NZ20070724,        P01,8.0,,2.0,8.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,1.4566,2.0,34.6856,2.0,34.6863,2.0,152.83,2.0,153.07,2.0,146.87,2.0,36.02,2.0,0.01,2.0,2.529,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.45645,2.0,0.44,0.13,0.01,0.016,,9.0,,,9.0,,1.1201,27.7847,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
552,15.0,1.0,4419.5,473,49NZ20070724,        P01,7.0,,2.0,7.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,1.4601,2.0,34.6882,2.0,34.6885,2.0,156.02,2.0,156.2,2.0,146.29,2.0,35.84,2.0,0.01,2.0,2.512,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.45999,2.0,0.44,0.13,0.01,0.016,,9.0,,,9.0,,1.0956,27.7884,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
553,15.0,1.0,4669.8,474,49NZ20070724,        P01,6.0,,2.0,6.0,2.0,20070729.0,354.0,40.865,147.0647,4714,2.0,1.4773,2.0,34.6894,2.0,34.6896,2.0,157.58,2.0,157.71,2.0,146.38,2.0,35.67,2.0,0.01,2.0,2.504,2.0,0.003,2.0,0.001,2.0,0.0,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.47713,2.0,0.44,0.13,0.01,0.016,,9.0,,,9.0,,1.0833,27.7902,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
