,STNNBR,BTLNBR,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,THETA,N2O,N2O_FLAG_W,N2O ERROR,SD_N2O_%,woce_lines,startDate,endDate,source
659,28.0,16.0,660,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,44.6737,-18.21,4820,800.1,9.4949,35.4601,2.0,35.4645,2.0,184.7,2.0,184.9,2.0,8.86,2.0,17.18,2.0,1.04,2.0,2.153,2.0,1.157,2.0,,9.0,7.7488,2.0,25.0,9.4016,15.232406190209606,6.0,0.00425220642405207,0.02791552674576857,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
660,28.0,17.0,661,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,44.6737,-18.21,4820,599.9,10.8347,35.4813,2.0,35.4816,2.0,208.1,2.0,210.2,2.0,5.86,2.0,13.49,2.0,0.75,2.0,,9.0,,9.0,,9.0,7.7965,2.0,25.0,10.7597,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
661,28.0,18.0,662,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,44.6737,-18.21,4820,501.2,11.3669,35.5559,2.0,35.5549,2.0,220.3,2.0,219.8,2.0,5.03,2.0,11.96,2.0,0.62,2.0,2.789,2.0,1.599,2.0,,9.0,7.817,2.0,25.0,11.3025,11.924864762875364,6.0,0.001191436797791759,0.009991197564780398,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
662,28.0,19.0,663,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,44.6737,-18.21,4820,399.4,11.9434,35.6272,2.0,35.6284,2.0,230.6,2.0,227.2,2.0,4.47,2.0,10.62,2.0,0.5,2.0,,9.0,,9.0,,9.0,7.8405,2.0,25.0,11.8907,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
663,28.0,20.0,664,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,44.6737,-18.21,4820,299.2,12.3339,35.6586,2.0,35.6583,2.0,228.5,2.0,228.5,2.0,4.13,2.0,9.97,2.0,0.45,2.0,,9.0,,9.0,,9.0,7.8526,2.0,25.0,12.2937,10.168916681895523,6.0,0.12339605119676174,1.2134630959898893,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
664,28.0,21.0,665,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,44.6737,-18.21,4820,199.2,12.8188,35.6992,2.0,35.7025,2.0,240.2,2.0,240.3,2.0,3.03,2.0,7.32,2.0,0.29,2.0,2.815,2.0,1.655,2.0,,9.0,7.8826,2.0,25.0,12.7915,9.294687693271898,6.0,0.1813713421573984,1.9513441241138938,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
665,28.0,22.0,666,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,44.6737,-18.21,4820,100.1,13.111,35.686,2.0,35.685,2.0,242.2,2.0,242.8,2.0,2.79,2.0,6.68,2.0,0.18,2.0,,9.0,,9.0,,9.0,7.8921,2.0,25.0,13.0971,8.962775458108306,6.0,0.14042896563732746,1.566802228770401,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
666,28.0,23.0,667,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,44.6737,-18.21,4820,22.1,15.9879,35.6829,2.0,35.684,2.0,247.5,2.0,246.6,2.0,0.84,2.0,0.12,2.0,0.02,2.0,,9.0,,9.0,,9.0,7.9855,2.0,25.0,15.9844,8.04053524488661,6.0,0.06354278583556747,0.7902805460118789,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
667,28.0,24.0,668,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,44.6737,-18.21,4820,7.1,16.1193,35.6815,2.0,35.682,2.0,248.5,2.0,247.0,2.0,0.81,2.0,0.02,2.0,0.01,2.0,2.535,2.0,1.532,2.0,,9.0,7.9893,2.0,25.0,16.1182,7.967040390607773,6.0,0.14193238323896648,1.7814944606818923,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
668,29.0,1.0,669,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.0513,-18.5036,4764,4677.7,2.6132,34.9126,2.0,34.9129,2.0,238.1,2.0,238.1,2.0,43.8,2.0,22.04,2.0,1.42,2.0,,9.0,,9.0,2352.0,2.0,7.7423,2.0,25.0,2.1804,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
669,29.0,2.0,670,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.0513,-18.5036,4764,4499.6,2.5948,34.9132,2.0,34.9125,2.0,238.1,2.0,237.8,2.0,43.68,2.0,22.01,2.0,1.42,2.0,,9.0,,9.0,2353.5,2.0,7.7422,2.0,25.0,2.1845,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
670,29.0,3.0,671,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.0513,-18.5036,4764,3999.0,2.5741,34.9172,2.0,34.9172,2.0,239.4,2.0,240.1,2.0,42.35,2.0,21.71,2.0,1.42,2.0,,9.0,,9.0,2348.9,2.0,7.7407,2.0,25.0,2.2237,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
671,29.0,4.0,672,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.0513,-18.5036,4764,3499.8,2.6436,34.9282,2.0,34.9278,2.0,244.3,2.0,244.6,2.0,37.64,2.0,20.85,2.0,1.34,2.0,,9.0,,9.0,2343.7,2.0,7.7406,2.0,25.0,2.3475,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
672,29.0,5.0,673,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.0513,-18.5036,4764,3250.1,2.7488,34.9382,2.0,34.9378,2.0,249.8,2.0,248.4,2.0,32.72,2.0,20.08,2.0,1.27,2.0,,9.0,,9.0,2335.7,2.0,7.74,2.0,25.0,2.4771,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
673,29.0,6.0,674,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.0513,-18.5036,4764,3000.1,2.8796,34.9449,2.0,34.9439,2.0,255.7,2.0,254.9,2.0,27.49,2.0,18.66,2.0,1.19,2.0,,9.0,,9.0,2329.6,2.0,7.7391,2.0,25.0,2.6314,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
674,29.0,7.0,675,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.0513,-18.5036,4764,2499.7,3.2373,34.939,2.0,34.9399,2.0,268.6,2.0,264.6,3.0,17.69,2.0,17.5,2.0,1.09,2.0,,9.0,,9.0,2315.3,2.0,7.7381,2.0,25.0,3.033,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
675,29.0,8.0,676,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.0513,-18.5036,4764,2249.7,3.4095,34.9253,2.0,34.9275,2.0,270.3,2.0,270.8,2.0,14.17,2.0,17.26,2.0,1.05,2.0,,9.0,,9.0,2309.7,2.0,7.7341,2.0,25.0,3.2269,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
676,29.0,9.0,677,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.0513,-18.5036,4764,2000.1,3.5998,34.9225,2.0,34.9236,2.0,270.6,2.0,269.8,2.0,12.72,2.0,17.06,2.0,1.05,2.0,,9.0,,9.0,2307.3,2.0,7.7282,2.0,25.0,3.4383,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
677,29.0,10.0,678,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.0513,-18.5036,4764,1800.0,3.7813,34.9278,2.0,34.9275,2.0,269.4,2.0,267.9,2.0,11.91,2.0,17.27,2.0,1.03,2.0,,9.0,,9.0,2308.8,2.0,7.7261,2.0,25.0,3.6362,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
678,29.0,11.0,679,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.0513,-18.5036,4764,1600.7,4.0341,34.9427,2.0,34.9425,2.0,266.1,2.0,266.4,2.0,11.42,2.0,17.28,2.0,1.05,2.0,,9.0,,9.0,2308.2,2.0,7.7237,2.0,25.0,3.9043,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
679,29.0,12.0,680,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.0513,-18.5036,4764,1400.4,4.5956,35.0036,2.0,35.005,2.0,254.8,2.0,254.8,2.0,11.28,2.0,17.36,2.0,1.06,2.0,,9.0,,9.0,2310.5,2.0,7.7215,2.0,25.0,4.478,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
680,29.0,13.0,681,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.0513,-18.5036,4764,1200.4,5.951,35.19,2.0,35.1926,2.0,231.5,2.0,231.1,2.0,11.4,2.0,17.98,2.0,1.07,2.0,,9.0,,9.0,2324.9,2.0,7.7285,2.0,25.0,5.8394,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
681,29.0,14.0,682,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.0513,-18.5036,4764,1000.8,7.6207,35.3606,2.0,35.3603,2.0,204.7,2.0,204.4,2.0,11.24,2.0,18.12,2.0,1.06,2.0,,9.0,,9.0,2335.7,2.0,7.7338,2.0,25.0,7.5164,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
682,29.0,15.0,683,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.0513,-18.5036,4764,900.7,8.5129,35.3951,2.0,35.3952,2.0,191.5,2.0,190.6,2.0,10.96,2.0,18.32,2.0,1.06,2.0,,9.0,,9.0,2337.2,2.0,7.7371,2.0,25.0,8.4138,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
683,29.0,16.0,684,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.0513,-18.5036,4764,799.3,9.6022,35.4506,2.0,35.4511,2.0,183.7,2.0,183.9,2.0,9.81,2.0,17.89,2.0,0.99,2.0,,9.0,,9.0,2337.7,2.0,7.7468,2.0,25.0,9.5084,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
684,29.0,17.0,685,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.0513,-18.5036,4764,599.7,10.6678,35.4419,2.0,35.4422,2.0,214.3,2.0,215.4,2.0,6.45,2.0,13.43,2.0,0.72,2.0,,9.0,,9.0,2332.6,2.0,7.7958,2.0,25.0,10.5935,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
685,29.0,18.0,686,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.0513,-18.5036,4764,500.1,11.091,35.4741,2.0,35.4739,2.0,228.7,2.0,223.7,3.0,5.51,2.0,12.28,2.0,0.61,2.0,,9.0,,9.0,2333.4,2.0,7.8152,2.0,25.0,11.0278,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
686,29.0,19.0,687,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.0513,-18.5036,4764,400.4,11.6506,35.5518,2.0,35.5531,2.0,235.8,2.0,232.2,2.0,4.49,2.0,10.63,2.0,0.5,2.0,,9.0,,9.0,2337.2,2.0,7.838,2.0,25.0,11.5986,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
687,29.0,20.0,688,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.0513,-18.5036,4764,301.5,12.477,35.7045,2.0,35.7039,2.0,228.7,2.0,226.4,2.0,3.7,2.0,9.51,2.0,0.45,2.0,,9.0,,9.0,2345.5,2.0,7.8521,2.0,25.0,12.4362,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
688,29.0,21.0,689,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.0513,-18.5036,4764,200.3,12.734,35.7005,2.0,35.7026,2.0,240.6,2.0,239.9,2.0,3.03,2.0,7.61,2.0,0.42,2.0,,9.0,,9.0,2345.9,2.0,7.8791,2.0,25.0,12.7066,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
689,29.0,22.0,690,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.0513,-18.5036,4764,99.8,12.9733,35.6857,2.0,35.6873,2.0,245.0,2.0,241.6,2.0,2.6,2.0,6.6,2.0,0.21,2.0,,9.0,,9.0,2345.7,2.0,7.8877,2.0,25.0,12.9595,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
690,29.0,23.0,691,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.0513,-18.5036,4764,25.5,16.015,35.6482,2.0,35.6492,2.0,245.3,2.0,246.2,2.0,0.65,2.0,0.02,2.0,0.01,2.0,,9.0,,9.0,2346.6,2.0,7.9881,2.0,25.0,16.011,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
691,29.0,24.0,692,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.0513,-18.5036,4764,5.3,16.1218,35.6512,2.0,35.6517,2.0,249.9,2.0,248.3,2.0,0.65,3.0,0.0,2.0,0.0,2.0,,9.0,,9.0,2346.8,2.0,7.9894,2.0,25.0,16.121,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
692,30.0,1.0,693,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.4205,-18.7958,4565,4642.1,2.5959,34.9114,2.0,34.9105,2.0,238.0,2.0,239.5,2.0,43.18,2.0,22.02,2.0,1.46,2.0,0.082,2.0,0.042,2.0,,9.0,7.739,2.0,25.0,2.1681,13.020879107266763,6.0,0.13322394924555667,1.0231563333631315,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
693,30.0,2.0,694,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.4205,-18.7958,4565,4396.9,2.5856,34.9135,2.0,34.9112,2.0,238.3,2.0,239.8,2.0,41.95,2.0,21.95,2.0,1.44,2.0,0.105,2.0,0.054,2.0,,9.0,7.7365,2.0,25.0,2.188,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
694,30.0,3.0,695,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.4205,-18.7958,4565,3998.5,2.586,34.9182,2.0,34.9194,2.0,239.9,2.0,241.7,2.0,39.76,2.0,21.61,2.0,1.41,2.0,0.186,2.0,0.097,2.0,,9.0,7.7376,2.0,25.0,2.2354,12.730922800780657,6.0,0.06480574310423196,0.509041992621761,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
695,30.0,4.0,696,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.4205,-18.7958,4565,3499.4,2.6928,34.9322,2.0,34.9312,2.0,247.5,2.0,248.1,2.0,33.83,2.0,20.22,2.0,1.32,2.0,0.553,2.0,0.278,2.0,,9.0,7.7364,2.0,25.0,2.3955,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
696,30.0,5.0,697,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.4205,-18.7958,4565,3248.1,2.8132,34.9418,2.0,34.943,2.0,253.0,2.0,252.9,2.0,28.37,2.0,19.22,2.0,1.25,2.0,,9.0,,9.0,,9.0,7.7339,2.0,25.0,2.5402,12.548544352208562,6.0,0.009650747939425598,0.07690731027082875,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
697,30.0,6.0,698,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.4205,-18.7958,4565,2999.0,2.9566,34.9468,2.0,34.9448,2.0,257.8,2.0,257.7,2.0,23.83,2.0,18.6,2.0,1.2,2.0,1.139,2.0,0.567,2.0,,9.0,7.7367,2.0,25.0,2.7068,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
698,30.0,7.0,699,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.4205,-18.7958,4565,2501.1,3.2684,34.9334,2.0,34.9338,2.0,269.2,2.0,269.8,2.0,15.45,2.0,17.44,2.0,1.1,2.0,2.037,2.0,1.009,2.0,,9.0,7.7352,2.0,25.0,3.0634,12.481896201708556,6.0,0.08731772883008755,0.6995549988481339,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
699,30.0,8.0,700,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.4205,-18.7958,4565,2246.1,3.4918,34.9294,2.0,34.9337,2.0,271.4,2.0,271.5,2.0,13.16,2.0,17.39,2.0,1.08,2.0,,9.0,,9.0,,9.0,7.7303,2.0,25.0,3.3082,12.386801101154182,6.0,0.02209370582388059,0.1783649034440533,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
700,30.0,9.0,701,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.4205,-18.7958,4565,1999.3,3.7148,34.9327,2.0,34.9333,2.0,270.0,2.0,268.7,2.0,11.77,2.0,17.27,2.0,1.07,2.0,2.789,2.0,1.422,2.0,,9.0,7.7268,2.0,25.0,3.5517,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
701,30.0,10.0,702,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.4205,-18.7958,4565,1792.6,3.9876,34.9539,2.0,34.9544,2.0,267.3,2.0,265.9,2.0,11.28,2.0,17.23,2.0,1.08,2.0,,9.0,,9.0,,9.0,7.7237,2.0,25.0,3.8403,12.784006538189661,6.0,0.0449152232421956,0.35133917608709253,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
702,30.0,11.0,703,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.4205,-18.7958,4565,1596.2,4.2008,34.9564,2.0,35.001,4.0,263.2,2.0,,9.0,10.56,2.0,17.53,2.0,1.08,2.0,,9.0,,9.0,,9.0,7.7195,2.0,25.0,4.0694,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
703,30.0,12.0,704,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.4205,-18.7958,4565,1401.1,4.7319,35.003,2.0,35.0046,2.0,253.6,2.0,253.7,2.0,10.54,2.0,17.44,2.0,1.08,2.0,3.157,2.0,1.687,2.0,,9.0,7.7168,2.0,25.0,4.6128,13.418329907847367,6.0,0.053589533886904746,0.39937558738635776,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
704,30.0,13.0,705,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.4205,-18.7958,4565,1198.7,6.4884,35.2451,2.0,35.2445,2.0,221.1,2.0,223.4,2.0,10.73,2.0,17.85,2.0,1.09,2.0,,9.0,,9.0,,9.0,7.7288,2.0,25.0,6.3721,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
705,30.0,14.0,706,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.4205,-18.7958,4565,999.5,8.2325,35.4047,2.0,35.4064,2.0,190.7,2.0,196.8,4.0,10.51,2.0,18.18,2.0,1.1,2.0,2.158,2.0,1.181,2.0,,9.0,7.7365,2.0,25.0,8.1239,15.023501870855892,6.0,0.0738279034739265,0.4914160766814648,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
706,30.0,15.0,707,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.4205,-18.7958,4565,899.1,9.4979,35.5379,2.0,35.5333,2.0,183.6,2.0,185.1,2.0,9.6,2.0,17.81,2.0,1.04,2.0,,9.0,,9.0,,9.0,7.7499,2.0,25.0,9.3924,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
707,30.0,16.0,708,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.4205,-18.7958,4565,799.8,10.0082,35.4896,2.0,35.4893,2.0,187.5,2.0,186.2,2.0,8.41,2.0,17.12,2.0,0.99,2.0,2.179,2.0,1.207,2.0,,9.0,7.7569,2.0,25.0,9.9119,14.891657064753014,6.0,0.007516587502107774,0.0504751584690917,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
708,30.0,17.0,709,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.4205,-18.7958,4565,595.9,11.0716,35.5118,2.0,35.5099,2.0,226.3,2.0,220.9,3.0,5.11,2.0,12.3,2.0,0.67,2.0,,9.0,,9.0,,9.0,7.8108,2.0,25.0,10.9961,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
709,30.0,18.0,710,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.4205,-18.7958,4565,500.2,11.6962,35.6072,2.0,35.6019,4.0,229.0,2.0,228.4,2.0,3.91,2.0,10.76,2.0,0.55,2.0,2.782,2.0,1.633,2.0,,9.0,7.8321,2.0,25.0,11.6308,11.273708831776348,6.0,0.011582647615287489,0.10274034737033795,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
710,30.0,19.0,711,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.4205,-18.7958,4565,380.3,12.1286,35.6541,2.0,35.6567,2.0,227.4,2.0,227.3,2.0,3.65,2.0,10.13,2.0,0.51,2.0,,9.0,,9.0,,9.0,7.8437,2.0,25.0,12.0779,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
711,30.0,20.0,712,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.4205,-18.7958,4565,302.0,12.5317,35.7045,2.0,35.7026,2.0,233.0,2.0,236.3,2.0,2.95,2.0,8.2,2.0,0.39,2.0,,9.0,,9.0,,9.0,7.8645,2.0,25.0,12.4907,10.19164462528572,6.0,0.0083740171575196,0.08216551366737669,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
712,30.0,21.0,713,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.4205,-18.7958,4565,202.0,13.0409,35.7749,2.0,35.774,2.0,241.3,2.0,244.0,2.0,2.1,2.0,5.96,2.0,0.26,2.0,2.751,2.0,1.641,2.0,,9.0,7.8902,2.0,25.0,13.0128,9.325260118199658,6.0,0.03544083145077747,0.3800519342255056,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
713,30.0,22.0,714,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.4205,-18.7958,4565,102.0,13.388,35.7483,2.0,35.7474,2.0,238.1,2.0,233.0,3.0,2.71,2.0,7.34,2.0,0.31,2.0,,9.0,,9.0,,9.0,7.8864,2.0,25.0,13.3736,9.941482536681821,6.0,0.0019395601380677119,0.019509767591615976,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
714,30.0,23.0,715,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.4205,-18.7958,4565,45.9,15.1178,35.759,2.0,35.7527,4.0,240.2,2.0,240.6,2.0,0.77,2.0,1.25,2.0,0.03,2.0,,9.0,,9.0,,9.0,7.9531,2.0,25.0,15.1108,8.545697521909245,6.0,0.13659544281989683,1.5984118612868854,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
715,30.0,24.0,716,29AH20120622,      OVIDE,1.0,2.0,20120701.0,0.0,45.4205,-18.7958,4565,5.3,16.1828,35.7009,2.0,35.7018,2.0,248.2,2.0,246.8,2.0,0.49,3.0,0.0,2.0,0.0,2.0,2.447,2.0,1.488,2.0,,9.0,7.9884,2.0,25.0,16.182,8.25584170224941,6.0,0.030711661961726835,0.37199916216124934,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
716,31.0,1.0,717,29AH20120622,      OVIDE,1.0,2.0,20120702.0,0.0,45.7935,-19.0897,4513,4592.6,2.607,34.913,2.0,34.9112,2.0,238.5,2.0,238.7,2.0,43.14,2.0,22.44,2.0,1.44,2.0,,9.0,,9.0,2352.3,2.0,7.7406,2.0,25.0,2.1849,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
717,31.0,2.0,718,29AH20120622,      OVIDE,1.0,2.0,20120702.0,0.0,45.7935,-19.0897,4513,3994.7,2.5981,34.9192,2.0,34.9172,2.0,240.7,2.0,242.2,2.0,41.01,2.0,21.86,2.0,1.38,2.0,,9.0,,9.0,2348.7,2.0,7.7375,2.0,25.0,2.2476,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
718,31.0,3.0,719,29AH20120622,      OVIDE,1.0,2.0,20120702.0,0.0,45.7935,-19.0897,4513,3501.0,2.7262,34.9348,2.0,34.933,2.0,247.9,2.0,247.8,2.0,34.29,2.0,20.52,2.0,1.28,2.0,,9.0,,9.0,2338.7,2.0,7.736,2.0,25.0,2.4279,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
719,31.0,4.0,720,29AH20120622,      OVIDE,1.0,2.0,20120702.0,0.0,45.7935,-19.0897,4513,3249.9,2.8509,34.943,2.0,34.9408,2.0,254.0,2.0,254.8,2.0,28.71,2.0,19.21,2.0,1.21,2.0,,9.0,,9.0,2326.6,2.0,7.7371,2.0,25.0,2.5769,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
720,31.0,5.0,721,29AH20120622,      OVIDE,1.0,2.0,20120702.0,0.0,45.7935,-19.0897,4513,2999.8,3.0114,34.9442,2.0,34.9444,2.0,259.5,2.0,262.4,2.0,21.97,2.0,18.31,2.0,1.12,2.0,,9.0,,9.0,2319.2,2.0,7.7352,2.0,25.0,2.7603,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
721,31.0,6.0,722,29AH20120622,      OVIDE,1.0,2.0,20120702.0,0.0,45.7935,-19.0897,4513,2750.5,3.2053,34.9401,2.0,34.9404,2.0,266.3,2.0,266.0,2.0,18.31,2.0,17.71,2.0,1.1,2.0,,9.0,,9.0,2311.5,2.0,7.7349,2.0,25.0,2.9762,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
722,31.0,7.0,723,29AH20120622,      OVIDE,1.0,2.0,20120702.0,0.0,45.7935,-19.0897,4513,2498.6,3.3853,34.9333,2.0,34.9333,2.0,268.8,2.0,268.8,2.0,15.18,2.0,17.58,2.0,1.07,2.0,,9.0,,9.0,2308.9,2.0,7.7316,2.0,25.0,3.1785,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
